Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,0.0,0.0
1,PHS,0.0,4720.992917079575,156366.69874633217
1,H2,0.0,1009.3021996878922,93109.32545301516
2,Li-Ion,0.0,0.0,0.0
2,CAES,0.0,0.0,0.0
2,PHS,0.0,3875.146484596262,151984.57388992587
2,H2,0.0,1009.3021996878922,91587.74513644922
3,Li-Ion,0.0,0.0,0.0
3,CAES,0.0,0.0,0.0
3,PHS,0.0,2581.3990472514006,149065.45509680946
3,H2,0.0,1009.3021996878922,90066.16481988326
4,Li-Ion,0.0,-0.0,0.0
4,CAES,0.0,-0.0,-0.0
4,PHS,0.0,2428.5464272033996,146319.18635422448
4,H2,0.0,1009.3021996878922,88544.5845033173
5,Li-Ion,0.0,0.0,0.0
5,CAES,0.0,0.0,0.0
5,PHS,0.0,2907.1845778163915,143031.6601016685
5,H2,0.0,1009.3021996878922,87023.00418675134
6,Li-Ion,0.0,-0.0,0.0
6,CAES,0.0,0.0,0.0
6,PHS,0.0,2644.2980602892385,140041.41333195247
6,H2,0.0,1009.3021996878922,85501.42387018539
7,Li-Ion,0.0,0.0,0.0
7,CAES,0.0,0.0,0.0
7,PHS,3819.439049779952,0.0,143418.97245951745
7,H2,0.0,0.0,85501.42387018539
8,Li-Ion,0.0,0.0,0.0
8,CAES,0.0,0.0,0.0
8,PHS,36310.60016115746,0.0,175528.71355061964
8,H2,0.0,0.0,85501.42387018539
9,Li-Ion,0.0,0.0,0.0
9,CAES,0.0,0.0,0.0
9,PHS,47307.27116044233,0.0,217362.89480751095
9,H2,4525.539655618459,0.0,88503.32727249751
10,Li-Ion,0.0,0.0,0.0
10,CAES,0.0,0.0,0.0
10,PHS,47307.27116044233,0.0,259197.0760644023
10,H2,2691.0171373789126,0.0,90288.34610231794
11,Li-Ion,0.0,0.0,0.0
11,CAES,0.0,0.0,0.0
11,PHS,46863.96952833088,0.0,300639.242301735
11,H2,0.0,0.0,90288.34610231794
12,Li-Ion,0.0,0.0,0.0
12,CAES,0.0,0.0,-0.0
12,PHS,47307.27116044233,0.0,342473.4235586263
12,H2,0.0,0.0,90288.34610231794
13,Li-Ion,0.0,0.0,0.0
13,CAES,0.0,0.0,0.0
13,PHS,47307.27116044233,0.0,384307.60481551767
13,H2,3873.3812255407684,0.0,92857.65654134308
14,Li-Ion,0.0,0.0,0.0
14,CAES,0.0,0.0,0.0
14,PHS,47307.27116044233,0.0,426141.786072409
14,H2,4525.539655618459,0.0,95859.5599436552
15,Li-Ion,0.0,0.0,0.0
15,CAES,0.0,0.0,0.0
15,PHS,45490.21341663105,0.0,466369.12928634847
15,H2,0.0,0.0,95859.5599436552
16,Li-Ion,0.0,0.0,0.0
16,CAES,0.0,0.0,0.0
16,PHS,13130.36927663406,0.0,477980.4151376436
16,H2,0.0,0.0,95859.5599436552
17,Li-Ion,0.0,-0.0,0.0
17,CAES,0.0,0.0,-0.0
17,PHS,0.0,3196.6382506441732,474365.5665143027
17,H2,0.0,1009.3021996878922,94337.97962708925
18,Li-Ion,0.0,-0.0,0.0
18,CAES,0.0,0.0,0.0
18,PHS,0.0,7341.352193817127,466063.7585552906
18,H2,0.0,1009.3021996878922,92816.3993105233
19,Li-Ion,0.0,-0.0,0.0
19,CAES,0.0,-0.0,0.0
19,PHS,0.0,8321.507755904207,456653.56306335813
19,H2,0.0,1009.3021996878922,91294.81899395733
20,Li-Ion,0.0,0.0,0.0
20,CAES,0.0,0.0,0.0
20,PHS,0.0,7080.367762324309,448646.8836546927
20,H2,0.0,1009.3021996878922,89773.2386773914
21,Li-Ion,0.0,-0.0,0.0
21,CAES,0.0,0.0,0.0
21,PHS,0.0,6703.152308935005,441066.77011162444
21,H2,0.0,1009.3021996878922,88251.65836082544
22,Li-Ion,0.0,-0.0,-0.0
22,CAES,0.0,-0.0,0.0
22,PHS,0.0,6780.498711432946,433399.1910767904
22,H2,0.0,1009.3021996878922,86730.07804425948
23,Li-Ion,0.0,0.0,0.0
23,CAES,0.0,0.0,-0.0
23,PHS,0.0,5994.255117679804,426620.71845614514
23,H2,0.0,1009.3021996878922,85208.49772769352
24,Li-Ion,0.0,0.0,0.0
24,CAES,0.0,0.0,0.0
24,PHS,0.0,4201.365009104109,421869.69649854576
24,H2,0.0,1009.3021996878922,83686.91741112756
25,Li-Ion,0.0,-0.0,0.0
25,CAES,0.0,-0.0,0.0
25,PHS,0.0,3843.1943724161174,417523.7039910857
25,H2,0.0,1009.3021996878922,82165.33709456162
26,Li-Ion,0.0,-0.0,0.0
26,CAES,0.0,0.0,0.0
26,PHS,0.0,3997.898170721106,413002.7680685503
26,H2,0.0,1009.3021996878922,80643.75677799567
27,Li-Ion,0.0,0.0,-0.0
27,CAES,0.0,0.0,0.0
27,PHS,0.0,4163.83231536411,408294.18913880026
27,H2,0.0,1009.3021996878922,79122.17646142971
28,Li-Ion,0.0,0.0,0.0
28,CAES,0.0,-0.0,0.0
28,PHS,0.0,4555.659136335113,403142.5213972056
28,H2,0.0,1009.3021996878922,77600.59614486375
29,Li-Ion,0.0,0.0,0.0
29,CAES,0.0,0.0,0.0
29,PHS,0.0,6052.878872798654,396297.75538210326
29,H2,0.0,1009.3021996878922,76079.0158282978
30,Li-Ion,0.0,0.0,0.0
30,CAES,0.0,0.0,0.0
30,PHS,0.0,7765.668902802487,387516.11813023104
30,H2,0.0,1009.3021996878922,74557.43551173185
31,Li-Ion,0.0,-0.0,0.0
31,CAES,0.0,0.0,-0.0
31,PHS,0.0,4125.388692115612,382851.0123330909
31,H2,0.0,1009.3021996878922,73035.85519516589
32,Li-Ion,0.0,0.0,0.0
32,CAES,0.0,0.0,0.0
32,PHS,25612.189618460598,0.0,405500.0672585099
32,H2,0.0,0.0,73035.85519516589
33,Li-Ion,0.0,0.0,0.0
33,CAES,0.0,0.0,0.0
33,PHS,45255.40268170452,0.0,445519.76554588694
33,H2,0.0,0.0,73035.85519516589
34,Li-Ion,0.0,0.0,0.0
34,CAES,0.0,0.0,0.0
34,PHS,38655.878980860114,0.0,479703.45461231493
34,H2,0.0,0.0,73035.85519516589
35,Li-Ion,0.0,0.0,0.0
35,CAES,0.0,0.0,0.0
35,PHS,35408.481623226,0.0,511015.4453892417
35,H2,0.0,0.0,73035.85519516589
36,Li-Ion,0.0,0.0,-0.0
36,CAES,0.0,0.0,-0.0
36,PHS,36524.137874158885,0.0,543314.0195111181
36,H2,0.0,0.0,73035.85519516589
37,Li-Ion,-0.0,0.0,-0.0
37,CAES,0.0,0.0,0.0
37,PHS,35802.78263750411,0.0,574974.6936869486
37,H2,0.0,0.0,73035.85519516589
38,Li-Ion,-0.0,0.0,-0.0
38,CAES,0.0,0.0,0.0
38,PHS,40763.108343977125,0.0,611021.821775837
38,H2,0.0,0.0,73035.8551951659
39,Li-Ion,-0.0,0.0,0.0
39,CAES,0.0,0.0,0.0
39,PHS,30043.456749516572,0.0,637589.4800747118
39,H2,0.0,0.0,73035.8551951659
40,Li-Ion,0.0,-0.0,0.0
40,CAES,0.0,0.0,0.0
40,PHS,0.0,2096.6186241008118,635218.5646464571
40,H2,0.0,1009.3021996878922,71514.27487859994
41,Li-Ion,0.0,0.0,-0.0
41,CAES,0.0,-0.0,0.0
41,PHS,0.0,17812.58929927798,615075.5866621151
41,H2,0.0,1009.3021996878922,69992.69456203398
42,Li-Ion,0.0,0.0,0.0
42,CAES,0.0,0.0,-0.0
42,PHS,0.0,19822.505905491187,592659.7383348321
42,H2,0.0,1009.3021996878922,68471.11424546802
43,Li-Ion,0.0,0.0,0.0
43,CAES,0.0,0.0,0.0
43,PHS,0.0,20224.197058721038,569789.6463307838
43,H2,0.0,1009.3021996878922,66949.53392890206
44,Li-Ion,0.0,-0.0,0.0
44,CAES,0.0,-0.0,0.0
44,PHS,0.0,21871.485584616818,545056.7540368123
44,H2,0.0,1009.3021996878922,65427.95361233612
45,Li-Ion,0.0,0.0,0.0
45,CAES,0.0,0.0,0.0
45,PHS,0.0,23371.04005224283,518628.123289536
45,H2,0.0,1009.3021996878922,63906.37329577015
46,Li-Ion,0.0,-0.0,0.0
46,CAES,0.0,0.0,0.0
46,PHS,0.0,22767.60351785697,492881.87558174145
46,H2,0.0,1009.3021996878922,62384.7929792042
47,Li-Ion,0.0,-0.0,-0.0
