Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
training_single_740,79,960.4837749402425,0.0,21665.61691101206,0.0,0.0,2604.32813,2272.77479,1698.43353,0,-2339.0227940476975,0,31540.65993,2339.0227940476984
training_single_740,80,4958.798586258042,0.0,22111.527146437158,0.0,0.0,2601.94232,2272.73707,1706.89474,0,862.1694626952008,0,32789.7304,-862.1694626951996
training_single_740,81,6481.4863094469165,0.0,19751.075170065138,0.0,0.0,2099.51601,2272.97856,1720.19346,0,-36.53155048794906,0,32361.78106,36.53155048794679
training_single_740,82,6159.878212989016,0.0,16355.608861048931,0.0,0.0,1651.5189,2273.137,1640.6854,0,-3189.0878059620563,0,31269.91618,3189.0878059620527
training_single_740,83,5721.662489988528,0.0,15500.423019999023,0.0,0.0,1423.88537,2273.36692,1620.74302,0,-3466.436580012452,0,30006.5174,3466.436580012449
training_single_740,84,5635.515582466821,0.0,14852.9626571125,0.0,0.0,1365.10131,2273.05707,1609.7557,0,-3187.8292304206752,0,28924.22155,3187.829230420677
training_single_740,85,5979.390969779893,0.0,15166.899635849772,0.0,0.0,1344.30416,2272.95768,1603.97572,0,-1924.5889743703378,0,28292.11714,1924.5889743703344
training_single_740,86,6299.448608712795,0.0,13527.558423755734,0.0,0.0,1341.99768,2272.39422,1595.87737,0,-3175.2862375314685,0,28212.56254,3175.28623753147
training_single_740,87,5357.919021531236,0.0,11495.950583655254,0.0,0.0,1428.6066,2272.56212,1601.77844,0,-6345.794814813509,0,28502.61158,6345.794814813511
training_single_740,88,1698.893366151095,0.0,12519.157242011932,0.0,0.0,2161.85838,2271.77385,1678.96781,0,-9135.277361836968,0,29465.92801,9135.277361836972
training_single_740,89,0.0,0.0,14232.523003669969,0.0,0.0,2686.82768,2271.30668,1732.69304,0,-10558.179456330028,0,31481.52986,10558.17945633003
training_single_740,90,0.0,0.0,10801.502158460447,0.0,0.0,3311.22977,2270.75342,1795.21331,0,-16217.575761539554,0,34396.27442,16217.575761539554
training_single_740,91,0.0,0.0,9215.835099665102,0.0,0.0,3253.15582,2270.70674,1803.7008,0,-18238.956870334896,0,34782.35533,18238.956870334896
training_single_740,92,0.0,0.0,8238.74970753944,0.0,0.0,3165.16111,2270.81793,1797.69481,0,-18768.013592460557,0,34240.43715,18768.013592460557
training_single_740,93,0.0,0.0,7891.668435007159,0.0,0.0,2754.93159,2271.05216,1730.0882,0,-18813.579494992846,0,33461.31988,18813.579494992842
training_single_740,94,0.0,0.0,8184.706956371836,0.0,0.0,2379.26979,2270.85237,1722.62446,0,-17638.535123628168,0,32195.9887,17638.535123628164
training_single_740,95,0.0,0.0,9421.826744391963,0.0,0.0,2278.57724,2271.64313,1682.42877,0,-14682.187055608038,0,30336.66294,14682.187055608036
training_single_740,96,0.0,0.0,11596.158196776281,0.0,0.0,2264.25949,2271.49008,1674.22396,0,-10576.147713223718,0,28382.27944,10576.147713223718
training_single_740,97,0.0,0.0,13848.854848724794,0.0,0.0,2050.6284,2270.83148,1629.81767,0,-7157.983651275204,0,26958.11605,7157.983651275207
training_single_740,98,0.0,0.0,15862.747957372656,0.0,0.0,1933.97947,2270.84292,1628.19112,0,-4109.612632627349,0,25805.3741,4109.612632627345
training_single_740,99,0.0,0.0,16000.575872294483,0.0,0.0,1879.64137,2271.22099,1625.55148,0,-3864.2910577055177,0,25641.28077,3864.291057705518
training_single_740,100,0.0,0.0,14989.20432380302,0.0,0.0,1681.33176,2271.15932,1629.7816,0,-4733.611626196981,0,25305.08863,4733.611626196978
training_single_740,101,0.0,0.0,15321.71123740204,0.0,0.0,1926.83468,2270.41506,1630.03368,0,-4295.95017259796,0,25444.94483,4295.950172597961
training_single_740,102,0.0,0.0,15603.833109603645,0.0,0.0,1865.74847,2271.45843,1627.6009,0,-4846.836920396355,0,26215.47783,4846.836920396354
training_single_740,103,920.5248871706084,0.0,14663.276030559075,0.0,0.0,1973.62924,2272.57184,1636.23067,0,-6084.3091422703155,0,27550.54181,6084.3091422703155
training_single_740,104,4906.186010924773,0.0,14160.17489395447,0.0,0.0,1986.4136,2271.81416,1631.17289,0,-3622.2970251207603,0,28578.05858,3622.2970251207576
training_single_740,105,6488.776381661795,0.0,12679.767170349329,0.0,0.0,1976.89889,2271.30991,1635.0,0,-4808.223427988876,0,29859.97578,4808.223427988876
training_single_740,106,6244.050286892747,0.0,9360.856832102196,0.0,0.0,2047.07541,2272.11672,1598.1176,0,-9308.572511005052,0,30830.78936,9308.572511005055
training_single_740,107,5755.990970598041,0.0,8062.316039969444,0.0,0.0,1653.49398,2272.16925,1616.16738,0,-11388.227219432516,0,30748.36484,11388.227219432512
training_single_740,108,5640.2761625715775,0.0,9141.33844924263,0.0,0.0,1878.07867,2271.29923,1642.05872,0,-10168.336418185792,0,30741.38765,10168.336418185792
training_single_740,109,5993.971114209649,0.0,13273.699389944552,0.0,0.0,1740.6475,2270.34191,1639.96748,0,-5608.130795845801,0,30526.75819,5608.130795845799
training_single_740,110,6343.651257412186,0.0,20204.264928512,0.0,0.0,1758.92428,2270.92204,1636.1214,0,1801.5535959241827,0,30412.33031,-1801.5535959241836
training_single_740,111,5482.094049534772,0.0,22860.134804661593,0.0,0.0,1606.11792,2270.46435,1638.95605,0,3215.7120741963645,0,30642.0551,-3215.712074196364
training_single_740,112,1817.8455986397535,0.0,25838.990403431755,0.0,0.0,2045.8329,2269.78885,1682.52348,0,2756.7191320715083,0,30898.2621,-2756.7191320715087
training_single_740,113,0.0,0.0,24613.577085826502,0.0,0.0,2401.69974,2269.05792,1776.17586,0,-736.281414173499,0,31796.79202,736.2814141734982
training_single_740,114,0.0,0.0,21590.557117858076,0.0,0.0,2875.71384,2270.97996,1874.75672,0,-5096.223292141921,0,33708.23093,5096.223292141922
training_single_740,115,0.0,0.0,19634.178172813543,0.0,0.0,2622.65226,2271.53147,1882.13035,0,-7312.2683971864535,0,33722.76065,7312.2683971864535
training_single_740,116,0.0,0.0,19130.463225946532,0.0,0.0,2252.24208,2271.49714,1836.85518,0,-7625.22572405347,0,33116.28335,7625.2257240534655
training_single_740,117,0.0,0.0,18344.693560642674,0.0,0.0,2264.83487,2271.97494,1793.48047,0,-7549.358609357328,0,32224.34245,7549.358609357326
training_single_740,118,0.0,0.0,18551.273563519277,0.0,0.0,2057.74581,2272.39222,1738.37143,0,-6439.513466480725,0,31059.29649,6439.513466480724
training_single_740,119,0.0,0.0,18878.416611175584,0.0,0.0,1843.79191,2272.70627,1698.10999,0,-4599.221628824416,0,29292.24641,4599.221628824416
training_single_740,120,0.0,0.0,19491.016830038014,0.0,0.0,1960.99836,2272.29242,1699.80477,0,-2161.413349961987,0,27585.52573,2161.4133499619875
training_single_740,121,0.0,0.0,20363.23980326946,0.0,0.0,1831.4044,2271.13913,1740.9345,0,-255.13931673054384,0,26461.85715,255.13931673054162
training_single_740,122,0.0,0.0,20165.69913375949,0.0,0.0,1750.04968,2271.10807,1745.83868,0,504.9561337594941,0,25427.73943,-504.95613375949074
training_single_740,123,0.0,0.0,21285.549727360147,0.0,0.0,1704.96928,2271.52794,1742.51453,0,2247.837627360151,0,24756.72385,-2247.837627360148
training_single_740,124,0.0,0.0,21968.091590028886,0.0,0.0,1651.37656,2270.61934,1740.56205,0,3212.9633100288884,0,24417.68623,-3212.9633100288866
training_single_740,125,0.0,0.0,20987.06207814163,0.0,0.0,1671.02256,2269.99729,1733.07292,0,2157.553668141626,0,24503.60118,-2157.553668141628
training_single_740,126,0.0,0.0,19208.585622850544,0.0,0.0,1755.12152,2271.00909,1733.41684,0,288.0006428505443,0,24680.13243,-288.00064285054214
training_single_740,127,951.6705470828033,0.0,20281.08435072782,0.0,0.0,1946.44342,2271.39078,1735.51799,0,1701.6408978106274,0,25484.46619,-1701.640897810623
training_single_740,128,4956.813215205358,0.0,21628.35978760202,0.0,0.0,1973.73017,2270.78909,1733.17944,0,6499.282412807381,0,26063.58929,-6499.282412807379
training_single_740,129,6458.691661982039,0.0,20308.0819938793,0.0,0.0,1887.01808,2270.33873,1711.61882,0,6234.722485861335,0,26401.0268,-6234.722485861338
training_single_740,130,6186.862017618771,0.0,20484.652242437012,0.0,0.0,1700.65004,2270.18582,1671.72558,0,5437.694950055777,0,26876.38075,-5437.694950055783
training_single_740,131,5755.990970598041,0.0,20680.589759213486,0.0,0.0,1725.86858,2269.58049,1667.90851,0,4913.54351981153,0,27186.39479,-4913.543519811528
training_single_740,132,5656.324858879016,0.0,20603.281192091184,0.0,0.0,1719.91876,2268.1797,1675.93322,0,4789.940030970198,0,27133.6977,-4789.9400309702
training_single_740,133,5974.277381794771,0.0,18626.53114175769,0.0,0.0,1665.73632,2267.52881,1680.45793,0,2860.551363552459,0,27353.98022,-2860.551363552458
training_single_740,134,6235.835783857624,0.0,16945.70336231645,0.0,0.0,1649.87942,2267.65002,1687.4686,0,1184.8125861740755,0,27601.7246,-1184.8125861740723
training_single_740,135,5423.208275888894,0.0,17825.91408446034,0.0,0.0,1670.21638,2266.91687,1688.20027,0,747.9820703492378,0,28126.47381,-747.9820703492333
training_single_740,136,1826.1966110870703,0.0,19688.12971217807,0.0,0.0,1967.37893,2265.26695,1739.16811,0,-1343.512476734861,0,28829.65279,1343.5124767348595
training_single_740,137,0.0,0.0,19474.18738399392,0.0,0.0,2324.65792,2264.17993,1798.45354,0,-4584.74932600608,0,30446.2281,4584.749326006078
training_single_740,138,0.0,0.0,19768.587623632207,0.0,0.0,3118.32158,2264.85144,1892.60514,0,-6263.25228636779,0,33307.61807,6263.25228636779
training_single_740,139,0.0,0.0,20190.9630221097,0.0,0.0,2822.89668,2265.67928,1881.93286,0,-6544.947487890296,0,33706.41933,6544.947487890298
training_single_740,140,0.0,0.0,19459.561700391467,0.0,0.0,2509.83033,2265.8124,1878.00252,0,-7113.941239608537,0,33227.14819,7113.941239608534
training_single_740,141,0.0,0.0,19378.64734423714,0.0,0.0,2150.15873,2266.54015,1774.13962,0,-6729.092395762863,0,32298.57824,6729.09239576286
