Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,1,0.0,0.0,15518.372179624,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-4996.259750376003,0,26927.58882,4996.259750376
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,2,0.0,0.0,15195.265590752,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-4400.797309247997,0,26008.34278,4400.797309247999
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,3,0.0,0.0,15608.049957457,0.0,0.0,2063.74177,2274.35167,1775.3033,0,-3571.2429225430005,0,25292.68962,3571.2429225430005
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,4,0.0,0.0,15633.952402947998,0.0,0.0,1929.00365,2274.18453,1772.69607,0,-3285.9354270520016,0,24895.77208,3285.9354270520007
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,5,0.0,0.0,15349.122191039,0.0,0.0,1978.7031,2273.92119,1776.05623,0,-3555.4920689610026,0,24933.29478,3555.4920689610008
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,6,0.0,0.0,15284.272137090004,0.0,0.0,2274.47982,2274.6642,1774.67763,0,-3890.6324029099997,0,25498.72619,3890.632402909998
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,7,6851.978679745001,0.0,15318.487152938,0.0,0.0,2541.02594,2274.96771,1777.01514,0,2339.060642682998,0,26424.41398,-2339.060642682999
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,8,39137.897803745,0.0,15674.538368022,0.0,0.0,2377.80212,2274.36005,1772.26723,0,34830.34471176701,0,26406.52086,-34830.344711767
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,9,45209.93185894892,11706.466043707092,15458.863528569998,0.0,0.0,1850.3501,2273.97646,1765.77912,0,40896.36288751892,0,25662.53818,-52602.82893122601
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,10,45311.842975718915,9490.201301958077,14634.653151800001,0.0,0.0,1856.33584,2273.79651,1728.63502,0,40896.36288751892,0,24908.90061,-50386.564189476994
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,11,43980.692564590914,6722.468777393078,15393.148962928002,0.0,0.0,1690.7218,2273.82441,1729.4593,0,40896.36288751892,0,24171.48415,-47618.831664911995
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,12,42951.64303974793,6845.971597581069,15799.827737771,0.0,0.0,1591.59286,2273.3104,1717.51558,0,40896.36288751892,0,23437.52673,-47742.33448509999
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,13,53013.11114691201,0.0,5294.91248060691,10772.03397572709,0.0,1502.94835,2273.2278,1725.88248,0,40896.36288751892,0,22913.71937,-51668.39686324601
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,14,42052.24252182792,14339.249311193074,16272.289935691004,0.0,0.0,1568.58219,2272.73277,1728.15225,0,40896.36288751892,0,22997.63678,-55235.61219871199
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,15,43277.17078570892,5508.694119240085,15691.35471181,0.0,0.0,1691.31252,2273.15628,1732.26885,0,40896.36288751892,0,23768.90026,-46405.05700675901
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,16,16252.979100213,0.0,16222.874501247003,0.0,0.0,2100.98322,2272.64222,1788.5111,0,13415.920271460003,0,25222.06987,-13415.920271460003
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,17,0.0,0.0,17190.837776395,0.0,0.0,2797.40289,2272.26654,1865.41948,0,-4004.754933604996,0,28130.68162,4004.7549336049983
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,18,0.0,0.0,17411.558544139,0.0,0.0,3241.56259,2272.95466,1964.17257,0,-7297.4570758610025,0,32187.70544,7297.4570758610025
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,19,0.0,0.0,17559.700471917997,0.0,0.0,3443.81907,2273.316,1970.43835,0,-7779.824938082005,0,33027.09883,7779.824938082006
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,20,0.0,0.0,17924.185041239998,0.0,0.0,3278.70458,2272.44109,1967.35514,0,-7363.413128760003,0,32806.09898,7363.413128760005
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,21,0.0,0.0,18094.704377752,0.0,0.0,2893.49016,2272.43881,1887.29345,0,-7162.614892247995,0,32310.54169,7162.614892247997
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,22,0.0,0.0,17863.504670412,0.0,0.0,2554.17395,2272.75623,1847.9486,0,-6602.891399588003,0,31141.27485,6602.891399588002
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,23,0.0,0.0,17396.659310657,0.0,0.0,2272.69783,2273.49363,1801.85677,0,-5498.178749342998,0,29242.88629,5498.178749342998
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,24,0.0,0.0,17135.083586784,0.0,0.0,2125.45029,2274.43377,1781.79636,0,-4035.3768532159993,0,27352.14086,4035.3768532159993
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,25,0.0,0.0,16504.914158347998,0.0,0.0,1976.73049,2272.10748,1779.85401,0,-3596.3092916520072,0,26129.91543,3596.309291652003
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,26,0.0,0.0,15686.757860983002,0.0,0.0,1916.08734,2271.68539,1775.86374,0,-3619.5345590169964,0,25269.92889,3619.5345590169973
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,27,0.0,0.0,15306.988952908,0.0,0.0,1767.92297,2272.17995,1779.45385,0,-3738.1559770919994,0,24864.7017,3738.155977092002
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,28,0.0,0.0,15078.954207193,0.0,0.0,1813.7194,2271.74,1778.60586,0,-4058.836502807002,0,25001.85597,4058.836502807002
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,29,0.0,0.0,14563.329748167003,0.0,0.0,1853.20168,2271.91046,1777.53263,0,-5474.239641832997,0,25940.21416,5474.239641832996
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,30,0.0,0.0,14110.534063165998,0.0,0.0,2374.9343,2271.79811,1813.03012,0,-7333.125376834001,0,27903.42197,7333.125376834001
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,31,6891.866518695001,0.0,13684.509593961995,0.0,0.0,3071.83127,2271.83689,1823.61862,0,-2767.097027343005,0,30510.75992,2767.097027343004
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,32,38958.75370205099,0.0,13364.876842395,0.0,0.0,3060.75883,2271.82665,1817.28301,0,27694.136284445987,0,31779.36275,-27694.13628444599
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,33,53368.17260469691,2473.771486992089,12470.844532822002,0.0,0.0,2379.734,2272.13217,1807.16665,0,40896.36288751892,0,31401.68707,-43370.134374511006
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,34,53926.69315755892,220.63067631108424,11235.70759996,0.0,0.0,1821.02956,2273.33141,1764.80068,0,40896.36288751892,0,30125.19952,-41116.99356383
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,35,50214.69102482901,0.0,9979.632624388,0.0,0.0,1608.68114,2272.58316,1764.80052,0,36873.32207921701,0,28967.06639,-36873.32207921701
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,36,48066.684520106006,0.0,10097.5576569579,0.0,0.0,1569.38605,2271.64759,1743.28636,0,35762.7268470639,0,27985.83533,-35762.7268470639
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,37,49962.29774182,0.0,9640.248613135002,0.0,0.0,1517.2403,2271.13844,1717.17108,0,37737.601244955,0,27370.49493,-37737.601244955
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,38,55313.22150974801,0.0,7434.092927770909,1231.4879755738912,0.0,1499.82831,2271.9547,1749.82994,0,40896.36288751892,0,27372.5645,-42127.850863092805
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,39,47125.252012037,0.0,6947.026447121701,0.0,0.0,1518.98264,2272.15452,1767.32966,0,31805.697869158703,0,27825.04741,-31805.697869158703
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,40,15094.419593121002,0.0,6831.847205462401,0.0,0.0,1771.344,2271.19906,1790.4726,0,-1301.288241416597,0,29060.5707,1301.2882414165979
GenMix_Target=1.0_P_Capexx1.0_load_datax1.0,41,0.0,0.0,6736.126264242299,0.0,0.0,2886.11495,2270.77884,1843.44536,0,-17764.9229857577,0,31501.3884,17764.9229857577
