Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,1620.8911493087764,6116.062356967848
1,PHS,0.0,3375.3686010672263,85049.865796086
1,H2,0.0,0.0,42886.96010842648
2,Li-Ion,0.0,-0.0,-0.0
2,CAES,0.0,0.0,6116.062356967848
2,PHS,0.0,4400.797309247997,80073.32017296723
2,H2,0.0,0.0,42886.96010842648
3,Li-Ion,0.0,0.0,-0.0
3,CAES,0.0,1620.8911493087764,4077.374904645232
3,PHS,0.0,1950.351773234224,77867.80742184957
3,H2,0.0,0.0,42886.96010842648
4,Li-Ion,0.0,0.0,-0.0
4,CAES,0.0,1620.8911493087764,2038.687452322616
4,PHS,0.0,1665.0442777432252,75984.9284273344
4,H2,0.0,0.0,42886.96010842648
5,Li-Ion,0.0,0.0,-0.0
5,CAES,0.0,0.0,2038.687452322616
5,PHS,0.0,3555.4920689610026,71964.27779281451
5,H2,0.0,0.0,42886.96010842648
6,Li-Ion,0.0,0.0,0.0
6,CAES,0.0,1620.8911493087764,0.0
6,PHS,0.0,2269.7412536012234,69397.59041607834
6,H2,0.0,0.0,42886.96010842648
7,Li-Ion,-0.0,0.0,-0.0
7,CAES,102.89942799362598,0.0,81.8118402179729
7,PHS,-0.0,0.0,69397.59041607834
7,H2,2236.161214689372,0.0,44370.261652400484
8,Li-Ion,-0.0,0.0,0.0
8,CAES,0.0,65.04581541761078,0.0
8,PHS,32659.22931249524,0.0,98278.39637369954
8,H2,2236.161214689372,0.0,45853.56319637449
9,Li-Ion,-0.0,0.0,0.0
9,CAES,3663.1053497331623,0.0,2912.4106461751658
9,PHS,34997.09632309638,0.0,129226.59598724093
9,H2,2236.1612146893726,0.0,47336.864740348494
10,Li-Ion,-0.0,0.0,0.0
10,CAES,3663.1053497331623,0.0,5824.8212923503315
10,PHS,34997.09632309638,0.0,160174.79560078232
10,H2,2236.1612146893726,0.0,48820.1662843225
11,Li-Ion,-0.0,0.0,-0.0
11,CAES,3663.1053497331623,0.0,8737.231938525498
11,PHS,34997.09632309638,0.0,191122.99521432372
11,H2,2236.1612146893726,0.0,50303.4678282965
12,Li-Ion,-0.0,0.0,-0.0
12,CAES,3663.1053497331623,0.0,11649.642584700663
12,PHS,34997.09632309638,0.0,222071.1948278651
12,H2,2236.1612146893726,0.0,51786.76937227051
13,Li-Ion,-0.0,0.0,-0.0
13,CAES,3663.1053497331623,0.0,14562.053230875828
13,PHS,34997.09632309638,0.0,253019.3944414065
13,H2,2236.1612146893726,0.0,53270.07091624451
14,Li-Ion,-0.0,0.0,-0.0
14,CAES,3663.1053497331623,0.0,17474.463877050996
14,PHS,34997.09632309638,0.0,283967.5940549479
14,H2,2236.1612146893726,0.0,54753.37246021852
15,Li-Ion,-0.0,0.0,-0.0
15,CAES,3663.1053497331623,0.0,20386.87452322616
15,PHS,34997.09632309638,0.0,314915.79366848926
15,H2,2236.1612146893726,0.0,56236.67400419252
16,Li-Ion,-0.0,0.0,-0.0
16,CAES,0.0,0.0,20386.87452322616
16,PHS,11179.759056770632,0.0,324802.140002082
16,H2,2236.161214689372,0.0,57719.97554816653
17,Li-Ion,0.0,-0.0,-0.0
17,CAES,0.0,0.0,20386.87452322616
17,PHS,0.0,4004.754933604996,320273.45025883615
17,H2,0.0,0.0,57719.97554816653
18,Li-Ion,0.0,-0.0,-0.0
18,CAES,0.0,1620.8911493087764,18348.187070903543
18,PHS,0.0,5676.565926552226,313854.229528819
18,H2,0.0,0.0,57719.97554816653
19,Li-Ion,0.0,-0.0,-0.0
19,CAES,0.0,0.0,18348.187070903543
19,PHS,0.0,7779.824938082005,305056.5842332991
19,H2,0.0,0.0,57719.97554816653
20,Li-Ion,0.0,0.0,-0.0
20,CAES,0.0,0.0,18348.187070903543
20,PHS,0.0,7363.413128760003,296729.82914731954
20,H2,0.0,0.0,57719.97554816653
21,Li-Ion,0.0,-0.0,-0.0
21,CAES,0.0,1620.8911493087764,16309.499618580927
21,PHS,0.0,5541.723742939219,290463.0917587325
21,H2,0.0,0.0,57719.97554816653
22,Li-Ion,0.0,0.0,-0.0
22,CAES,0.0,0.0,16309.499618580927
22,PHS,0.0,6602.891399588003,282996.35607756494
22,H2,0.0,0.0,57719.97554816653
23,Li-Ion,0.0,-0.0,-0.0
23,CAES,0.0,0.0,16309.499618580927
23,PHS,0.0,5498.178749342998,276778.8605949468
23,H2,0.0,0.0,57719.97554816653
24,Li-Ion,0.0,0.0,-0.0
24,CAES,0.0,0.0,16309.499618580927
24,PHS,0.0,4035.3768532159993,272215.5427220001
24,H2,0.0,0.0,57719.97554816653
25,Li-Ion,0.0,-0.0,0.0
25,CAES,0.0,0.0,16309.499618580927
25,PHS,0.0,3596.3092916520072,268148.7348217266
25,H2,0.0,0.0,57719.97554816653
26,Li-Ion,0.0,0.0,-0.0
26,CAES,0.0,781.9225445582625,15326.030937813006
26,PHS,0.0,2837.612014458734,264939.8831845498
26,H2,0.0,0.0,57719.97554816653
27,Li-Ion,0.0,0.0,-0.0
27,CAES,0.0,1620.8911493087764,13287.34348549039
27,PHS,0.0,2117.264827783223,262545.62044730765
27,H2,0.0,0.0,57719.97554816653
28,Li-Ion,0.0,-0.0,0.0
28,CAES,0.0,0.0,13287.34348549039
28,PHS,0.0,4058.836502807002,257955.77374145004
28,H2,0.0,0.0,57719.97554816653
29,Li-Ion,0.0,0.0,-0.0
29,CAES,0.0,0.0,13287.34348549039
29,PHS,0.0,5474.239641832997,251765.34927627002
29,H2,0.0,0.0,57719.97554816653
30,Li-Ion,0.0,-0.0,-0.0
30,CAES,0.0,1620.8911493087764,11248.656033167774
30,PHS,0.0,5712.234227525225,245305.79382628782
30,H2,0.0,0.0,57719.97554816653
31,Li-Ion,0.0,0.0,0.0
31,CAES,0.0,0.0,11248.656033167774
31,PHS,0.0,2767.097027343005,242176.68252383568
31,H2,0.0,0.0,57719.97554816653
32,Li-Ion,0.0,0.0,-0.0
32,CAES,0.0,0.0,11248.656033167774
32,PHS,25457.975069756616,0.0,264689.3643458252
32,H2,2236.161214689372,0.0,59203.27709214053
33,Li-Ion,-0.0,0.0,-0.0
33,CAES,3663.1053497331623,0.0,14161.06667934294
33,PHS,34997.09632309638,0.0,295637.5639593666
33,H2,2236.1612146893726,0.0,60686.57863611454
34,Li-Ion,-0.0,0.0,-0.0
34,CAES,3663.1053497331623,0.0,17073.477325518106
34,PHS,34997.09632309638,0.0,326585.76357290795
34,H2,2236.1612146893726,0.0,62169.88018008854
35,Li-Ion,0.0,0.0,-0.0
35,CAES,0.0,0.0,17073.477325518106
35,PHS,34637.160864527636,0.0,357215.6695109702
35,H2,2236.161214689372,0.0,63653.181724062546
36,Li-Ion,-0.0,0.0,-0.0
36,CAES,0.0,0.0,17073.477325518106
36,PHS,33526.56563237453,0.0,386863.4676016497
36,H2,2236.161214689372,0.0,65136.48326803655
37,Li-Ion,-0.0,0.0,-0.0
37,CAES,504.34370716924604,0.0,17474.463877050992
37,PHS,34997.09632309638,0.0,417811.66721519106
37,H2,2236.161214689372,0.0,66619.78481201055
38,Li-Ion,-0.0,0.0,-0.0
38,CAES,3663.1053497331623,0.0,20386.87452322616
38,PHS,34997.09632309638,0.0,448759.8668287324
38,H2,2236.1612146893726,0.0,68103.08635598455
39,Li-Ion,-0.0,0.0,-0.0
39,CAES,0.0,0.0,20386.87452322616
39,PHS,29569.53665446933,0.0,474908.4339673871
39,H2,2236.161214689372,0.0,69586.38789995854
40,Li-Ion,0.0,-0.0,-0.0
40,CAES,0.0,0.0,20386.87452322616
40,PHS,0.0,383.846052451005,474474.37003350357
40,H2,0.0,917.442188965592,68203.29176012163
41,Li-Ion,0.0,-0.0,-0.0
41,CAES,0.0,0.0,20386.87452322616
41,PHS,0.0,16847.480796792108,455422.7639430199
41,H2,0.0,917.442188965592,66820.19562028472
42,Li-Ion,0.0,0.0,-0.0
42,CAES,0.0,0.0,20386.87452322616
42,PHS,0.0,20463.061883545008,432282.55686323374
42,H2,0.0,917.442188965592,65437.09948044781
43,Li-Ion,0.0,0.0,-0.0
43,CAES,0.0,0.0,20386.87452322616
43,PHS,0.0,21882.415778855906,407537.3043975756
43,H2,0.0,917.442188965592,64054.0033406109
44,Li-Ion,0.0,-0.0,-0.0
44,CAES,0.0,0.0,20386.87452322616
44,PHS,0.0,21389.502675437412,383349.451960826
44,H2,0.0,917.442188965592,62670.90720077399
45,Li-Ion,0.0,-0.0,-0.0
45,CAES,0.0,-0.0,20386.87452322616
45,PHS,0.0,22155.395639697705,358295.50617525127
45,H2,0.0,917.442188965592,61287.81106093708
46,Li-Ion,0.0,0.0,-0.0
46,CAES,0.0,0.0,20386.87452322616
46,PHS,0.0,21828.43472022891,333611.2970120141
46,H2,0.0,917.442188965592,59904.71492110017
47,Li-Ion,0.0,-0.0,0.0
47,CAES,0.0,0.0,20386.87452322616
47,PHS,0.0,21056.135512303703,309800.4255584827
47,H2,0.0,917.442188965592,58521.618781263256
48,Li-Ion,0.0,-0.0,0.0
48,CAES,0.0,0.0,20386.87452322616
48,PHS,0.0,20056.868467974604,287119.55344060186
48,H2,0.0,917.442188965592,57138.522641426345
49,Li-Ion,0.0,0.0,-0.0
49,CAES,0.0,0.0,20386.87452322616
49,PHS,0.0,19231.902147740308,265371.57648732106
49,H2,0.0,917.442188965592,55755.426501589434
50,Li-Ion,0.0,-0.0,-0.0
50,CAES,0.0,0.0,20386.87452322616
50,PHS,0.0,18465.02123787081,244490.8100796031
50,H2,0.0,917.442188965592,54372.33036175252
51,Li-Ion,0.0,0.0,-0.0
51,CAES,0.0,0.0,20386.87452322616
51,PHS,0.0,17819.31539092111,224340.2260412724
51,H2,0.0,917.442188965592,52989.23422191561
52,Li-Ion,0.0,0.0,-0.0
52,CAES,0.0,0.0,20386.87452322616
52,PHS,0.0,17915.90848995651,204080.41180430973
52,H2,0.0,917.442188965592,51606.1380820787
53,Li-Ion,0.0,0.0,-0.0
53,CAES,0.0,0.0,20386.87452322616
53,PHS,0.0,19049.074763840108,182539.1812092906
53,H2,0.0,917.442188965592,50223.04194224179
54,Li-Ion,0.0,0.0,0.0
54,CAES,0.0,0.0,20386.87452322616
54,PHS,0.0,20208.52537304031,159686.81118907864
54,H2,0.0,917.442188965592,48839.94580240488
55,Li-Ion,0.0,-0.0,0.0
55,CAES,0.0,0.0,20386.87452322616
55,PHS,0.0,16317.54503076371,141234.47139777686
55,H2,0.0,917.442188965592,47456.84966256797
56,Li-Ion,-0.0,0.0,-0.0
56,CAES,0.0,0.0,20386.87452322616
56,PHS,13190.456367551898,0.0,152898.89272256254
56,H2,0.0,0.0,47456.84966256797
57,Li-Ion,0.0,0.0,-0.0
57,CAES,0.0,0.0,20386.87452322616
57,PHS,30427.350995484503,0.0,179806.03163562957
57,H2,0.0,0.0,47456.84966256797
58,Li-Ion,-0.0,0.0,-0.0
58,CAES,0.0,0.0,20386.87452322616
58,PHS,28362.51502772501,0.0,204887.2203295846
58,H2,0.0,0.0,47456.84966256797
59,Li-Ion,0.0,0.0,-0.0
59,CAES,0.0,0.0,20386.87452322616
59,PHS,24932.3044587378,0.0,226935.04761476943
59,H2,0.0,0.0,47456.84966256797
60,Li-Ion,-0.0,0.0,-0.0
60,CAES,0.0,0.0,20386.87452322616
60,PHS,24826.380840742502,0.0,248889.20583543406
60,H2,0.0,0.0,47456.84966256797
61,Li-Ion,-0.0,0.0,-0.0
61,CAES,0.0,0.0,20386.87452322616
61,PHS,28558.227245682407,0.0,274143.4643387309
61,H2,0.0,0.0,47456.84966256797
62,Li-Ion,-0.0,0.0,-0.0
62,CAES,0.0,0.0,20386.87452322616
62,PHS,31256.6799473787,0.0,301783.9851790172
62,H2,0.0,0.0,47456.84966256797
63,Li-Ion,-0.0,0.0,-0.0
63,CAES,0.0,0.0,20386.87452322616
63,PHS,23775.8426098702,0.0,322809.1444172938
63,H2,0.0,0.0,47456.84966256797
64,Li-Ion,0.0,-0.0,-0.0
64,CAES,0.0,0.0,20386.87452322616
64,PHS,0.0,5428.991219929304,316669.8881428197
64,H2,0.0,917.442188965592,46073.75352273106
65,Li-Ion,0.0,0.0,-0.0
65,CAES,0.0,0.0,20386.87452322616
65,PHS,0.0,21420.275321545807,292447.23713059817
65,H2,0.0,917.442188965592,44690.65738289415
66,Li-Ion,0.0,0.0,-0.0
66,CAES,0.0,0.0,20386.87452322616
66,PHS,0.0,22728.602890504408,266745.0924313522
66,H2,0.0,917.442188965592,43307.56124305724
67,Li-Ion,0.0,-0.0,-0.0
67,CAES,0.0,0.0,20386.87452322616
67,PHS,0.0,22174.634887382108,241669.39036228432
67,H2,0.0,917.442188965592,41924.465103220326
68,Li-Ion,0.0,0.0,-0.0
68,CAES,0.0,0.0,20386.87452322616
68,PHS,0.0,21610.904783492508,217231.17018206342
68,H2,0.0,917.442188965592,40541.368963383415
69,Li-Ion,0.0,0.0,-0.0
69,CAES,0.0,0.0,20386.87452322616
69,PHS,0.0,21265.97172743841,193183.01002273185
69,H2,0.0,917.442188965592,39158.272823546504
70,Li-Ion,0.0,0.0,-0.0
70,CAES,0.0,0.0,20386.87452322616
70,PHS,0.0,20758.157301504405,169709.100727767
70,H2,0.0,917.442188965592,37775.17668370959
71,Li-Ion,0.0,-0.0,-0.0
71,CAES,0.0,0.0,20386.87452322616
71,PHS,0.0,18706.617946032304,148555.12995364153
71,H2,0.0,917.442188965592,36392.08054387268
72,Li-Ion,0.0,0.0,-0.0
72,CAES,0.0,0.0,20386.87452322616
72,PHS,0.0,15761.29229211531,130731.81643584053
72,H2,0.0,917.442188965592,35008.98440403577
73,Li-Ion,0.0,-0.0,-0.0
73,CAES,0.0,0.0,20386.87452322616
73,PHS,0.0,13946.37145338371,114960.8665516285
73,H2,0.0,917.442188965592,33625.88826419886
74,Li-Ion,0.0,0.0,-0.0
74,CAES,0.0,0.0,20386.87452322616
74,PHS,0.0,12815.759705191407,100468.44429582809
74,H2,0.0,917.442188965592,32242.79212436195
75,Li-Ion,0.0,0.0,-0.0
75,CAES,0.0,0.0,20386.87452322616
75,PHS,0.0,11908.78139644121,87001.65867255091
75,H2,0.0,917.442188965592,30859.69598452504
76,Li-Ion,0.0,-0.0,-0.0
76,CAES,0.0,149.7443411420194,20198.532505643587
76,PHS,0.0,10925.75207897279,74646.51030576917
76,H2,0.0,917.442188965592,29476.599844688128
77,Li-Ion,0.0,0.0,0.0
77,CAES,0.0,0.0,20198.532505643587
77,PHS,0.0,11097.32103688481,62097.34692612468
77,H2,0.0,917.442188965592,28093.503704851217
78,Li-Ion,0.0,0.0,-0.0
78,CAES,0.0,1620.8911493087764,18159.84505332097
78,PHS,0.0,10865.958998885133,49809.8142594293
78,H2,0.0,917.442188965592,26710.407565014306
79,Li-Ion,0.0,-0.0,0.0
79,CAES,0.0,1620.8911493087764,16121.157600998353
79,PHS,0.0,7694.013020882633,41109.20749827965
79,H2,0.0,917.442188965592,25327.311425177395
80,Li-Ion,-0.0,0.0,0.0
80,CAES,0.0,0.0,16121.157600998353
80,PHS,15643.731182956995,0.0,54943.078482348195
80,H2,0.0,0.0,25327.311425177395
81,Li-Ion,-0.0,0.0,-0.0
81,CAES,131.67346651460684,0.0,16225.846701933948
81,PHS,34997.09632309638,0.0,85891.27809588959
81,H2,0.0,0.0,25327.311425177395
82,Li-Ion,-0.0,0.0,-0.0
82,CAES,1199.6910294006084,0.0,17179.680291896544
82,PHS,34997.09632309638,0.0,116839.47770943098
82,H2,0.0,0.0,25327.311425177395
83,Li-Ion,0.0,-0.0,-0.0
83,CAES,0.0,0.0,17179.680291896544
83,PHS,32963.02607123024,0.0,145988.93346143735
83,H2,0.0,286.27838777823126,24895.73051706455
84,Li-Ion,0.0,0.0,-0.0
84,CAES,0.0,0.0,17179.680291896544
84,PHS,33297.85457984729,0.0,175434.4806212942
84,H2,0.0,917.442188965592,23512.634377227638
85,Li-Ion,-0.0,0.0,-0.0
85,CAES,991.2192069383163,0.0,17967.765016566216
85,PHS,34997.09632309638,0.0,206382.6802348356
85,H2,0.0,0.0,23512.634377227638
86,Li-Ion,-0.0,0.0,-0.0
86,CAES,3042.6523083460124,0.0,20386.87452322616
86,PHS,34997.09632309638,0.0,237330.879848377
86,H2,0.0,0.0,23512.634377227638
87,Li-Ion,-0.0,0.0,-0.0
87,CAES,0.0,0.0,20386.87452322616
87,PHS,31053.42034425399,0.0,264791.65666896524
87,H2,0.0,917.442188965592,22129.538237390727
88,Li-Ion,-0.0,0.0,-0.0
88,CAES,0.0,0.0,20386.87452322616
88,PHS,86.33511722059541,0.0,264868.0034726182
88,H2,0.0,917.442188965592,20746.442097553816
