Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,1,0.0,0.0,17476.536691210487,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-5730.854120789519,0,29620.347702000003,5730.854120789515
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,2,0.0,0.0,17308.71420289902,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-4888.182975100978,0,28609.177058,4888.182975100981
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,3,0.0,0.0,18114.88443845405,0.0,0.0,2063.74177,2274.35167,1775.3033,0,-3593.6774035459557,0,27821.958582000003,3593.677403545953
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,4,0.0,0.0,17969.404986399168,0.0,0.0,1929.00365,2274.18453,1772.69607,0,-3440.060051600837,0,27385.349288,3440.0600516008335
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,5,0.0,0.0,17478.660141016306,0.0,0.0,1978.7031,2273.92119,1776.05623,0,-3919.2835969836997,0,27426.624258000003,3919.283596983698
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,6,0.0,0.0,18065.316953426925,0.0,0.0,2274.47982,2274.6642,1774.67763,0,-3659.4602055730797,0,28048.598809000003,3659.4602055730775
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,7,6851.978679745,0.0,19429.593064740293,0.0,0.0,2541.02594,2274.96771,1777.01514,0,3807.72515648529,0,29066.855378000004,-3807.7251564852886
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,8,39137.897803745,0.0,19785.53737718472,0.0,0.0,2377.80212,2274.36005,1772.26723,0,36300.69163492972,0,29047.172946000002,-36300.69163492972
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,9,55653.94837359786,1262.44952905814,19229.412819447152,0.0,0.0,1850.3501,2273.97646,1765.77912,0,52544.67487504501,0,28228.791998,-53807.124404103146
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,10,54802.044277677,0.0,16734.346345192138,0.0,0.0,1856.33584,2273.79651,1728.63502,0,49995.36732186913,0,27399.790671000002,-49995.36732186913
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,11,50703.161341984,0.0,17055.321281299483,0.0,0.0,1690.7218,2273.82441,1729.4593,0,46863.85556828348,0,26588.632565000004,-46863.85556828348
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,12,49797.614637329,0.0,17708.219590410616,0.0,0.0,1591.59286,2273.3104,1717.51558,0,47306.97366473961,0,25781.279403000004,-47306.97366473961
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,13,53013.111146912,0.0,17870.5739160711,0.0,0.0,1502.94835,2273.2278,1725.88248,0,51180.6523859831,0,25205.091307000002,-51180.6523859831
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,14,54216.73357885502,2174.7582541659795,18055.87454419,0.0,0.0,1568.58219,2272.73277,1728.15225,0,52544.67487504501,0,25297.400458000004,-54719.43312921099
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,15,48785.864904949005,0.0,17153.317177120793,0.0,0.0,1691.31252,2273.15628,1732.26885,0,45490.1294460698,0,26145.790286,-45490.1294460698
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,16,16252.979100212999,0.0,18458.957694235374,0.0,0.0,2100.98322,2272.64222,1788.5111,0,13129.796477448373,0,27744.276857,-13129.796477448372
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,17,0.0,0.0,19801.754760213535,0.0,0.0,2797.40289,2272.26654,1865.41948,0,-4206.906111786467,0,30943.749782000003,4206.906111786468
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,18,0.0,0.0,19575.988571282505,0.0,0.0,3241.56259,2272.95466,1964.17257,0,-8351.797592717494,0,35406.475984000004,8351.7975927175
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,19,0.0,0.0,19311.254997126507,0.0,0.0,3443.81907,2273.316,1970.43835,0,-9330.980295873498,0,36329.808713000006,9330.980295873498
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,20,0.0,0.0,20478.538105987802,0.0,0.0,3278.70458,2272.44109,1967.35514,0,-8089.669962012202,0,36086.708878000005,8089.6699620122035
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,21,0.0,0.0,20775.899137316235,0.0,0.0,2893.49016,2272.43881,1887.29345,0,-7712.474301683764,0,35541.595859,7712.474301683766
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,22,0.0,0.0,19790.63387500013,0.0,0.0,2554.17395,2272.75623,1847.9486,0,-7789.889679999876,0,34255.402335000006,7789.889679999876
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,23,0.0,0.0,18815.569371632304,0.0,0.0,2272.69783,2273.49363,1801.85677,0,-7003.557317367697,0,32167.174919,7003.557317367697
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,24,0.0,0.0,18695.007317208,0.0,0.0,2125.45029,2274.43377,1781.79636,0,-5210.6672087920015,0,30087.354946000003,5210.6672087920015
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,25,0.0,0.0,17861.718420896,0.0,0.0,1976.73049,2272.10748,1779.85401,0,-4852.49657210401,0,28742.906973000005,4852.496572104006
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,26,0.0,0.0,16826.084938591,0.0,0.0,1916.08734,2271.68539,1775.86374,0,-5007.200370408998,0,27796.921779,5007.200370408999
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,27,0.0,0.0,16358.480584948,0.0,0.0,1767.92297,2272.17995,1779.45385,0,-5173.134515052003,0,27351.171870000006,5173.134515052006
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,28,0.0,0.0,16073.014970977,0.0,0.0,1813.7194,2271.74,1778.60586,0,-5564.961336023005,0,27502.041567000004,5564.961336023005
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,29,0.0,0.0,15567.418431632337,0.0,0.0,1853.20168,2271.91046,1777.53263,0,-7064.172374367667,0,28534.235576000003,7064.172374367666
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,30,0.0,0.0,15454.619081095272,0.0,0.0,2374.9343,2271.79811,1813.03012,0,-8779.382555904729,0,30693.764167,8779.382555904729
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,31,6891.866518695,0.0,14367.9917215015,0.0,0.0,3071.83127,2271.83689,1823.61862,0,-5134.690891803504,0,33561.835912,5134.690891803502
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,32,38958.753702051,0.0,14459.709457033492,0.0,0.0,3060.75883,2271.82665,1817.28301,0,25611.032624084488,0,34957.299025,-25611.03262408449
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,33,55841.944091689,0.0,17481.274808140333,0.0,0.0,2379.734,2272.13217,1807.16665,0,45240.39594282933,0,34541.855777000004,-45240.39594282933
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,34,54147.323833869996,0.0,11786.85745856801,0.0,0.0,1821.02956,2273.33141,1764.80068,0,38655.623470438004,0,33137.719472000004,-38655.623470438004
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,35,50214.691024829,0.0,11408.7181822401,0.0,0.0,1608.68114,2272.58316,1764.80052,0,35405.7009980691,0,31863.773029000004,-35405.7009980691
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,36,48066.684520106,0.0,13639.186655727608,0.0,0.0,1569.38605,2271.64759,1743.28636,0,36505.77231283361,0,30784.418863000003,-36505.77231283361
GenMix_Target=1.0_P_Capexx0.8_load_datax1.1,37,49962.297741819995,0.0,10441.558821458955,0.0,0.0,1517.2403,2271.13844,1717.17108,0,35801.86196027895,0,30107.544423000003,-35801.86196027895
