Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,1,0.0,0.0,13694.637517130577,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,769.7644691305766,0,24234.829938000003,4127.235530869425
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,2,0.0,0.0,13191.842812813462,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,1093.6141908134641,0,23407.508502,3803.385809186539
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,3,0.0,0.0,13305.093925478068,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,1552.0700074780652,0,22763.420658000003,3344.9299925219348
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,4,0.0,0.0,13360.410067669036,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,1827.0994456690323,0,22406.194872,3069.900554330964
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,5,0.0,0.0,13168.374978681131,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,1654.0901966811296,0,22439.965302,3242.9098033188693
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,6,0.0,0.0,13043.253479512303,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,1315.2215585122976,0,22948.853571000003,3581.7784414877005
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,7,3951.2212886812554,0.0,13048.719392242056,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,4707.97688892331,0,23781.972582000002,189.0231110766913
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,8,22730.86362409125,0.0,13291.290374696622,0.0,4442.34689799128,2377.80212,2274.36005,1772.26723,0,23123.061522779146,0,23765.868774000002,-18680.71462478787
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,9,31150.36872708746,0.0,9178.871477691686,3615.9439427300404,0.0,1850.3501,2273.97646,1765.77912,0,23123.061522779146,0,23096.284362,-26739.005465509188
GenMix_Target=0.0_P_Capexx1.0_load_datax0.9,10,27544.322591224613,2362.4937985469223,12137.982110554536,0.0,0.0,1856.33584,2273.79651,1728.63502,0,23123.061522779146,0,22418.010549000002,-25485.55532132607
