Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,1,0.0,0.0,18995.795292199495,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-1518.8366378005076,0,26927.58882,1518.8366378005057
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,2,0.0,0.0,19307.716653714448,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-288.34624628555116,0,26008.34278,288.3462462855523
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,3,0.0,0.0,19734.98668796005,0.0,0.0,2063.74177,2274.35167,1775.3033,0,555.6938079600476,0,25292.68962,-555.6938079600477
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,4,0.0,0.0,20117.086553933677,0.0,0.0,1929.00365,2274.18453,1772.69607,0,1197.1987239336784,0,24895.77208,-1197.1987239336786
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,5,0.0,0.0,20267.937289159796,0.0,0.0,1978.7031,2273.92119,1776.05623,0,1363.3230291597954,0,24933.29478,-1363.3230291597956
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,6,0.0,0.0,20951.63110620952,0.0,0.0,2274.47982,2274.6642,1774.67763,0,1776.726566209516,0,25498.72619,-1776.726566209518
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,7,1119.3029493165636,0.0,21837.909478285615,0.0,0.0,2541.02594,2274.96771,1777.01514,0,3125.807237602176,0,26424.41398,-3125.8072376021773
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,8,4907.291954559056,0.0,23788.590796483037,0.0,0.0,2377.80212,2274.36005,1772.26723,0,8713.791291042093,0,26406.52086,-8713.791291042091
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,9,6088.80020146858,0.0,23414.90868150432,0.0,0.0,1850.3501,2273.97646,1765.77912,0,9731.276382972901,0,25662.53818,-9731.276382972901
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,10,5913.937267940694,0.0,20931.974024770876,0.0,0.0,1856.33584,2273.79651,1728.63502,0,7795.778052711574,0,24908.90061,-7795.77805271157
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,11,5547.141549899131,0.0,20108.555961571732,0.0,0.0,1690.7218,2273.82441,1729.4593,0,7178.218871470859,0,24171.48415,-7178.218871470862
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,12,5491.981452414545,0.0,20338.289801329007,0.0,0.0,1591.59286,2273.3104,1717.51558,0,7975.163363743548,0,23437.52673,-7975.16336374355
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,13,5790.485740078861,0.0,20630.169148214038,0.0,0.0,1502.94835,2273.2278,1725.88248,0,9008.9941482929,0,22913.71937,-9008.9941482929
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,14,6067.673381216161,0.0,20870.97477795373,0.0,0.0,1568.58219,2272.73277,1728.15225,0,9510.47858916989,0,22997.63678,-9510.47858916989
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,15,5257.573240232449,0.0,21180.60470626523,0.0,0.0,1691.31252,2273.15628,1732.26885,0,8366.015336497681,0,23768.90026,-8366.01533649768
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,16,1822.2800468665553,0.0,23391.66297366613,0.0,0.0,2100.98322,2272.64222,1788.5111,0,6154.0096905326845,0,25222.06987,-6154.009690532687
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,17,0.0,0.0,25602.748517321423,0.0,0.0,2797.40289,2272.26654,1865.41948,0,4407.155807321425,0,28130.68162,-4407.155807321424
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,18,0.0,0.0,28653.116058835854,0.0,0.0,3241.56259,2272.95466,1964.17257,0,3944.1004388358533,0,32187.70544,-3944.1004388358524
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,19,0.0,0.0,31199.19290538374,0.0,0.0,3443.81907,2273.316,1970.43835,0,5859.667495383738,0,33027.09883,-5859.667495383738
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,20,0.0,0.0,34978.9679163086,0.0,0.0,3278.70458,2272.44109,1967.35514,0,9691.369746308594,0,32806.09898,-9691.369746308594
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,21,0.0,0.0,37120.31137156136,0.0,0.0,2893.49016,2272.43881,1887.29345,0,11862.992101561362,0,32310.54169,-11862.992101561358
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,22,0.0,0.0,37383.71035449243,0.0,0.0,2554.17395,2272.75623,1847.9486,0,12917.314284492426,0,31141.27485,-12917.31428449243
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,23,0.0,0.0,37346.523591383535,0.0,0.0,2272.69783,2273.49363,1801.85677,0,14451.685531383537,0,29242.88629,-14451.685531383537
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,24,0.0,0.0,37780.17054692595,91.42592228396097,0.0,2125.45029,2274.43377,1781.79636,0,16609.710106925944,0,27352.14086,-16701.13602920991
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,25,0.0,0.0,37256.34643363239,480.83952494616824,0.0,1976.73049,2272.10748,1779.85401,0,17155.122983632384,0,26129.91543,-17635.96250857856
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,26,0.0,0.0,36695.18846025464,414.14913670302485,0.0,1916.08734,2271.68539,1775.86374,0,17388.896040254644,0,25269.92889,-17803.04517695767
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,27,0.0,0.0,36434.040970254646,421.87272923768614,0.0,1767.92297,2272.17995,1779.45385,0,17388.896040254644,0,24864.7017,-17810.76876949233
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,28,0.0,0.0,35747.500816925945,666.6009085456099,0.0,1813.7194,2271.74,1778.60586,0,16609.710106925944,0,25001.85597,-17276.311015471554
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,29,0.0,0.0,36405.91793888356,0.0,0.0,1853.20168,2271.91046,1777.53263,0,16368.348548883561,0,25940.21416,-16368.348548883561
GenMix_Target=1.0_P_Capexx0.7_load_datax1.0,30,0.0,0.0,36611.15880603457,0.0,0.0,2374.9343,2271.79811,1813.03012,0,15167.499366034568,0,27903.42197,-15167.499366034568
