Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,2099.998058587902,7923.862796901691
1,PHS,0.0,3013.29991497828,88284.26836360227
1,H2,0.0,0.0,43876.194734868215
2,Li-Ion,0.0,-0.0,-0.0
2,CAES,0.0,0.0,7923.862796901691
2,PHS,0.0,4540.2009071850935,83150.08122318321
2,H2,0.0,0.0,43876.194734868215
3,Li-Ion,0.0,0.0,-0.0
3,CAES,0.0,2099.998058587902,5282.575197934462
3,PHS,0.0,1629.2356082838078,81307.69568127341
3,H2,0.0,0.0,43876.194734868215
4,Li-Ion,0.0,0.0,-0.0
4,CAES,0.0,2099.998058587906,2641.2875989672284
4,PHS,0.0,1337.9350609188728,79794.72100792479
4,H2,0.0,0.0,43876.194734868215
5,Li-Ion,0.0,0.0,-0.0
5,CAES,0.0,0.0,2641.2875989672284
5,PHS,0.0,3701.930988663148,75608.47311597917
5,H2,0.0,0.0,43876.194734868215
6,Li-Ion,0.0,0.0,-0.0
6,CAES,0.0,2099.998058587902,-0.0
6,PHS,0.0,1921.699783130247,73435.36084275809
6,H2,0.0,0.0,43876.194734868215
7,Li-Ion,-0.0,0.0,0.0
7,CAES,0.0,0.0,-0.0
7,PHS,196.57744489290621,0.0,73609.19577888823
7,H2,2035.5202502140576,0.0,45226.40611949429
8,Li-Ion,-0.0,0.0,0.0
8,CAES,0.0,0.0,0.0
8,PHS,32675.74512649266,0.0,102504.60679698797
8,H2,2035.5202502140576,0.0,46576.61750412037
9,Li-Ion,-0.0,0.0,0.0
9,CAES,4745.854850353798,0.0,3773.2679985246123
9,PHS,35279.13364899051,0.0,133702.21417223787
9,H2,2035.5202502140576,0.0,47926.828888746444
10,Li-Ion,-0.0,0.0,0.0
10,CAES,4745.854850353798,0.0,7546.5359970492245
10,PHS,35279.13364899051,0.0,164899.82154748778
10,H2,2035.5202502140576,0.0,49277.04027337252
11,Li-Ion,-0.0,0.0,-0.0
11,CAES,4745.854850353798,0.0,11319.803995573837
11,PHS,35279.13364899051,0.0,196097.4289227377
11,H2,2035.5202502140576,0.0,50627.2516579986
12,Li-Ion,-0.0,0.0,-0.0
12,CAES,4745.854850353798,0.0,15093.071994098449
12,PHS,35279.13364899051,0.0,227295.0362979876
12,H2,2035.5202502140576,0.0,51977.46304262467
13,Li-Ion,-0.0,0.0,-0.0
13,CAES,4745.854850353798,0.0,18866.339992623063
13,PHS,35279.13364899051,0.0,258492.6436732375
13,H2,2035.5202502140576,0.0,53327.67442725075
14,Li-Ion,-0.0,0.0,-0.0
14,CAES,4745.854850353798,0.0,22639.607991147677
14,PHS,35279.13364899051,0.0,289690.2510484874
14,H2,2035.5202502140576,0.0,54677.885811876826
15,Li-Ion,-0.0,0.0,-0.0
15,CAES,4745.854850353798,0.0,26412.875989672288
15,PHS,35279.13364899051,0.0,320887.8584237373
15,H2,2035.5202502140576,0.0,56028.0971965029
16,Li-Ion,-0.0,0.0,-0.0
16,CAES,0.0,0.0,26412.875989672288
16,PHS,11246.077489028052,0.0,330832.85065356694
16,H2,2035.5202502140576,0.0,57378.30858112898
17,Li-Ion,0.0,-0.0,-0.0
17,CAES,0.0,-0.0,26412.875989672288
17,PHS,0.0,4134.734674609898,326157.17615602835
17,H2,0.0,0.0,57378.30858112898
18,Li-Ion,0.0,-0.0,-0.0
18,CAES,0.0,2099.998058587902,23771.58839070506
18,PHS,0.0,5347.502453682031,320110.0696749903
18,H2,0.0,0.0,57378.30858112898
19,Li-Ion,0.0,-0.0,-0.0
19,CAES,0.0,0.0,23771.58839070506
19,PHS,0.0,7943.548166811865,311127.2815382797
19,H2,0.0,0.0,57378.30858112898
20,Li-Ion,0.0,0.0,-0.0
20,CAES,0.0,0.0,23771.58839070506
20,PHS,0.0,7705.885643816681,302413.2488805151
20,H2,0.0,0.0,57378.30858112898
21,Li-Ion,0.0,-0.0,-0.0
21,CAES,0.0,2099.998058587902,21130.30079173783
21,PHS,0.0,5429.886686542967,296272.97998715774
21,H2,0.0,0.0,57378.30858112898
22,Li-Ion,0.0,0.0,-0.0
22,CAES,0.0,0.0,21130.30079173783
22,PHS,0.0,6978.412555775563,288381.59439941833
22,H2,0.0,0.0,57378.30858112898
23,Li-Ion,0.0,-0.0,-0.0
23,CAES,0.0,0.0,21130.30079173783
23,PHS,0.0,5873.52619388204,281739.64544825617
23,H2,0.0,0.0,57378.30858112898
24,Li-Ion,0.0,0.0,-0.0
24,CAES,0.0,0.0,21130.30079173783
24,PHS,0.0,4401.821575768405,276761.9415556897
24,H2,0.0,0.0,57378.30858112898
25,Li-Ion,0.0,-0.0,0.0
25,CAES,0.0,0.0,21130.30079173783
25,PHS,0.0,3960.8431860706933,272282.90845410194
25,H2,0.0,0.0,57378.30858112898
26,Li-Ion,0.0,0.0,-0.0
26,CAES,0.0,0.0,21130.30079173783
26,PHS,0.0,3985.197579151062,267776.33471844933
26,H2,0.0,0.0,57378.30858112898
27,Li-Ion,0.0,0.0,-0.0
27,CAES,0.0,2099.998058587902,18489.013192770602
27,PHS,0.0,2013.8093584280487,265499.06234159606
27,H2,0.0,0.0,57378.30858112898
28,Li-Ion,0.0,-0.0,0.0
28,CAES,0.0,0.0,18489.013192770602
28,PHS,0.0,4436.48562668893,260482.15936332624
28,H2,0.0,0.0,57378.30858112898
29,Li-Ion,0.0,0.0,-0.0
29,CAES,0.0,0.0,18489.013192770602
29,PHS,0.0,5845.331150983306,253872.094161283
29,H2,0.0,0.0,57378.30858112898
30,Li-Ion,0.0,-0.0,0.0
30,CAES,0.0,1867.0809413607583,16140.67876621389
30,PHS,0.0,5836.4845259416015,247272.0329721576
30,H2,0.0,0.0,57378.30858112898
31,Li-Ion,0.0,-0.0,0.0
31,CAES,0.0,0.0,16140.67876621389
31,PHS,0.0,3138.622815614611,243722.7898377728
31,H2,0.0,0.0,57378.30858112898
32,Li-Ion,-0.0,0.0,0.0
32,CAES,0.0,0.0,16140.67876621389
32,PHS,25290.91190222776,0.0,266087.7364245582
32,H2,2035.5202502140576,0.0,58728.519965755055
33,Li-Ion,-0.0,0.0,-0.0
33,CAES,4745.854850353798,0.0,19913.946764738503
33,PHS,35279.13364899051,0.0,297285.3437998081
33,H2,2035.5202502140576,0.0,60078.73135038113
34,Li-Ion,-0.0,0.0,-0.0
34,CAES,3444.9279477960617,0.0,22652.891969030396
34,PHS,35279.13364899051,0.0,328482.951175058
34,H2,2035.5202502140576,0.0,61428.94273500721
35,Li-Ion,0.0,0.0,-0.0
35,CAES,0.0,0.0,22652.891969030396
35,PHS,34509.05253417933,0.0,358999.5699380022
35,H2,2035.5202502140576,0.0,62779.154119633284
36,Li-Ion,-0.0,0.0,-0.0
36,CAES,135.73562191260135,0.0,22760.8107517518
36,PHS,35279.13364899051,0.0,390197.1773132521
36,H2,-0.0,0.0,62779.154119633284
37,Li-Ion,-0.0,0.0,-0.0
37,CAES,77.26116519613674,0.0,22822.238480023258
37,PHS,35279.13364899051,0.0,421394.784688502
37,H2,2035.5202502140576,0.0,64129.36550425936
38,Li-Ion,-0.0,0.0,-0.0
38,CAES,4516.150044919472,0.0,26412.875989672288
38,PHS,35279.13364899051,0.0,452592.39206375193
38,H2,2035.5202502140576,0.0,65479.576888885436
39,Li-Ion,-0.0,0.0,-0.0
39,CAES,0.0,0.0,26412.875989672288
39,PHS,29563.54761303041,0.0,478735.6630473132
39,H2,2035.5202502140576,0.0,66829.78827351151
40,Li-Ion,0.0,-0.0,-0.0
40,CAES,0.0,0.0,26412.875989672288
40,PHS,0.0,616.711796520825,478038.2679672781
40,H2,0.0,835.8792907564708,65569.65282920806
41,Li-Ion,0.0,0.0,-0.0
41,CAES,0.0,0.0,26412.875989672288
41,PHS,0.0,17044.9093645639,458763.4040883117
41,H2,0.0,835.8792907564708,64309.517384904604
42,Li-Ion,0.0,0.0,-0.0
42,CAES,0.0,0.0,26412.875989672288
42,PHS,0.0,20651.110022296732,435410.5468735434
42,H2,0.0,835.8792907564708,63049.381940601146
43,Li-Ion,0.0,0.0,-0.0
43,CAES,0.0,0.0,26412.875989672288
43,PHS,0.0,22051.74648747963,410473.8104703974
43,H2,0.0,835.8792907564708,61789.24649629769
44,Li-Ion,0.0,-0.0,-0.0
44,CAES,0.0,0.0,26412.875989672288
44,PHS,0.0,21539.551391075445,386116.2787172444
44,H2,0.0,835.8792907564708,60529.11105199423
45,Li-Ion,0.0,-0.0,-0.0
45,CAES,0.0,0.0,26412.875989672288
45,PHS,0.0,22273.177416623195,360929.141978928
45,H2,0.0,835.8792907564708,59268.97560769077
46,Li-Ion,0.0,0.0,-0.0
46,CAES,0.0,0.0,26412.875989672288
46,PHS,0.0,21938.599241366806,336120.35567046766
46,H2,0.0,835.8792907564708,58008.840163387315
47,Li-Ion,0.0,0.0,-0.0
47,CAES,0.0,0.0,26412.875989672288
47,PHS,0.0,21158.135585961172,312194.1396590192
47,H2,0.0,835.8792907564708,56748.70471908386
48,Li-Ion,0.0,-0.0,-0.0
48,CAES,0.0,0.0,26412.875989672288
48,PHS,0.0,20150.864777426526,289406.97386535164
48,H2,0.0,835.8792907564708,55488.5692747804
49,Li-Ion,0.0,0.0,-0.0
49,CAES,0.0,0.0,26412.875989672288
49,PHS,0.0,19316.848080304353,267562.93765753193
49,H2,0.0,835.8792907564708,54228.43383047694
50,Li-Ion,0.0,0.0,0.0
50,CAES,0.0,0.0,26412.875989672288
50,PHS,0.0,18547.27898267401,246589.15187375507
50,H2,0.0,835.8792907564708,52968.29838617348
51,Li-Ion,0.0,0.0,-0.0
51,CAES,0.0,0.0,26412.875989672288
51,PHS,0.0,17901.13885660301,226346.03955443492
51,H2,0.0,835.8792907564708,51708.162941870025
52,Li-Ion,0.0,-0.0,-0.0
52,CAES,0.0,0.0,26412.875989672288
52,PHS,0.0,17997.749326803263,205993.67739268002
52,H2,0.0,835.8792907564708,50448.02749756657
53,Li-Ion,0.0,0.0,0.0
53,CAES,0.0,0.0,26412.875989672288
53,PHS,0.0,19130.750574620768,184360.08548899507
53,H2,0.0,835.8792907564708,49187.89205326311
54,Li-Ion,0.0,0.0,-0.0
54,CAES,0.0,0.0,26412.875989672288
54,PHS,0.0,20290.08827124943,161415.48184483533
54,H2,0.0,835.8792907564708,47927.75660895965
55,Li-Ion,0.0,-0.0,0.0
55,CAES,0.0,0.0,26412.875989672288
55,PHS,0.0,16399.10792897283,142870.9084295858
55,H2,0.0,835.8792907564708,46667.62116465619
56,Li-Ion,-0.0,0.0,-0.0
56,CAES,0.0,0.0,26412.875989672288
56,PHS,13190.00906005696,0.0,154534.93419693684
56,H2,0.0,0.0,46667.62116465619
57,Li-Ion,0.0,0.0,-0.0
57,CAES,0.0,0.0,26412.875989672288
57,PHS,30424.250242558428,0.0,181439.33109050538
57,H2,0.0,0.0,46667.62116465619
58,Li-Ion,0.0,0.0,-0.0
58,CAES,0.0,0.0,26412.875989672288
58,PHS,28359.214506403132,0.0,206517.60110824354
58,H2,0.0,0.0,46667.62116465619
59,Li-Ion,0.0,0.0,-0.0
59,CAES,0.0,0.0,26412.875989672288
59,PHS,24928.30040523942,0.0,228561.88757833367
59,H2,0.0,0.0,46667.62116465619
60,Li-Ion,-0.0,0.0,-0.0
60,CAES,0.0,0.0,26412.875989672288
60,PHS,24821.899080210693,0.0,250512.08254392486
60,H2,0.0,0.0,46667.62116465619
61,Li-Ion,-0.0,0.0,-0.0
61,CAES,0.0,0.0,26412.875989672288
61,PHS,28553.83668376607,0.0,275762.4584397806
61,H2,0.0,0.0,46667.62116465619
62,Li-Ion,-0.0,0.0,-0.0
62,CAES,0.0,0.0,26412.875989672288
62,PHS,31251.355685351573,0.0,303398.2709944854
62,H2,0.0,0.0,46667.62116465619
63,Li-Ion,-0.0,0.0,-0.0
63,CAES,0.0,0.0,26412.875989672288
63,PHS,23768.63791924784,0.0,324417.0590698096
63,H2,0.0,0.0,46667.62116465619
64,Li-Ion,0.0,-0.0,-0.0
64,CAES,0.0,0.0,26412.875989672288
64,PHS,0.0,5519.009532630124,318176.0075503852
64,H2,0.0,835.8792907564708,45407.485720352735
65,Li-Ion,0.0,-0.0,-0.0
65,CAES,0.0,0.0,26412.875989672288
65,PHS,0.0,21508.89091268483,293853.1475302877
65,H2,0.0,835.8792907564708,44147.35027604928
66,Li-Ion,0.0,-0.0,-0.0
66,CAES,0.0,0.0,26412.875989672288
66,PHS,0.0,22822.82936789062,268044.44887486816
66,H2,0.0,835.8792907564708,42887.21483174582
67,Li-Ion,0.0,-0.0,-0.0
67,CAES,0.0,0.0,26412.875989672288
67,PHS,0.0,22279.6836004711,242849.95476049552
67,H2,0.0,835.8792907564708,41627.07938744236
68,Li-Ion,0.0,-0.0,-0.0
68,CAES,0.0,-0.0,26412.875989672288
68,PHS,0.0,21727.861430087527,218279.47670816496
68,H2,0.0,835.8792907564708,40366.943943138904
69,Li-Ion,0.0,-0.0,-0.0
69,CAES,0.0,0.0,26412.875989672288
69,PHS,0.0,21392.178519317105,194088.598351744
69,H2,0.0,835.8792907564708,39106.808498835446
70,Li-Ion,0.0,-0.0,-0.0
70,CAES,0.0,0.0,26412.875989672288
70,PHS,0.0,20911.59339428857,170441.1791988339
70,H2,0.0,835.8792907564708,37846.67305453199
71,Li-Ion,0.0,-0.0,-0.0
71,CAES,0.0,0.0,26412.875989672288
71,PHS,0.0,18880.33487378115,149090.76442701888
71,H2,0.0,835.8792907564708,36586.53761022853
72,Li-Ion,0.0,-0.0,-0.0
72,CAES,0.0,0.0,26412.875989672288
72,PHS,0.0,15979.95710891864,131020.17857183803
72,H2,0.0,835.8792907564708,35326.40216592507
73,Li-Ion,0.0,-0.0,-0.0
73,CAES,0.0,0.0,26412.875989672288
73,PHS,0.0,14176.284099428693,114989.23698794685
73,H2,0.0,835.8792907564708,34066.266721621614
74,Li-Ion,0.0,-0.0,-0.0
74,CAES,0.0,0.0,26412.875989672288
74,PHS,0.0,13039.33187606542,100243.99302048156
74,H2,0.0,835.8792907564708,32806.131277318156
75,Li-Ion,0.0,-0.0,-0.0
75,CAES,0.0,0.0,26412.875989672288
75,PHS,0.0,12126.143375880643,86531.40834503296
75,H2,0.0,835.8792907564708,31545.995833014702
76,Li-Ion,0.0,-0.0,-0.0
76,CAES,0.0,0.0,26412.875989672288
76,PHS,0.0,11252.38358544914,73806.89586540929
76,H2,0.0,835.8792907564708,30285.860388711248
77,Li-Ion,0.0,-0.0,-0.0
77,CAES,0.0,0.0,26412.875989672288
77,PHS,0.0,11273.904206834231,61058.04726061672
77,H2,0.0,835.8792907564708,29025.724944407793
78,Li-Ion,0.0,-0.0,-0.0
78,CAES,0.0,605.3598948165782,25651.48024620846
78,PHS,0.0,12058.898553657222,47421.50492527093
78,H2,0.0,835.8792907564708,27765.58950010434
79,Li-Ion,0.0,-0.0,0.0
79,CAES,0.0,2099.998058587902,23010.19264724123
79,PHS,0.0,7386.842494955026,39068.25525169806
79,H2,0.0,835.8792907564708,26505.454055800885
80,Li-Ion,0.0,-0.0,-0.0
80,CAES,0.0,0.0,23010.19264724123
80,PHS,15566.342643541448,0.0,52833.69095920761
80,H2,0.0,0.0,26505.454055800885
81,Li-Ion,0.0,-0.0,-0.0
81,CAES,0.0,0.0,23010.19264724123
81,PHS,35049.73098953451,0.0,83828.43581034473
81,H2,0.0,0.0,26505.454055800885
82,Li-Ion,-0.0,0.0,-0.0
82,CAES,859.0260221310673,0.0,23693.175060613063
82,PHS,35279.13364899051,0.0,115026.04318559464
82,H2,0.0,0.0,26505.454055800885
83,Li-Ion,0.0,-0.0,-0.0
83,CAES,0.0,0.0,23693.175060613063
83,PHS,32631.01809197919,0.0,143881.90174541424
83,H2,0.0,0.0,26505.454055800885
84,Li-Ion,0.0,-0.0,-0.0
84,CAES,0.0,0.0,23693.175060613063
84,PHS,32854.53030303703,0.0,172935.41386083234
84,H2,0.0,509.337948892701,25737.59820672529
85,Li-Ion,-0.0,0.0,-0.0
85,CAES,682.039435962979,0.0,24235.44145067323
85,PHS,35279.13364899051,0.0,204133.02123608225
85,H2,0.0,0.0,25737.59820672529
86,Li-Ion,-0.0,0.0,-0.0
86,CAES,2738.6838868262707,0.0,26412.875989672288
86,PHS,35279.13364899051,0.0,235330.62861133215
86,H2,0.0,0.0,25737.59820672529
87,Li-Ion,0.0,-0.0,-0.0
87,CAES,0.0,0.0,26412.875989672288
87,PHS,30950.25640255144,0.0,262700.17677022645
87,H2,0.0,835.8792907564708,24477.462762421837
88,Li-Ion,0.0,0.0,-0.0
88,CAES,0.0,0.0,26412.875989672288
88,PHS,0.0,18.070862768872416,262679.74172932387
88,H2,0.0,835.8792907564708,23217.327318118383
89,Li-Ion,0.0,0.0,-0.0
89,CAES,0.0,0.0,26412.875989672288
89,PHS,0.0,16811.52827058189,243668.79176871362
89,H2,0.0,835.8792907564708,21957.19187381493
90,Li-Ion,0.0,0.0,-0.0
90,CAES,0.0,2099.998058587902,23771.58839070506
90,PHS,0.0,18291.775407432997,222983.93662856918
90,H2,0.0,835.8792907564708,20697.056429511475
91,Li-Ion,0.0,0.0,-0.0
91,CAES,0.0,2099.998058587902,21130.30079173783
91,PHS,0.0,19595.73290327035,200824.52960324573
91,H2,0.0,835.8792907564708,19436.92098520802
92,Li-Ion,0.0,0.0,-0.0
92,CAES,0.0,0.0,21130.30079173783
92,PHS,0.0,21841.790897003553,176125.21689890022
92,H2,0.0,835.8792907564708,18176.785540904566
93,Li-Ion,-0.0,0.0,-0.0
93,CAES,0.0,0.0,21130.30079173783
93,PHS,0.0,21979.502033316043,151270.17656055748
93,H2,0.0,835.8792907564708,16916.65009660111
94,Li-Ion,0.0,0.0,-0.0
94,CAES,0.0,0.0,21130.30079173783
94,PHS,0.0,21260.111415263535,127228.64340739198
94,H2,0.0,835.8792907564708,15656.514652297657
95,Li-Ion,0.0,0.0,0.0
95,CAES,0.0,2099.998058587902,18489.013192770602
95,PHS,0.0,17458.99538721987,107485.51938399387
95,H2,0.0,835.8792907564708,14396.379207994203
96,Li-Ion,0.0,0.0,-0.0
96,CAES,0.0,2099.998058587902,15847.725593803374
96,PHS,0.0,14742.512574287699,90814.27068295298
96,H2,0.0,835.8792907564708,13136.243763690749
97,Li-Ion,0.0,0.0,-0.0
