Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,1,0.0,0.0,15401.33395643382,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-5113.297973566182,0,26927.58882,5113.29797356618
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,2,0.0,0.0,15055.861992814904,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-4540.2009071850935,0,26008.34278,4540.200907185095
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,3,0.0,0.0,15450.05921312829,0.0,0.0,2063.74177,2274.35167,1775.3033,0,-3729.23366687171,0,25292.68962,3729.2336668717107
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,4,0.0,0.0,15481.95471049322,0.0,0.0,1929.00365,2274.18453,1772.69607,0,-3437.933119506779,0,24895.77208,3437.933119506778
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,5,0.0,0.0,15202.683271336853,0.0,0.0,1978.7031,2273.92119,1776.05623,0,-3701.930988663148,0,24933.29478,3701.930988663147
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,6,0.0,0.0,15153.206698281854,0.0,0.0,2274.47982,2274.6642,1774.67763,0,-4021.697841718149,0,25498.72619,4021.697841718147
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,7,6851.978679745001,0.0,15211.524205361966,0.0,0.0,2541.02594,2274.96771,1777.01514,0,2232.097695106964,0,26424.41398,-2232.097695106965
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,8,39137.897803745,0.0,15555.459032961717,0.0,0.0,2377.80212,2274.36005,1772.26723,0,34711.26537670672,0,26406.52086,-34711.26537670672
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,9,46632.3435144251,10284.054388230914,15200.597735133266,0.0,0.0,1850.3501,2273.97646,1765.77912,0,42060.508749558365,0,25662.53818,-52344.56313778928
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,10,46779.11566442532,8022.928613251672,14331.526325133043,0.0,0.0,1856.33584,2273.79651,1728.63502,0,42060.508749558365,0,24908.90061,-50083.43736281004
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,11,45416.914296124414,5286.247045859578,15121.07309343395,0.0,0.0,1690.7218,2273.82441,1729.4593,0,42060.508749558365,0,24171.48415,-47346.75579541794
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,12,44308.95625494133,5488.6583823876645,15606.660384617042,0.0,0.0,1591.59286,2273.3104,1717.51558,0,42060.508749558365,0,23437.52673,-47549.16713194604
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,13,53013.11114691201,0.0,6459.058342646354,9438.866679677936,0.0,1502.94835,2273.2278,1725.88248,0,42060.508749558365,0,22913.71937,-51499.3754292363
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,14,43344.93500377198,13046.556829249013,16143.74331578639,0.0,0.0,1568.58219,2272.73277,1728.15225,0,42060.508749558365,0,22997.63678,-55107.06557880738
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,15,44565.346764791466,4220.518140157539,15567.324594766902,0.0,0.0,1691.31252,2273.15628,1732.26885,0,42060.508749558365,0,23768.90026,-46281.02688971591
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,16,16252.979100213,0.0,16088.551969029108,0.0,0.0,2100.98322,2272.64222,1788.5111,0,13281.59773924211,0,25222.06987,-13281.597739242108
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,17,0.0,0.0,17060.858035390098,0.0,0.0,2797.40289,2272.26654,1865.41948,0,-4134.734674609898,0,28130.68162,4134.734674609901
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,18,0.0,0.0,17261.51510773007,0.0,0.0,3241.56259,2272.95466,1964.17257,0,-7447.500512269933,0,32187.70544,7447.500512269933
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,19,0.0,0.0,17395.977243188136,0.0,0.0,3443.81907,2273.316,1970.43835,0,-7943.548166811865,0,33027.09883,7943.548166811867
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,20,0.0,0.0,17581.71252618332,0.0,0.0,3278.70458,2272.44109,1967.35514,0,-7705.885643816681,0,32806.09898,7705.885643816682
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,21,0.0,0.0,17727.434524869128,0.0,0.0,2893.49016,2272.43881,1887.29345,0,-7529.884745130869,0,32310.54169,7529.88474513087
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,22,0.0,0.0,17487.98351422444,0.0,0.0,2554.17395,2272.75623,1847.9486,0,-6978.412555775563,0,31141.27485,6978.412555775561
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,23,0.0,0.0,17021.311866117958,0.0,0.0,2272.69783,2273.49363,1801.85677,0,-5873.52619388204,0,29242.88629,5873.52619388204
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,24,0.0,0.0,16768.638864231594,0.0,0.0,2125.45029,2274.43377,1781.79636,0,-4401.821575768405,0,27352.14086,4401.821575768405
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,25,0.0,0.0,16140.380263929312,0.0,0.0,1976.73049,2272.10748,1779.85401,0,-3960.8431860706933,0,26129.91543,3960.843186070689
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,26,0.0,0.0,15321.094840848935,0.0,0.0,1916.08734,2271.68539,1775.86374,0,-3985.197579151062,0,25269.92889,3985.197579151064
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,27,0.0,0.0,14931.337512984048,0.0,0.0,1767.92297,2272.17995,1779.45385,0,-4113.807417015951,0,24864.7017,4113.807417015953
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,28,0.0,0.0,14701.305083311072,0.0,0.0,1813.7194,2271.74,1778.60586,0,-4436.48562668893,0,25001.85597,4436.485626688929
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,29,0.0,0.0,14192.238239016695,0.0,0.0,1853.20168,2271.91046,1777.53263,0,-5845.331150983306,0,25940.21416,5845.331150983305
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,30,0.0,0.0,13740.093972697641,0.0,0.0,2374.9343,2271.79811,1813.03012,0,-7703.56546730236,0,27903.42197,7703.565467302358
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,31,6891.866518695001,0.0,13312.983805690388,0.0,0.0,3071.83127,2271.83689,1823.61862,0,-3138.622815614611,0,30510.75992,3138.6228156146108
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,32,38958.75370205099,0.0,12997.172710390829,0.0,0.0,3060.75883,2271.82665,1817.28301,0,27326.432152441816,0,31779.36275,-27326.43215244182
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,33,54906.66706929642,935.2770223925836,12096.495930261948,0.0,0.0,2379.734,2272.13217,1807.16665,0,42060.508749558365,0,31401.68707,-42995.78577195095
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,34,54147.32383387,0.0,10878.295883130624,0.0,0.0,1821.02956,2273.33141,1764.80068,0,40759.58184700063,0,30125.19952,-40759.58184700063
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,35,50214.69102482901,0.0,9650.883329564378,0.0,0.0,1608.68114,2272.58316,1764.80052,0,36544.57278439339,0,28967.06639,-36544.572784393386
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,36,48066.684520106006,0.0,9749.700080797105,0.0,0.0,1569.38605,2271.64759,1743.28636,0,35414.86927090311,0,27985.83533,-35414.86927090311
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,37,49962.29774182,0.0,9294.5624325807,0.0,0.0,1517.2403,2271.13844,1717.17108,0,37391.9150644007,0,27370.49493,-37391.9150644007
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,38,55313.22150974801,0.0,8368.533984376027,0.0,0.0,1499.82831,2271.9547,1749.82994,0,41830.80394412404,0,27372.5645,-41830.80394412403
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,39,47125.252012037,0.0,6740.396441207464,0.0,0.0,1518.98264,2272.15452,1767.32966,0,31599.067863244465,0,27825.04741,-31599.06786324447
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,40,15094.419593121002,0.0,6680.544359601701,0.0,0.0,1771.344,2271.19906,1790.4726,0,-1452.5910872772959,0,29060.5707,1452.5910872772974
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,41,0.0,0.0,6620.260594679628,0.0,0.0,2886.11495,2270.77884,1843.44536,0,-17880.78865532037,0,31501.3884,17880.78865532037
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,42,0.0,0.0,5967.628026946797,0.0,0.0,3355.08242,2272.02612,1956.69124,0,-21486.989313053204,0,35038.41712,21486.9893130532
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,43,0.0,0.0,5262.536571763896,0.0,0.0,3362.43615,2271.38148,1955.1573,0,-22887.625778236103,0,35739.13728,22887.625778236106
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,44,0.0,0.0,5242.6001881680895,0.0,0.0,3702.80186,2270.77099,1957.61878,0,-22375.430681831916,0,35549.2225,22375.430681831913
GenMix_Target=1.0_P_Capexx0.8_load_datax1.0,45,0.0,0.0,4208.8329826203335,0.0,0.0,3528.70561,2271.31488,1911.60531,0,-23109.056707379666,0,35029.51549,23109.056707379663
