Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,1,0.0,0.0,14948.094288994405,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,-3362.296523005598,0,29620.347702000003,8259.296523005598
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,2,0.0,0.0,14559.751257903281,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,-2740.1459200967174,0,28609.177058,7637.14592009672
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,3,0.0,0.0,14921.735219144133,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,-1889.8266228558691,0,27821.958582000003,6786.82662285587
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,4,0.0,0.0,14965.051952937676,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,-1547.4130850623264,0,27385.349288,6444.413085062325
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,5,0.0,0.0,14715.691727164862,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,-1785.2520108351446,0,27426.624258000003,6682.252010835142
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,6,0.0,0.0,14657.62088758295,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,-2170.156271417054,0,28048.598809000003,7067.156271417052
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,7,6165.836001871882,0.0,14717.371607274663,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,3306.36102114654,0,29066.855378000004,1590.6389788534589
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,8,35858.98589178496,0.0,15033.12830684465,0.0,4897.0,2377.80212,2274.36005,1772.26723,0,33166.37065262961,0,29047.172946000002,-28269.370652629612
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,9,44160.652489264496,6434.731894224111,14508.622800044384,0.0,0.0,1850.3501,2273.97646,1765.77912,0,36330.58897130888,0,28228.791998,-42765.32086553299
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,10,44213.822610499556,4467.586098185384,13657.78966180933,0.0,0.0,1856.33584,2273.79651,1728.63502,0,36330.58897130888,0,27399.790671000002,-40798.17506949427
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,11,42745.31698780351,2310.829394693763,14479.899038505377,0.0,0.0,1690.7218,2273.82441,1729.4593,0,36330.58897130888,0,26588.632565000004,-38641.41836600265
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,12,41468.043459538065,2791.853282036209,15061.406074770819,0.0,0.0,1591.59286,2273.3104,1717.51558,0,36330.58897130888,0,25781.279403000004,-39122.442253345085
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,13,40696.179991488374,6390.601477510681,15337.44165682051,0.0,0.0,1502.94835,2273.2278,1725.88248,0,36330.58897130888,0,25205.091307000002,-42721.190448819565
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,14,40476.99947529536,9611.695015846912,15581.52274401353,0.0,0.0,1568.58219,2272.73277,1728.15225,0,36330.58897130888,0,25297.400458000004,-45942.283987155795
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,15,41743.10959624669,1590.0462402947014,15036.532011062192,0.0,0.0,1691.31252,2273.15628,1732.26885,0,36330.58897130888,0,26145.790286,-37920.635211603585
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,16,14461.721666827427,0.0,15496.153346108342,0.0,4897.0,2100.98322,2272.64222,1788.5111,0,13272.734695935771,0,27744.276857,-8375.734695935767
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,17,0.0,0.0,16343.008556931269,0.0,4897.0,2797.40289,2272.26654,1865.41948,0,-2768.652315068731,0,30943.749782000003,7665.6523150687335
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,18,0.0,0.0,16508.169135525546,0.0,4897.0,3241.56259,2272.95466,1964.17257,0,-6522.617028474453,0,35406.475984000004,11419.617028474458
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,19,0.0,0.0,16620.36517972027,0.0,4897.0,3443.81907,2273.316,1970.43835,0,-7124.870113279738,0,36329.808713000006,12021.870113279736
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,20,0.0,0.0,16594.622583266188,0.0,4897.0,3278.70458,2272.44109,1967.35514,0,-7076.585484733817,0,36086.708878000005,11973.585484733818
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,21,0.0,0.0,16712.59936531783,0.0,4897.0,2893.49016,2272.43881,1887.29345,0,-6878.77407368217,0,35541.595859,11775.77407368217
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,22,0.0,0.0,16460.28086357319,0.0,4897.0,2554.17395,2272.75623,1847.9486,0,-6223.242691426819,0,34255.402335000006,11120.242691426818
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,23,0.0,0.0,16008.929703826967,0.0,4897.0,2272.69783,2273.49363,1801.85677,0,-4913.196985173034,0,32167.174919,9810.196985173034
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,24,0.0,0.0,15780.135931563796,0.0,4897.0,2125.45029,2274.43377,1781.79636,0,-3228.538594436205,0,30087.354946000003,8125.538594436206
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,25,0.0,0.0,15172.969396476095,0.0,4897.0,1976.73049,2272.10748,1779.85401,0,-2644.245596523911,0,28742.906973000005,7541.24559652391
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,26,0.0,0.0,14387.056546743053,0.0,4897.0,1916.08734,2271.68539,1775.86374,0,-2549.2287622569456,0,27796.921779,7446.2287622569465
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,27,0.0,0.0,13980.338708495976,0.0,4897.0,1767.92297,2272.17995,1779.45385,0,-2654.276391504026,0,27351.171870000006,7551.27639150403
GenMix_Target=0.0_P_Capexx0.8_load_datax1.1,28,0.0,0.0,13775.61751122924,0.0,4897.0,1813.7194,2271.74,1778.60586,0,-2965.358795770764,0,27502.041567000004,7862.358795770764
