Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,1,0.0,0.0,14690.018945621301,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-3131.8541023786993,0,24234.829938000003,3131.854102378701
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,2,0.0,0.0,14198.981520714045,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-2796.247101285953,0,23407.508502,2796.2471012859555
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,3,0.0,0.0,14389.046250528345,0.0,0.0,2063.74177,2274.35167,1775.3033,0,-2260.9776674716577,0,22763.420658000003,2260.9776674716577
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,4,0.0,0.0,14430.084670623228,0.0,0.0,1929.00365,2274.18453,1772.69607,0,-2000.2259513767767,0,22406.194872,2000.2259513767722
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,5,0.0,0.0,14174.962122326615,0.0,0.0,1978.7031,2273.92119,1776.05623,0,-2236.3226596733884,0,22439.965302,2236.3226596733857
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,6,0.0,0.0,14126.307496292977,0.0,0.0,2274.47982,2274.6642,1774.67763,0,-2498.724424707028,0,22948.853571000003,2498.7244247070266
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,7,4478.021370602859,1338.057196172539,14207.285099712593,0.0,0.0,2541.02594,2274.96771,1777.01514,0,1496.34267831545,0,23781.972582000002,-2834.399874487989
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,8,34083.17499189325,0.0,14509.743637571555,0.0,0.0,2377.80212,2274.36005,1772.26723,0,31251.4792554648,0,23765.868774000002,-31251.4792554648
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,9,36833.82813562878,10491.314668784318,13984.562612528032,0.0,0.0,1850.3501,2273.97646,1765.77912,0,33612.212066156804,0,23096.284362,-44103.52673494113
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,10,37055.53148952146,8460.985260286543,13115.923755635347,0.0,0.0,1856.33584,2273.79651,1728.63502,0,33612.212066156804,0,22418.010549000002,-42073.19732644335
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,11,35732.69818574037,6404.403686561898,13939.84410541644,0.0,0.0,1690.7218,2273.82441,1729.4593,0,33612.212066156804,0,21754.335735,-40016.61575271871
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,12,34527.395485049485,6870.921634060316,14596.171798107329,0.0,0.0,1591.59286,2273.3104,1717.51558,0,33612.212066156804,0,21093.774057000002,-40483.13370021713
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,13,33739.57102667232,10285.371423408928,14992.929842484491,0.0,0.0,1502.94835,2273.2278,1725.88248,0,33612.212066156804,0,20622.347433,-43897.58348956574
GenMix_Target=1.0_P_Capexx0.8_load_datax0.9,14,33521.7732300529,13309.427006619182,15218.844728103906,0.0,0.0,1568.58219,2272.73277,1728.15225,0,33612.212066156804,0,20697.873102,-46921.639072775986
