Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,0.0,-0.0
1,PHS,0.0,3131.8541023786993,81726.52665857633
1,H2,0.0,0.0,40506.081439869886
2,Li-Ion,0.0,-0.0,-0.0
2,CAES,0.0,0.0,-0.0
2,PHS,0.0,2796.247101285953,78564.45163098523
2,H2,0.0,0.0,40506.081439869886
3,Li-Ion,0.0,0.0,0.0
3,CAES,0.0,0.0,-0.0
3,PHS,0.0,2260.9776674716577,76007.67436442485
3,H2,0.0,0.0,40506.081439869886
4,Li-Ion,0.0,0.0,-0.0
4,CAES,0.0,0.0,-0.0
4,PHS,0.0,2000.2259513767767,73745.76248708059
4,H2,0.0,0.0,40506.081439869886
5,Li-Ion,0.0,-0.0,0.0
5,CAES,0.0,0.0,-0.0
5,PHS,0.0,2236.3226596733884,71216.86579818021
5,H2,0.0,0.0,40506.081439869886
6,Li-Ion,0.0,-0.0,0.0
6,CAES,0.0,0.0,-0.0
6,PHS,0.0,2498.724424707028,68391.23779822112
6,H2,0.0,0.0,40506.081439869886
7,Li-Ion,-0.0,-0.0,-0.0
7,CAES,-0.0,0.0,-0.0
7,PHS,-0.0,0.0,68391.23779822112
7,H2,1496.34267831545,0.0,41498.64288422345
8,Li-Ion,0.0,-0.0,0.0
8,CAES,0.0,0.0,-0.0
8,PHS,29755.13657714935,0.0,94703.93236625809
8,H2,1496.34267831545,0.0,42491.20432857702
9,Li-Ion,-0.0,0.0,0.0
9,CAES,-0.0,0.0,-0.0
9,PHS,32115.869387841358,0.0,123104.24099190236
9,H2,1496.34267831545,0.0,43483.76577293059
10,Li-Ion,-0.0,0.0,0.0
10,CAES,-0.0,0.0,-0.0
10,PHS,32115.869387841358,0.0,151504.54961754664
10,H2,1496.34267831545,0.0,44476.32721728415
11,Li-Ion,-0.0,0.0,-0.0
11,CAES,-0.0,0.0,-0.0
11,PHS,32115.869387841358,0.0,179904.85824319092
11,H2,1496.34267831545,0.0,45468.88866163772
12,Li-Ion,-0.0,0.0,-0.0
12,CAES,-0.0,0.0,-0.0
12,PHS,32115.869387841358,0.0,208305.1668688352
12,H2,1496.34267831545,0.0,46461.45010599129
13,Li-Ion,-0.0,0.0,-0.0
13,CAES,-0.0,0.0,-0.0
13,PHS,32115.869387841358,0.0,236705.47549447947
13,H2,1496.34267831545,0.0,47454.011550344854
14,Li-Ion,-0.0,0.0,-0.0
14,CAES,-0.0,0.0,-0.0
14,PHS,32115.869387841358,0.0,265105.7841201237
14,H2,1496.34267831545,0.0,48446.57299469842
15,Li-Ion,-0.0,0.0,-0.0
15,CAES,-0.0,0.0,-0.0
15,PHS,32115.869387841358,0.0,293506.09274576796
15,H2,1496.34267831545,0.0,49439.13443905199
16,Li-Ion,0.0,-0.0,-0.0
16,CAES,0.0,0.0,-0.0
16,PHS,10503.888724519587,0.0,302794.76178172807
16,H2,1496.34267831545,0.0,50431.695883405555
17,Li-Ion,0.0,-0.0,-0.0
17,CAES,0.0,0.0,-0.0
17,PHS,0.0,2503.433678155659,299963.80842525035
17,H2,0.0,0.0,50431.695883405555
18,Li-Ion,0.0,-0.0,-0.0
18,CAES,0.0,0.0,-0.0
18,PHS,0.0,5445.4552001691145,293805.93421792367
18,H2,0.0,0.0,50431.695883405555
19,Li-Ion,0.0,-0.0,-0.0
19,CAES,0.0,0.0,-0.0
19,PHS,0.0,5878.063908216475,287158.8538915076
19,H2,0.0,0.0,50431.695883405555
20,Li-Ion,0.0,0.0,-0.0
20,CAES,0.0,0.0,-0.0
20,PHS,0.0,5876.627797807434,280513.3975592154
20,H2,0.0,0.0,50431.695883405555
21,Li-Ion,0.0,-0.0,-0.0
21,CAES,0.0,0.0,-0.0
21,PHS,0.0,5778.810694134745,273978.55556449457
21,H2,0.0,0.0,50431.695883405555
22,Li-Ion,0.0,0.0,-0.0
22,CAES,0.0,0.0,-0.0
22,PHS,0.0,5356.249830500432,267921.55730322667
22,H2,0.0,0.0,50431.695883405555
23,Li-Ion,0.0,-0.0,-0.0
23,CAES,0.0,0.0,-0.0
23,PHS,0.0,4430.771463576267,262911.1160616445
23,H2,0.0,0.0,50431.695883405555
24,Li-Ion,0.0,0.0,-0.0
24,CAES,0.0,0.0,-0.0
24,PHS,0.0,3128.4500340985987,259373.37659529323
24,H2,0.0,0.0,50431.695883405555
25,Li-Ion,0.0,-0.0,0.0
25,CAES,0.0,0.0,-0.0
25,PHS,0.0,2794.668882021198,256213.086262525
25,H2,0.0,0.0,50431.695883405555
26,Li-Ion,0.0,0.0,-0.0
26,CAES,0.0,0.0,-0.0
26,PHS,0.0,2882.9000260450675,252953.02166551334
26,H2,0.0,0.0,50431.695883405555
27,Li-Ion,0.0,0.0,-0.0
27,CAES,0.0,0.0,-0.0
27,PHS,0.0,3067.4764033334195,249484.23289922555
27,H2,0.0,0.0,50431.695883405555
28,Li-Ion,0.0,-0.0,-0.0
28,CAES,0.0,0.0,-0.0
28,PHS,0.0,3360.114907534692,245684.52026507896
28,H2,0.0,0.0,50431.695883405555
29,Li-Ion,0.0,0.0,0.0
29,CAES,0.0,0.0,-0.0
29,PHS,0.0,4626.243851804316,240453.03333797233
29,H2,0.0,0.0,50431.695883405555
30,Li-Ion,0.0,-0.0,0.0
30,CAES,0.0,0.0,-0.0
30,PHS,0.0,6246.581916024226,233389.22246253912
30,H2,0.0,0.0,50431.695883405555
31,Li-Ion,0.0,-0.0,0.0
31,CAES,0.0,0.0,-0.0
31,PHS,0.0,2422.3542948268973,230649.95595775577
31,H2,0.0,0.0,50431.695883405555
32,Li-Ion,0.0,0.0,-0.0
32,CAES,0.0,0.0,-0.0
32,PHS,22856.342049672974,0.0,250861.9938267899
32,H2,1496.34267831545,0.0,51424.25732775912
33,Li-Ion,-0.0,0.0,-0.0
33,CAES,-0.0,0.0,-0.0
33,PHS,32115.869387841358,0.0,279262.30245243415
33,H2,1496.34267831545,0.0,52416.81877211269
34,Li-Ion,0.0,-0.0,-0.0
34,CAES,0.0,0.0,-0.0
34,PHS,31984.84084430909,0.0,307546.74153613497
34,H2,1496.34267831545,0.0,53409.380216466256
35,Li-Ion,0.0,-0.0,0.0
35,CAES,0.0,0.0,-0.0
35,PHS,28378.655502766596,0.0,332642.2033754628
35,H2,1496.34267831545,0.0,54401.94166081982
36,Li-Ion,0.0,-0.0,0.0
36,CAES,0.0,0.0,-0.0
36,PHS,28145.785024399793,0.0,357531.73607192514
36,H2,1496.34267831545,0.0,55394.50310517339
37,Li-Ion,0.0,0.0,-0.0
37,CAES,-0.0,0.0,-0.0
37,PHS,32115.869387841358,0.0,385932.0446975694
37,H2,-0.0,0.0,55394.50310517339
38,Li-Ion,-0.0,0.0,-0.0
38,CAES,-0.0,0.0,-0.0
38,PHS,32115.869387841358,0.0,414332.35332321364
38,H2,1496.34267831545,0.0,56387.06454952696
39,Li-Ion,-0.0,0.0,-0.0
39,CAES,0.0,0.0,-0.0
39,PHS,24287.938130148374,0.0,435810.3625418559
39,H2,1496.34267831545,0.0,57379.62599388052
40,Li-Ion,0.0,-0.0,-0.0
40,CAES,0.0,0.0,-0.0
40,PHS,0.0,980.9869482744563,434701.0348540042
40,H2,0.0,607.6349017516096,56463.581912682996
41,Li-Ion,0.0,-0.0,-0.0
41,CAES,0.0,0.0,-0.0
41,PHS,0.0,14493.577647733464,418311.28878353926
41,H2,0.0,607.6349017516096,55547.53783148547
42,Li-Ion,0.0,-0.0,-0.0
42,CAES,0.0,0.0,-0.0
42,PHS,0.0,17664.326412102713,398335.97065044567
42,H2,0.0,607.6349017516096,54631.49375028794
43,Li-Ion,0.0,0.0,-0.0
43,CAES,0.0,0.0,-0.0
43,PHS,0.0,18961.47957391068,376893.7951648572
43,H2,0.0,607.6349017516096,53715.44966909041
44,Li-Ion,0.0,-0.0,-0.0
44,CAES,0.0,0.0,-0.0
44,PHS,0.0,18397.373928458554,356089.5262410983
44,H2,0.0,607.6349017516096,52799.405587892885
45,Li-Ion,0.0,-0.0,-0.0
45,CAES,0.0,-0.0,-0.0
45,PHS,0.0,19114.214204173786,334474.63413115236
45,H2,0.0,607.6349017516096,51883.36150669536
46,Li-Ion,0.0,0.0,-0.0
46,CAES,0.0,0.0,-0.0
46,PHS,0.0,18892.9975521218,313109.90004580276
46,H2,0.0,607.6349017516096,50967.31742549783
