Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,1,0.0,0.0,21794.800079735553,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,-4593.867378264452,0,37698.624348,9490.867378264444
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,2,0.0,0.0,22319.747177331552,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,-2782.6528346684418,0,36411.67989199999,7679.652834668443
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,3,0.0,0.0,23015.614781455868,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,-1383.7539465441273,0,35409.765468,6280.75394654413
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,4,0.0,0.0,23981.196662000002,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,0.0,0,34854.080912,4896.9999999999945
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,5,0.0,0.0,24355.902466829117,0.0,4522.02970517088,1978.7031,2273.92119,1776.05623,0,0.0,0,34906.612691999995,4522.029705170878
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,6,0.0,0.0,25370.283918894627,0.0,4004.111097105375,2274.47982,2274.6642,1774.67763,0,0.0,0,35698.216666,4004.1110971053727
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,7,1835.4507701737639,0.0,26793.92382481274,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,3125.2038129865027,0,36994.179572,1771.7961870134927
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,8,7994.768249004775,0.0,29828.439327984473,0.0,4897.0,2377.80212,2274.36005,1772.26723,0,12175.50777298925,0,36969.129204,-7278.507772989249
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,9,9870.435755268645,0.0,29183.01471902487,0.0,4897.0,1850.3501,2273.97646,1765.77912,0,13913.002702293514,0,35927.553452,-9016.002702293517
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,10,9575.051794469715,0.0,25957.189922590413,0.0,4897.0,1856.33584,2273.79651,1728.63502,0,11415.548233060133,0,34872.460854,-6518.548233060128
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,11,8975.4263424618,0.0,24807.65238811991,0.0,4897.0,1690.7218,2273.82441,1729.4593,0,10534.006430581714,0,33840.077809999995,-5637.006430581715
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,12,8876.994130020565,0.0,25036.052471435138,0.0,4897.0,1591.59286,2273.3104,1717.51558,0,11579.928019455698,0,32812.537422,-6682.9280194557
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,13,9335.066027926961,0.0,25455.964339618888,0.0,4897.0,1502.94835,2273.2278,1725.88248,0,13110.881879545854,0,32079.207117999995,-8213.881879545856
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,14,9751.816381550323,0.0,25555.284950326095,0.0,4897.0,1568.58219,2272.73277,1728.15225,0,13576.877049876419,0,32196.691491999998,-8679.877049876419
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,15,8438.74162888082,0.0,25896.105135821923,0.0,4897.0,1691.31252,2273.15628,1732.26885,0,11652.124050702747,0,33276.460364,-6755.124050702743
GenMix_Target=0.0_P_Capexx1.0_load_datax1.4,16,2925.4247120485666,0.0,28508.085834003272,0.0,4897.0,2100.98322,2272.64222,1788.5111,0,7181.749268051843,0,35310.897818,-2284.7492680518417
