Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,0.0
1,CAES,0.0,4593.867378264452,5240.327970050402
1,PHS,0.0,-0.0,0.0
1,H2,0.0,-0.0,0.0
2,Li-Ion,0.0,0.0,0.0
2,CAES,0.0,2782.6528346684418,1740.4264371018594
2,PHS,0.0,-0.0,0.0
2,H2,0.0,-0.0,0.0
3,Li-Ion,0.0,-0.0,0.0
3,CAES,0.0,1383.7539465441273,0.0
3,PHS,0.0,-0.0,0.0
3,H2,0.0,0.0,0.0
4,Li-Ion,0.0,0.0,0.0
4,CAES,0.0,0.0,0.0
4,PHS,0.0,0.0,0.0
4,H2,0.0,0.0,0.0
5,Li-Ion,0.0,0.0,0.0
5,CAES,0.0,0.0,0.0
5,PHS,0.0,0.0,0.0
5,H2,0.0,0.0,-0.0
6,Li-Ion,0.0,0.0,0.0
6,CAES,0.0,0.0,0.0
6,PHS,0.0,0.0,0.0
6,H2,-0.0,0.0,0.0
7,Li-Ion,0.0,0.0,0.0
7,CAES,3125.2038129865027,0.0,2484.7434041371853
7,PHS,0.0,0.0,0.0
7,H2,0.0,0.0,0.0
8,Li-Ion,0.0,0.0,0.0
8,CAES,12175.50777298925,0.0,12165.076093238102
8,PHS,0.0,0.0,0.0
8,H2,0.0,0.0,0.0
9,Li-Ion,0.0,0.0,-0.0
9,CAES,13913.002702293514,0.0,23226.83198660196
9,PHS,0.0,-0.0,0.0
9,H2,0.0,0.0,0.0
10,Li-Ion,0.0,0.0,0.0
10,CAES,11415.548233060133,0.0,32302.946657536086
10,PHS,0.0,-0.0,0.0
10,H2,0.0,0.0,0.0
11,Li-Ion,0.0,0.0,0.0
11,CAES,10534.006430581714,0.0,40678.17738289283
11,PHS,0.0,-0.0,0.0
11,H2,0.0,0.0,-0.0
12,Li-Ion,0.0,0.0,0.0
12,CAES,11579.928019455698,0.0,49884.98483882952
12,PHS,0.0,0.0,0.0
12,H2,0.0,0.0,0.0
13,Li-Ion,0.0,0.0,0.0
13,CAES,13110.881879545854,0.0,60309.001710065815
13,PHS,0.0,0.0,0.0
13,H2,0.0,0.0,0.0
14,Li-Ion,0.0,0.0,0.0
14,CAES,13576.877049876419,0.0,71103.51551370288
14,PHS,0.0,0.0,0.0
14,H2,0.0,0.0,0.0
15,Li-Ion,0.0,0.0,-0.0
15,CAES,11652.124050702747,0.0,80367.72358194542
15,PHS,0.0,0.0,-0.0
15,H2,0.0,0.0,0.0
16,Li-Ion,0.0,0.0,0.0
16,CAES,7181.749268051843,0.0,86077.68849681158
16,PHS,0.0,0.0,0.0
16,H2,0.0,0.0,0.0
17,Li-Ion,0.0,0.0,0.0
17,CAES,4333.080755285116,0.0,89522.77383222198
17,PHS,0.0,0.0,0.0
17,H2,0.0,0.0,0.0
18,Li-Ion,0.0,0.0,0.0
18,CAES,3229.0531490844182,0.0,92090.08431624723
18,PHS,0.0,0.0,0.0
18,H2,0.0,0.0,-0.0
19,Li-Ion,0.0,0.0,0.0
19,CAES,5733.968739690741,0.0,96648.96810688879
19,PHS,0.0,0.0,0.0
19,H2,0.0,0.0,0.0
20,Li-Ion,0.0,0.0,0.0
20,CAES,10946.781485935708,0.0,105352.38225884998
20,PHS,0.0,0.0,-0.0
20,H2,0.0,0.0,0.0
21,Li-Ion,0.0,0.0,0.0
21,CAES,14987.251967895876,0.0,117268.2372564108
21,PHS,0.0,0.0,0.0
21,H2,0.0,0.0,0.0
22,Li-Ion,0.0,0.0,0.0
22,CAES,16513.800435959638,0.0,130397.79909170019
22,PHS,0.0,0.0,0.0
22,H2,0.0,0.0,0.0
23,Li-Ion,0.0,0.0,0.0
23,CAES,18652.084901608465,0.0,145227.4382787808
23,PHS,0.0,0.0,0.0
23,H2,0.0,0.0,0.0
24,Li-Ion,0.0,0.0,0.0
24,CAES,21440.422853351993,0.0,162273.99026537556
24,PHS,0.0,0.0,0.0
24,H2,0.0,0.0,-0.0
25,Li-Ion,0.0,0.0,-0.0
25,CAES,22849.543003085782,0.0,180440.88582224835
25,PHS,0.0,0.0,0.0
25,H2,-0.0,0.0,0.0
26,Li-Ion,-0.0,0.0,0.0
26,CAES,22849.543003085782,0.0,198607.78137912112
26,PHS,0.0,0.0,0.0
26,H2,0.0,0.0,0.0
27,Li-Ion,0.0,0.0,0.0
27,CAES,22849.543003085782,0.0,216774.6769359939
27,PHS,0.0,0.0,-0.0
27,H2,0.0,0.0,0.0
28,Li-Ion,0.0,0.0,0.0
28,CAES,22580.53129924527,0.0,234727.6904241274
28,PHS,0.0,0.0,0.0
28,H2,0.0,0.0,-0.0
29,Li-Ion,0.0,0.0,0.0
29,CAES,21628.08469064858,0.0,251923.44596362108
29,PHS,0.0,0.0,0.0
29,H2,-0.0,0.0,0.0
30,Li-Ion,0.0,0.0,0.0
30,CAES,19807.23415840809,0.0,267671.50509013084
30,PHS,0.0,0.0,0.0
30,H2,0.0,0.0,0.0
31,Li-Ion,0.0,-0.0,0.0
31,CAES,19126.90230939289,0.0,282878.65547096444
31,PHS,0.0,0.0,0.0
31,H2,0.0,0.0,-0.0
32,Li-Ion,0.0,0.0,0.0
32,CAES,22849.543003085782,0.0,301045.5510278372
32,PHS,0.0,0.0,0.0
32,H2,-0.0,0.0,0.0
33,Li-Ion,0.0,0.0,0.0
33,CAES,22849.543003085782,0.0,319212.44658471
33,PHS,0.0,0.0,0.0
33,H2,0.0,0.0,0.0
34,Li-Ion,0.0,0.0,0.0
34,CAES,22849.543003085782,0.0,337379.34214158275
34,PHS,0.0,0.0,-0.0
34,H2,0.0,0.0,0.0
35,Li-Ion,0.0,0.0,-0.0
35,CAES,22849.543003085782,0.0,355546.2376984555
35,PHS,0.0,0.0,0.0
35,H2,0.0,0.0,0.0
36,Li-Ion,-0.0,0.0,0.0
36,CAES,22849.543003085782,0.0,373713.1332553283
36,PHS,0.0,0.0,0.0
36,H2,0.0,0.0,0.0
37,Li-Ion,422.8854414316226,0.0,392.16782511361606
37,CAES,22849.543003085782,0.0,391880.02881220105
37,PHS,0.0,0.0,0.0
37,H2,0.0,0.0,-0.0
38,Li-Ion,422.8854414316226,0.0,784.3356502272321
38,CAES,22849.543003085782,0.0,410046.9243690738
38,PHS,0.0,0.0,0.0
38,H2,0.0,0.0,0.0
39,Li-Ion,0.0,0.0,784.3356502272321
39,CAES,21996.439071997225,0.0,427535.5459660188
39,PHS,0.0,0.0,-0.0
39,H2,0.0,0.0,0.0
40,Li-Ion,0.0,0.0,784.3356502272321
40,CAES,15296.56080625058,0.0,439697.3219152787
40,PHS,0.0,0.0,0.0
40,H2,0.0,0.0,0.0
41,Li-Ion,0.0,-0.0,784.3356502272321
41,CAES,10151.511855203902,0.0,447768.44419518334
41,PHS,0.0,0.0,0.0
41,H2,0.0,0.0,0.0
42,Li-Ion,0.0,0.0,784.3356502272321
42,CAES,4829.4203535695115,0.0,451608.1522870119
42,PHS,0.0,-0.0,0.0
42,H2,0.0,0.0,0.0
43,Li-Ion,0.0,0.0,784.3356502272321
43,CAES,2063.6144440467788,0.0,453248.86204079515
43,PHS,0.0,-0.0,0.0
43,H2,0.0,0.0,-0.0
44,Li-Ion,0.0,0.0,784.3356502272321
44,CAES,3272.7571284710866,0.0,455850.92007442476
44,PHS,0.0,-0.0,0.0
44,H2,0.0,0.0,0.0
45,Li-Ion,0.0,0.0,784.3356502272321
45,CAES,3003.6216026297234,0.0,458238.99759264785
45,PHS,0.0,-0.0,0.0
45,H2,0.0,0.0,0.0
46,Li-Ion,0.0,0.0,784.3356502272321
46,CAES,3610.6232265472927,0.0,461109.6814852336
46,PHS,0.0,-0.0,-0.0
46,H2,0.0,0.0,0.0
47,Li-Ion,0.0,0.0,784.3356502272321
47,CAES,4923.428828847335,0.0,465024.13252275705
47,PHS,0.0,-0.0,0.0
47,H2,0.0,0.0,0.0
48,Li-Ion,0.0,0.0,784.3356502272321
48,CAES,7424.934711263993,0.0,470927.44592372596
48,PHS,0.0,0.0,0.0
48,H2,0.0,0.0,0.0
49,Li-Ion,0.0,0.0,784.3356502272321
49,CAES,8278.423532028282,0.0,477509.3392973311
49,PHS,0.0,0.0,0.0
49,H2,0.0,0.0,-0.0
50,Li-Ion,0.0,0.0,784.3356502272321
50,CAES,9081.573616320775,0.0,484729.79002395924
50,PHS,0.0,-0.0,0.0
50,H2,0.0,0.0,0.0
51,Li-Ion,0.0,0.0,784.3356502272321
51,CAES,9661.836503523404,0.0,492411.58806356933
51,PHS,0.0,-0.0,0.0
