Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,1,0.0,0.0,24066.23133215592,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-7219.436125844082,0,37698.624348,7219.436125844077
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,2,0.0,0.0,24955.908086977677,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-5043.491925022318,0,36411.67989199999,5043.4919250223165
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,3,0.0,0.0,26069.07300285446,0.0,0.0,2063.74177,2274.35167,1775.3033,0,-3227.2957251455327,0,35409.765468,3227.2957251455377
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,4,0.0,0.0,27157.875153060035,0.0,0.0,1929.00365,2274.18453,1772.69607,0,-1720.3215089399675,0,34854.080912,1720.3215089399623
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,5,0.0,0.0,27560.98517434005,0.0,0.0,1978.7031,2273.92119,1776.05623,0,-1316.946997659946,0,34906.612691999995,1316.9469976599446
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,6,0.0,0.0,28724.148416299722,0.0,0.0,2274.47982,2274.6642,1774.67763,0,-650.2465997002819,0,35698.216666,650.2465997002778
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,7,2856.132737912101,0.0,30462.306332542175,0.0,0.0,2541.02594,2274.96771,1777.01514,0,2917.2682884542705,0,36994.179572,-2917.2682884542737
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,8,13921.967552838296,0.0,33720.11257133665,0.0,0.0,2377.80212,2274.36005,1772.26723,0,17097.38032017495,0,36969.129204,-17097.380320174943
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,9,18170.96734909465,0.0,32955.892669966765,0.0,0.0,1850.3501,2273.97646,1765.77912,0,21089.412247061413,0,35927.553452,-21089.412247061413
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,10,17592.837799765846,0.0,29441.12832892331,0.0,0.0,1856.33584,2273.79651,1728.63502,0,18020.27264468916,0,34872.460854,-18020.27264468916
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,11,16398.67333026971,0.0,28122.689751004007,0.0,0.0,1690.7218,2273.82441,1729.4593,0,16375.29078127372,0,33840.077809999995,-16375.290781273723
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,12,16131.725164159081,0.0,28212.965288495896,0.0,0.0,1591.59286,2273.3104,1717.51558,0,17114.571870654978,0,32812.537422,-17114.571870654974
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,13,17011.228571790038,0.0,28642.55695330826,0.0,0.0,1502.94835,2273.2278,1725.88248,0,19076.637037098302,0,32079.207117999995,-19076.637037098302
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,14,17892.72905817178,0.0,28569.84239637299,0.0,0.0,1568.58219,2272.73277,1728.15225,0,19835.34717254477,0,32196.691491999998,-19835.34717254477
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,15,15643.022078958185,0.0,29356.51354642302,0.0,0.0,1691.31252,2273.15628,1732.26885,0,17419.812911381207,0,33276.460364,-17419.812911381207
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,16,5540.541744930091,0.0,32142.676557345058,0.0,0.0,2100.98322,2272.64222,1788.5111,0,8534.457024275152,0,35310.897818,-8534.45702427515
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,17,0.0,0.0,35689.0420169723,0.0,0.0,2797.40289,2272.26654,1865.41948,0,3241.1766589723015,0,39382.954267999994,-3241.176658972306
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,18,0.0,0.0,39897.931456870785,0.0,0.0,3241.56259,2272.95466,1964.17257,0,2313.833660870789,0,45062.787616,-2313.833660870783
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,19,0.0,0.0,43427.77245805543,0.0,0.0,3443.81907,2273.316,1970.43835,0,4877.407516055418,0,46237.938362,-4877.407516055427
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,20,0.0,0.0,48442.96551614268,0.0,0.0,3278.70458,2272.44109,1967.35514,0,10032.92775414268,0,45928.538572,-10032.92775414268
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,21,0.0,0.0,52117.71702293658,0.0,0.0,2893.49016,2272.43881,1887.29345,0,13936.181076936582,0,45234.758365999995,-13936.181076936584
GenMix_Target=1.0_P_Capexx0.7_load_datax1.4,22,0.0,0.0,52970.52283820494,0.0,0.0,2554.17395,2272.75623,1847.9486,0,16047.61682820494,0,43597.78479,-16047.61682820494
