Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,7219.436125844082,15040.640940684267
1,PHS,0.0,0.0,-0.0
1,H2,0.0,0.0,-0.0
2,Li-Ion,0.0,0.0,-0.0
2,CAES,0.0,5043.491925022318,8697.152849076014
2,PHS,0.0,0.0,-0.0
2,H2,0.0,0.0,-0.0
3,Li-Ion,0.0,0.0,-0.0
3,CAES,0.0,3227.2957251455327,4637.9985359721395
3,PHS,0.0,0.0,-0.0
3,H2,0.0,0.0,-0.0
4,Li-Ion,0.0,0.0,-0.0
4,CAES,0.0,1720.3215089399675,2474.251836675118
4,PHS,0.0,0.0,-0.0
4,H2,0.0,0.0,-0.0
5,Li-Ion,0.0,-0.0,0.0
5,CAES,0.0,1316.946997659946,817.852318022546
5,PHS,0.0,-0.0,0.0
5,H2,0.0,-0.0,-0.0
6,Li-Ion,0.0,-0.0,0.0
6,CAES,0.0,650.2465997002819,0.0
6,PHS,0.0,-0.0,0.0
6,H2,0.0,0.0,-0.0
7,Li-Ion,0.0,0.0,-0.0
7,CAES,2917.2682884542705,0.0,2319.420931113087
7,PHS,0.0,0.0,-0.0
7,H2,-0.0,0.0,-0.0
8,Li-Ion,0.0,0.0,-0.0
8,CAES,17097.38032017495,0.0,15912.967311047414
8,PHS,0.0,0.0,-0.0
8,H2,-0.0,0.0,-0.0
9,Li-Ion,0.0,0.0,-0.0
9,CAES,21089.412247061413,0.0,32680.442686658105
9,PHS,0.0,0.0,-0.0
9,H2,-0.0,0.0,-0.0
10,Li-Ion,0.0,0.0,-0.0
10,CAES,18020.27264468916,0.0,47007.74940776971
10,PHS,0.0,0.0,-0.0
10,H2,-0.0,0.0,-0.0
11,Li-Ion,0.0,0.0,-0.0
11,CAES,16375.29078127372,0.0,60027.18692109968
11,PHS,0.0,0.0,-0.0
11,H2,-0.0,0.0,-0.0
12,Li-Ion,0.0,0.0,-0.0
12,CAES,17114.571870654978,0.0,73634.40171890955
12,PHS,0.0,0.0,-0.0
12,H2,-0.0,0.0,-0.0
13,Li-Ion,0.0,0.0,-0.0
13,CAES,19076.637037098302,0.0,88801.58788900202
13,PHS,0.0,0.0,-0.0
13,H2,-0.0,0.0,-0.0
14,Li-Ion,0.0,0.0,-0.0
14,CAES,19835.34717254477,0.0,104571.99871819316
14,PHS,-0.0,0.0,0.0
14,H2,-0.0,0.0,-0.0
15,Li-Ion,0.0,0.0,-0.0
15,CAES,17419.812911381207,0.0,118421.90029997047
15,PHS,-0.0,0.0,0.0
15,H2,-0.0,0.0,-0.0
16,Li-Ion,-0.0,0.0,-0.0
16,CAES,8534.457024275152,0.0,125207.3572070818
16,PHS,-0.0,0.0,-0.0
16,H2,-0.0,0.0,-0.0
17,Li-Ion,0.0,0.0,0.0
17,CAES,3241.1766589723015,0.0,127784.30668204381
17,PHS,0.0,0.0,-0.0
17,H2,-0.0,0.0,-0.0
18,Li-Ion,0.0,0.0,-0.0
18,CAES,2313.833660870789,0.0,129623.95723642643
18,PHS,0.0,0.0,-0.0
18,H2,-0.0,0.0,-0.0
19,Li-Ion,0.0,0.0,-0.0
19,CAES,4877.407516055418,0.0,133501.81829126322
19,PHS,-0.0,0.0,-0.0
19,H2,-0.0,0.0,-0.0
20,Li-Ion,0.0,0.0,-0.0
20,CAES,10032.92775414268,0.0,141478.65838012387
20,PHS,-0.0,0.0,-0.0
20,H2,-0.0,0.0,-0.0
21,Li-Ion,0.0,0.0,-0.0
21,CAES,13936.181076936582,0.0,152558.84261191278
21,PHS,-0.0,0.0,0.0
21,H2,-0.0,0.0,-0.0
22,Li-Ion,0.0,0.0,-0.0
22,CAES,16047.61682820494,0.0,165317.75769460577
22,PHS,-0.0,0.0,0.0
22,H2,-0.0,0.0,-0.0
23,Li-Ion,0.0,0.0,-0.0
23,CAES,18737.444605251145,0.0,180215.26348280977
23,PHS,-0.0,0.0,0.0
23,H2,-0.0,0.0,-0.0
24,Li-Ion,0.0,0.0,-0.0
24,CAES,21628.638421731805,0.0,197411.45927508027
24,PHS,-0.0,0.0,0.0
24,H2,-0.0,0.0,-0.0
25,Li-Ion,0.0,0.0,-0.0
25,CAES,23075.619307120585,0.0,215758.10042260794
25,PHS,-0.0,0.0,0.0
25,H2,-0.0,0.0,-0.0
26,Li-Ion,0.0,0.0,-0.0
26,CAES,23445.592050584553,0.0,234398.8943323371
26,PHS,-0.0,0.0,-0.0
26,H2,-0.0,0.0,-0.0
27,Li-Ion,-0.0,0.0,0.0
27,CAES,23294.978394274574,0.0,252919.94043952806
27,PHS,-0.0,0.0,0.0
27,H2,-0.0,0.0,-0.0
28,Li-Ion,0.0,-0.0,0.0
