Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
18,Li-Ion,0.0,-0.0,0.0
18,CAES,3904.4264295171733,0.0,91181.12078482297
18,PHS,-0.0,0.0,0.0
18,H2,-0.0,0.0,-0.0
19,Li-Ion,0.0,-0.0,0.0
19,CAES,6495.30894440045,0.0,96345.32031330408
19,PHS,-0.0,0.0,-0.0
19,H2,-0.0,0.0,-0.0
20,Li-Ion,0.0,0.0,-0.0
20,CAES,11779.539537658056,0.0,105710.83210755693
20,PHS,0.0,0.0,-0.0
20,H2,-0.0,0.0,-0.0
21,Li-Ion,0.0,-0.0,0.0
21,CAES,15861.333998846269,0.0,118321.64003972439
21,PHS,-0.0,0.0,0.0
21,H2,-0.0,0.0,-0.0
22,Li-Ion,0.0,-0.0,0.0
22,CAES,17478.75317155005,0.0,132218.40302045562
22,PHS,-0.0,0.0,-0.0
22,H2,-0.0,0.0,-0.0
23,Li-Ion,0.0,0.0,-0.0
23,CAES,19603.569015694084,0.0,147804.53490948142
23,PHS,-0.0,0.0,-0.0
23,H2,-0.0,0.0,-0.0
24,Li-Ion,0.0,-0.0,0.0
24,CAES,22420.581734816064,0.0,165630.3779316253
24,PHS,-0.0,0.0,-0.0
24,H2,-0.0,0.0,-0.0
25,Li-Ion,0.0,-0.0,0.0
25,CAES,23832.232015767062,0.0,184578.5761454421
25,PHS,-0.0,0.0,-0.0
25,H2,-0.0,0.0,-0.0
26,Li-Ion,132.022826395597,0.0,122.43293246898267
26,CAES,24194.640300452465,0.0,203814.91287721242
26,PHS,-0.0,0.0,-0.0
26,H2,-0.0,0.0,-0.0
27,Li-Ion,148.5806514646192,0.0,260.220960218492
27,CAES,24194.640300452465,0.0,223051.24960898276
27,PHS,-0.0,0.0,-0.0
27,H2,-0.0,0.0,-0.0
28,Li-Ion,0.0,0.0,260.220960218492
28,CAES,23533.148712101065,0.0,241761.65684642113
28,PHS,-0.0,0.0,-0.0
28,H2,-0.0,0.0,-0.0
29,Li-Ion,0.0,0.0,260.220960218492
29,CAES,22735.09504793508,0.0,259837.55872137914
29,PHS,-0.0,0.0,-0.0
29,H2,-0.0,0.0,-0.0
30,Li-Ion,0.0,3.9200727214592925,255.99383709135094
30,CAES,20960.40678652254,0.0,276502.4662369867
30,PHS,-0.0,0.0,-0.0
30,H2,-0.0,0.0,-0.0
31,Li-Ion,0.0,237.3989182383266,0.0
31,CAES,20462.456055551567,0.0,292771.4700392991
31,PHS,-0.0,0.0,-0.0
31,H2,-0.0,0.0,-0.0
32,Li-Ion,0.0,0.0,-0.0
32,CAES,24194.640300452465,0.0,312007.8067710695
32,PHS,-0.0,0.0,-0.0
32,H2,-0.0,0.0,-0.0
33,Li-Ion,237.3989182383266,0.0,220.15469989856177
33,CAES,24194.640300452465,0.0,331244.14350283984
33,PHS,-0.0,0.0,-0.0
33,H2,-0.0,0.0,-0.0
34,Li-Ion,43.204559621889594,0.0,260.220960218492
34,CAES,24194.640300452465,0.0,350480.4802346102
34,PHS,-0.0,0.0,-0.0
34,H2,-0.0,0.0,-0.0
35,Li-Ion,0.0,237.3989182383266,4.227123127141056
35,CAES,24003.126666289027,0.0,369564.55098061904
35,PHS,-0.0,0.0,-0.0
35,H2,-0.0,0.0,-0.0
36,Li-Ion,38.64633552716949,0.0,40.06626031993022
36,CAES,24194.640300452465,0.0,388800.8877123894
36,PHS,-0.0,0.0,-0.0
36,H2,-0.0,0.0,-0.0
37,Li-Ion,237.3989182383266,0.0,260.220960218492
37,CAES,24194.640300452465,0.0,408037.2244441598
37,PHS,-0.0,0.0,-0.0
37,H2,-0.0,0.0,-0.0
38,Li-Ion,-0.0,0.0,260.220960218492
38,CAES,24194.640300452465,0.0,427273.56117593014
38,PHS,-0.0,0.0,-0.0
38,H2,-0.0,0.0,-0.0
39,Li-Ion,0.0,-0.0,260.220960218492
39,CAES,22137.780631545924,0.0,444874.5586462053
39,PHS,-0.0,0.0,-0.0
39,H2,-0.0,0.0,-0.0
40,Li-Ion,0.0,-0.0,260.220960218492
40,CAES,15428.998249754643,0.0,457141.6311085566
40,PHS,-0.0,0.0,-0.0
40,H2,-0.0,0.0,-0.0
41,Li-Ion,0.0,0.0,260.220960218492
41,CAES,10316.191562492433,0.0,465343.68463037896
41,PHS,-0.0,0.0,-0.0
41,H2,-0.0,0.0,-0.0
42,Li-Ion,0.0,0.0,260.220960218492
42,CAES,4957.280195421826,0.0,469285.0497397039
42,PHS,-0.0,0.0,-0.0
42,H2,-0.0,0.0,-0.0
43,Li-Ion,0.0,0.0,260.220960218492
43,CAES,1944.8631321331782,0.0,470831.3443587737
43,PHS,-0.0,0.0,-0.0
43,H2,-0.0,0.0,-0.0
44,Li-Ion,0.0,0.0,260.220960218492
44,CAES,2977.159762247736,0.0,473198.3829664857
44,PHS,-0.0,0.0,-0.0
44,H2,-0.0,0.0,-0.0
45,Li-Ion,0.0,0.0,260.220960218492
45,CAES,2645.6072956696134,0.0,475301.8154692031
45,PHS,-0.0,0.0,-0.0
45,H2,-0.0,0.0,-0.0
46,Li-Ion,0.0,0.0,260.220960218492
46,CAES,3342.128746626498,0.0,477959.02852022066
46,PHS,-0.0,0.0,-0.0
46,H2,-0.0,0.0,-0.0
47,Li-Ion,0.0,0.0,260.220960218492
47,CAES,4470.807130844667,0.0,481513.6154189612
47,PHS,-0.0,0.0,-0.0
47,H2,-0.0,0.0,-0.0
48,Li-Ion,-0.0,0.0,260.220960218492
48,CAES,6560.505282054183,0.0,486729.65034111677
48,PHS,-0.0,0.0,-0.0
48,H2,-0.0,0.0,-0.0
49,Li-Ion,0.0,0.0,260.220960218492
49,CAES,7673.394826719414,0.0,492830.5059409348
49,PHS,-0.0,0.0,-0.0
49,H2,-0.0,0.0,-0.0
50,Li-Ion,0.0,0.0,260.220960218492
50,CAES,8740.029084254598,0.0,499779.40621067944
50,PHS,-0.0,0.0,-0.0
50,H2,-0.0,0.0,-0.0
51,Li-Ion,0.0,0.0,260.220960218492
51,CAES,9460.706271757896,0.0,507301.29243440245
51,PHS,-0.0,0.0,-0.0
51,H2,0.0,0.0,-0.0
52,Li-Ion,0.0,0.0,260.220960218492
52,CAES,7831.9996601828025,0.0,513528.249350293
52,PHS,-0.0,0.0,-0.0
52,H2,-0.0,0.0,-0.0
53,Li-Ion,0.0,0.0,260.220960218492
53,CAES,5570.979757615009,0.0,517957.546137208
53,PHS,-0.0,0.0,-0.0
53,H2,-0.0,0.0,-0.0
54,Li-Ion,0.0,0.0,260.220960218492
54,CAES,2934.5639847948773,0.0,520290.71828903304
54,PHS,-0.0,0.0,-0.0
54,H2,-0.0,0.0,-0.0
55,Li-Ion,0.0,237.3989182383266,4.227123127141056
55,CAES,0.0,170.8436651751635,520075.83844552847
55,PHS,0.0,-0.0,-0.0
55,H2,0.0,0.0,-0.0
56,Li-Ion,0.0,0.0,4.227123127141056
56,CAES,1291.0840639294013,0.0,521102.33553307987
56,PHS,-0.0,0.0,-0.0
56,H2,-0.0,0.0,-0.0
57,Li-Ion,38.64633552716949,0.0,40.06626031993022
57,CAES,4024.1077853089773,0.0,524301.7669543312
57,PHS,-0.0,0.0,-0.0
57,H2,-0.0,0.0,-0.0
58,Li-Ion,237.3989182383266,0.0,260.220960218492
58,CAES,177.7644865819605,0.0,524443.1014598405
58,PHS,-0.0,0.0,-0.0
58,H2,-0.0,0.0,-0.0
59,Li-Ion,0.0,-0.0,260.220960218492
59,CAES,0.0,630.2756835611599,523650.3677046293
59,PHS,0.0,-0.0,-0.0
59,H2,0.0,0.0,-0.0
60,Li-Ion,0.0,0.0,260.220960218492
60,CAES,0.0,2419.4227155541894,520607.3214555533
60,PHS,0.0,-0.0,-0.0
60,H2,0.0,0.0,-0.0
61,Li-Ion,0.0,0.0,260.220960218492
61,CAES,0.0,4117.62628436073,515428.347504798
61,PHS,0.0,-0.0,-0.0
61,H2,0.0,0.0,-0.0
62,Li-Ion,0.0,-0.0,260.220960218492
62,CAES,0.0,7304.530447819652,506241.0220169459
62,PHS,0.0,-0.0,-0.0
62,H2,0.0,0.0,-0.0
63,Li-Ion,0.0,0.0,260.220960218492
63,CAES,0.0,10742.35199523338,492729.75185518677
63,PHS,0.0,-0.0,-0.0
63,H2,0.0,0.0,0.0
64,Li-Ion,0.0,0.0,260.220960218492
64,CAES,0.0,10957.590933081598,478947.7633777471
64,PHS,0.0,-0.0,-0.0
64,H2,0.0,0.0,-0.0
65,Li-Ion,0.0,-0.0,260.220960218492
65,CAES,0.0,11750.574123702118,464168.3946127352
65,PHS,0.0,-0.0,-0.0
65,H2,0.0,0.0,-0.0
66,Li-Ion,0.0,0.0,260.220960218492
66,CAES,0.0,14725.98651039113,445646.6796076226
66,PHS,0.0,0.0,-0.0
66,H2,0.0,0.0,-0.0
67,Li-Ion,0.0,0.0,260.220960218492
67,CAES,0.0,18307.490275755998,422620.30258988246
67,PHS,0.0,-0.0,-0.0
67,H2,0.0,0.0,-0.0
68,Li-Ion,0.0,0.0,260.220960218492
68,CAES,0.0,18907.704143308536,398839.0022813271
68,PHS,0.0,-0.0,-0.0
68,H2,0.0,0.0,-0.0
69,Li-Ion,0.0,0.0,260.220960218492
69,CAES,0.0,19902.451868371223,373806.5508969104
69,PHS,0.0,-0.0,-0.0
69,H2,0.0,0.0,-0.0
70,Li-Ion,0.0,0.0,260.220960218492
70,CAES,0.0,18878.05694785401,350062.5395607796
70,PHS,0.0,-0.0,-0.0
70,H2,0.0,0.0,-0.0
71,Li-Ion,0.0,0.0,260.220960218492
71,CAES,0.0,14902.756706158389,331318.49057586276
71,PHS,0.0,0.0,-0.0
71,H2,0.0,0.0,-0.0
72,Li-Ion,0.0,0.0,260.220960218492
72,CAES,0.0,9931.239532718933,318827.40292324737
72,PHS,0.0,0.0,-0.0
72,H2,0.0,0.0,-0.0
73,Li-Ion,0.0,0.0,260.220960218492
73,CAES,0.0,6081.36654102705,311178.5205998085
73,PHS,0.0,0.0,-0.0
73,H2,0.0,0.0,-0.0
74,Li-Ion,0.0,0.0,260.220960218492
74,CAES,0.0,2658.0698546893227,307835.3142022271
74,PHS,0.0,0.0,-0.0
74,H2,0.0,0.0,-0.0
75,Li-Ion,0.0,0.0,260.220960218492
75,CAES,0.0,834.9143431927371,306785.19470718445
75,PHS,0.0,-0.0,-0.0
75,H2,0.0,0.0,-0.0
76,Li-Ion,0.0,0.0,260.220960218492
76,CAES,0.0,1051.410598138506,305462.77549687657
76,PHS,0.0,-0.0,-0.0
76,H2,0.0,0.0,-0.0
77,Li-Ion,0.0,0.0,260.220960218492
77,CAES,0.0,2006.542320979689,302939.0325212424
77,PHS,0.0,0.0,-0.0
77,H2,0.0,0.0,-0.0
78,Li-Ion,0.0,0.0,260.220960218492
78,CAES,0.0,5310.319288105082,296259.94040262396
78,PHS,0.0,-0.0,-0.0
78,H2,0.0,0.0,-0.0
79,Li-Ion,0.0,0.0,260.220960218492
79,CAES,0.0,5640.603609643511,289165.4308130011
79,PHS,0.0,0.0,-0.0
79,H2,0.0,0.0,-0.0
80,Li-Ion,0.0,0.0,260.220960218492
80,CAES,0.0,1151.4881613465368,287717.13833078457
80,PHS,0.0,0.0,-0.0
80,H2,0.0,0.0,-0.0
81,Li-Ion,0.0,0.0,260.220960218492
81,CAES,0.0,2623.813556413192,284417.01803771325
81,PHS,0.0,0.0,-0.0
81,H2,0.0,0.0,-0.0
82,Li-Ion,0.0,0.0,260.220960218492
82,CAES,0.0,6232.327754598739,276578.2631666778
82,PHS,0.0,-0.0,-0.0
82,H2,0.0,0.0,-0.0
83,Li-Ion,0.0,0.0,260.220960218492
83,CAES,0.0,5885.314247464695,269175.96701964876
83,PHS,0.0,0.0,-0.0
83,H2,0.0,0.0,-0.0
84,Li-Ion,0.0,0.0,260.220960218492
84,CAES,0.0,5223.878697316235,262605.5961732069
84,PHS,0.0,0.0,-0.0
84,H2,0.0,0.0,-0.0
85,Li-Ion,0.0,0.0,260.220960218492
85,CAES,0.0,3586.9508059074105,258094.0831063237
85,PHS,0.0,-0.0,-0.0
85,H2,0.0,0.0,-0.0
86,Li-Ion,0.0,0.0,260.220960218492
86,CAES,0.0,4553.224631726762,252367.23221429053
86,PHS,0.0,0.0,-0.0
86,H2,0.0,0.0,-0.0
87,Li-Ion,0.0,0.0,260.220960218492
87,CAES,0.0,7680.3423278529,242707.22664265594
87,PHS,0.0,0.0,-0.0
87,H2,0.0,0.0,-0.0
88,Li-Ion,0.0,0.0,260.220960218492
88,CAES,0.0,11948.636145203775,227678.74395152432
88,PHS,0.0,-0.0,-0.0
88,H2,0.0,-0.0,-0.0
89,Li-Ion,-0.0,0.0,260.220960218492
89,CAES,0.0,15880.068254506794,207705.47436689137
89,PHS,0.0,0.0,-0.0
89,H2,0.0,0.0,-0.0
90,Li-Ion,-0.0,0.0,260.220960218492
90,CAES,0.0,23573.279084628375,178056.01375972756
90,PHS,0.0,0.0,-0.0
90,H2,0.0,0.0,0.0
91,Li-Ion,0.0,3.9200727214592925,255.99383709135094
91,CAES,0.0,25843.6527425565,145550.97442324826
91,PHS,0.0,-0.0,-0.0
91,H2,0.0,-0.0,-0.0
92,Li-Ion,0.0,237.3989182383266,0.0
92,CAES,0.0,25843.6527425565,113045.93508676898
92,PHS,0.0,-0.0,-0.0
92,H2,0.0,-0.0,-0.0
93,Li-Ion,0.0,-0.0,0.0
93,CAES,0.0,25843.6527425565,80540.8957502897
93,PHS,0.0,-0.0,-0.0
93,H2,0.0,-0.0,-0.0
94,Li-Ion,-0.0,0.0,0.0
94,CAES,0.0,23710.201325112772,50719.22021448094
94,PHS,0.0,0.0,-0.0
94,H2,0.0,-0.0,-0.0
95,Li-Ion,-0.0,0.0,0.0
95,CAES,0.0,18987.12952547,26838.022062645017
95,PHS,0.0,0.0,-0.0
95,H2,0.0,-0.0,-0.0
96,Li-Ion,-0.0,0.0,0.0
96,CAES,0.0,12931.059667105754,10573.88915044699
96,PHS,0.0,0.0,-0.0
96,H2,0.0,0.0,-0.0
