Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
70,CAES,0.0,13501.38768234031,221331.78476433028
70,PHS,0.0,-0.0,-0.0
70,H2,0.0,0.0,0.0
71,Li-Ion,0.0,0.0,4202.770590766818
71,CAES,0.0,10726.040146821646,207841.03094674108
71,PHS,0.0,-0.0,0.0
71,H2,0.0,0.0,0.0
72,Li-Ion,0.0,0.0,4202.770590766818
72,CAES,0.0,7207.35632986039,198775.92690174066
72,PHS,0.0,-0.0,0.0
72,H2,0.0,0.0,0.0
73,Li-Ion,0.0,0.0,4202.770590766818
73,CAES,0.0,4250.927127601653,193429.29286066085
73,PHS,0.0,-0.0,0.0
73,H2,0.0,0.0,-0.0
74,Li-Ion,0.0,0.0,4202.770590766818
74,CAES,0.0,1658.952363846779,191342.73364314792
74,PHS,0.0,-0.0,0.0
74,H2,0.0,0.0,0.0
75,Li-Ion,0.0,0.0,4202.770590766818
75,CAES,0.0,480.01891382206446,190738.9864162574
75,PHS,0.0,-0.0,0.0
75,H2,0.0,0.0,0.0
76,Li-Ion,0.0,0.0,4202.770590766818
76,CAES,0.0,489.5386987252318,190123.26561172152
76,PHS,0.0,-0.0,0.0
76,H2,0.0,0.0,0.0
77,Li-Ion,0.0,0.0,4202.770590766818
77,CAES,0.0,798.2181320678015,189119.3010390499
77,PHS,0.0,-0.0,-0.0
77,H2,0.0,0.0,0.0
78,Li-Ion,0.0,0.0,4202.770590766818
78,CAES,0.0,2815.4692787497506,185578.12438851746
78,PHS,0.0,-0.0,0.0
78,H2,0.0,0.0,0.0
79,Li-Ion,0.0,1250.549052827725,2854.2688668333494
79,CAES,0.0,1046.368904318988,184262.04640472107
79,PHS,0.0,-0.0,0.0
79,H2,0.0,0.0,-0.0
80,Li-Ion,1454.126805613634,0.0,4202.770590766818
80,CAES,0.0,0.0,184262.04640472107
80,PHS,0.0,0.0,0.0
80,H2,0.0,0.0,0.0
81,Li-Ion,0.0,0.0,4202.770590766818
81,CAES,0.0,0.0,184262.0464047211
81,PHS,0.0,0.0,0.0
81,H2,0.0,0.0,0.0
82,Li-Ion,0.0,0.0,4202.770590766818
82,CAES,0.0,3171.2332556377205,180273.4050641759
82,PHS,0.0,-0.0,0.0
82,H2,0.0,0.0,0.0
83,Li-Ion,0.0,0.0,4202.770590766818
83,CAES,0.0,3283.5871624469373,176143.44979263103
83,PHS,0.0,-0.0,-0.0
83,H2,0.0,0.0,0.0
84,Li-Ion,0.0,0.0,4202.770590766818
84,CAES,0.0,2997.2128263367604,172373.68389342248
84,PHS,0.0,-0.0,0.0
84,H2,0.0,0.0,0.0
85,Li-Ion,0.0,0.0,4202.770590766818
85,CAES,0.0,2069.503061980854,169770.75159485152
85,PHS,0.0,-0.0,0.0
85,H2,0.0,0.0,0.0
86,Li-Ion,0.0,0.0,4202.770590766818
86,CAES,0.0,3075.930209797907,165901.97834279863
86,PHS,0.0,-0.0,0.0
86,H2,0.0,0.0,-0.0
87,Li-Ion,0.0,0.0,4202.770590766818
87,CAES,0.0,5424.901005204145,159078.7702488323
87,PHS,0.0,-0.0,0.0
87,H2,0.0,0.0,0.0
88,Li-Ion,0.0,0.0,4202.770590766818
88,CAES,0.0,8083.03006977085,148912.28128563723
88,PHS,0.0,-0.0,0.0
88,H2,0.0,0.0,0.0
89,Li-Ion,0.0,0.0,4202.770590766818
89,CAES,0.0,10288.494317927929,135971.85386816564
89,PHS,0.0,-0.0,-0.0
89,H2,0.0,0.0,0.0
90,Li-Ion,0.0,0.0,4202.770590766818
90,CAES,0.0,16061.77768890035,115770.03794096998
90,PHS,0.0,-0.0,0.0
90,H2,0.0,0.0,0.0
91,Li-Ion,0.0,1042.9475562009648,3078.1313178578275
91,CAES,0.0,16810.233050812974,94626.84692168038
91,PHS,0.0,-0.0,0.0
91,H2,0.0,-0.0,0.0
92,Li-Ion,0.0,1389.0719423500834,1580.2565206308652
92,CAES,0.0,16810.233050812974,73483.65590239078
92,PHS,0.0,-0.0,0.0
92,H2,0.0,-0.0,0.0
93,Li-Ion,0.0,1465.4696097350081,0.0
93,CAES,0.0,16810.233050812974,52340.46488310117
93,PHS,0.0,-0.0,0.0
93,H2,0.0,-0.0,0.0
94,Li-Ion,0.0,0.0,0.0
94,CAES,0.0,16810.233050812974,31197.273863811566
94,PHS,0.0,-0.0,0.0
94,H2,0.0,-0.0,0.0
95,Li-Ion,0.0,0.0,0.0
95,CAES,0.0,13485.403060899458,14235.911577705669
95,PHS,0.0,-0.0,0.0
95,H2,0.0,0.0,0.0
96,Li-Ion,0.0,0.0,0.0
96,CAES,0.0,8842.801611043138,3113.8145167773546
96,PHS,0.0,-0.0,0.0
96,H2,0.0,0.0,0.0
