Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,1,0.0,0.0,17481.354723619363,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-5726.0360883806425,0,29620.347702000003,5726.03608838064
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,2,0.0,0.0,17340.89990008535,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-4855.997277914648,0,28609.177058,4855.99727791465
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,3,0.0,0.0,18140.535808424906,0.0,0.0,2063.74177,2274.35167,1775.3033,0,-3568.0260335750963,0,27821.958582000003,3568.0260335750972
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,4,0.0,0.0,17988.46516396518,0.0,0.0,1929.00365,2274.18453,1772.69607,0,-3420.999874034824,0,27385.349288,3420.999874034823
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,5,0.0,0.0,17502.765811748694,0.0,0.0,1978.7031,2273.92119,1776.05623,0,-3895.1779262513105,0,27426.624258000003,3895.17792625131
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,6,0.0,0.0,18115.82358071739,0.0,0.0,2274.47982,2274.6642,1774.67763,0,-3608.9535782826133,0,28048.598809000003,3608.9535782826115
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,7,6851.978679745,0.0,19530.554623694523,0.0,0.0,2541.02594,2274.96771,1777.01514,0,3908.686715439518,0,29066.855378000004,-3908.6867154395186
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,8,39137.897803745,0.0,19870.938552500844,0.0,0.0,2377.80212,2274.36005,1772.26723,0,36386.09281024584,0,29047.172946000002,-36386.09281024584
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,9,55674.08426349492,1242.3136391610897,19324.325990076934,0.0,0.0,1850.3501,2273.97646,1765.77912,0,52659.723935571856,0,28228.791998,-53902.037574732945
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,10,54802.044277677,0.0,16759.52211539731,0.0,0.0,1856.33584,2273.79651,1728.63502,0,50020.54309207431,0,27399.790671000002,-50020.54309207431
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,11,50703.161341984,0.0,17056.303498206864,0.0,0.0,1690.7218,2273.82441,1729.4593,0,46864.837785190866,0,26588.632565000004,-46864.83778519086
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,12,49797.614637329,0.0,17710.783693495167,0.0,0.0,1591.59286,2273.3104,1717.51558,0,47309.537767824164,0,25781.279403000004,-47309.537767824164
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,13,53013.111146912,0.0,17870.5739160711,0.0,0.0,1502.94835,2273.2278,1725.88248,0,51180.6523859831,0,25205.091307000002,-51180.6523859831
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,14,56391.491833021,0.0,15996.16535055087,2059.70919363913,0.0,1568.58219,2272.73277,1728.15225,0,52659.723935571856,0,25297.400458000004,-54719.43312921099
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,15,48785.864904949005,0.0,17154.040915894657,0.0,0.0,1691.31252,2273.15628,1732.26885,0,45490.85318484366,0,26145.790286,-45490.85318484366
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,16,16252.979100212999,0.0,18463.89462658567,0.0,0.0,2100.98322,2272.64222,1788.5111,0,13134.73340979867,0,27744.276857,-13134.733409798666
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,17,0.0,0.0,19810.077756112987,0.0,0.0,2797.40289,2272.26654,1865.41948,0,-4198.583115887014,0,30943.749782000003,4198.583115887015
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,18,0.0,0.0,19585.84175773242,0.0,0.0,3241.56259,2272.95466,1964.17257,0,-8341.944406267583,0,35406.475984000004,8341.944406267583
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,19,0.0,0.0,19312.72315292492,0.0,0.0,3443.81907,2273.316,1970.43835,0,-9329.512140075085,0,36329.808713000006,9329.512140075087
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,20,0.0,0.0,20478.538105987802,0.0,0.0,3278.70458,2272.44109,1967.35514,0,-8089.669962012202,0,36086.708878000005,8089.6699620122035
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,21,0.0,0.0,20776.06973288436,0.0,0.0,2893.49016,2272.43881,1887.29345,0,-7712.303706115638,0,35541.595859,7712.303706115641
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,22,0.0,0.0,19791.39897027536,0.0,0.0,2554.17395,2272.75623,1847.9486,0,-7789.124584724646,0,34255.402335000006,7789.1245847246455
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,23,0.0,0.0,18815.569371632304,0.0,0.0,2272.69783,2273.49363,1801.85677,0,-7003.557317367697,0,32167.174919,7003.557317367697
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,24,0.0,0.0,18695.007317208,0.0,0.0,2125.45029,2274.43377,1781.79636,0,-5210.6672087920015,0,30087.354946000003,5210.6672087920015
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,25,0.0,0.0,17861.718420896,0.0,0.0,1976.73049,2272.10748,1779.85401,0,-4852.49657210401,0,28742.906973000005,4852.496572104006
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,26,0.0,0.0,16826.084938591,0.0,0.0,1916.08734,2271.68539,1775.86374,0,-5007.200370408998,0,27796.921779,5007.200370408999
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,27,0.0,0.0,16358.480584948,0.0,0.0,1767.92297,2272.17995,1779.45385,0,-5173.134515052003,0,27351.171870000006,5173.134515052006
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,28,0.0,0.0,16073.014970977,0.0,0.0,1813.7194,2271.74,1778.60586,0,-5564.961336023005,0,27502.041567000004,5564.961336023005
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,29,0.0,0.0,15584.58137969829,0.0,0.0,1853.20168,2271.91046,1777.53263,0,-7047.0094263017145,0,28534.235576000003,7047.009426301714
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,30,0.0,0.0,15492.64121453656,0.0,0.0,2374.9343,2271.79811,1813.03012,0,-8741.360422463442,0,30693.764167,8741.360422463442
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,31,6891.8665186949975,0.0,14367.9917215015,0.0,0.0,3071.83127,2271.83689,1823.61862,0,-5134.690891803507,0,33561.835912,5134.690891803505
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,32,38958.753702051,0.0,14469.681543424824,0.0,0.0,3060.75883,2271.82665,1817.28301,0,25621.00471047582,0,34957.299025,-25621.004710475823
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,33,55841.944091689,0.0,17610.61726615543,0.0,0.0,2379.734,2272.13217,1807.16665,0,45369.73840084443,0,34541.855777000004,-45369.73840084443
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,34,54147.32383386999,0.0,11789.05969226564,0.0,0.0,1821.02956,2273.33141,1764.80068,0,38657.82570413562,0,33137.719472000004,-38657.82570413563
GenMix_Target=1.0_P_Capexx1.2_load_datax1.1,35,50214.691024829,0.0,11432.684274780386,0.0,0.0,1608.68114,2272.58316,1764.80052,0,35429.667090609386,0,31863.773029000004,-35429.667090609386
