Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,-0.0,-0.0
1,PHS,0.0,5726.0360883806425,131866.94874289166
1,H2,0.0,0.0,120774.70520293107
2,Li-Ion,0.0,-0.0,-0.0
2,CAES,0.0,0.0,-0.0
2,PHS,0.0,4855.997277914648,126375.65016649522
2,H2,0.0,0.0,120774.70520293107
3,Li-Ion,0.0,0.0,0.0
3,CAES,0.0,-0.0,-0.0
3,PHS,0.0,3568.0260335750963,122340.82577155026
3,H2,0.0,0.0,120774.70520293107
4,Li-Ion,0.0,0.0,-0.0
4,CAES,0.0,-0.0,-0.0
4,PHS,0.0,3420.999874034824,118472.26270138989
4,H2,0.0,0.0,120774.70520293107
5,Li-Ion,0.0,-0.0,-0.0
5,CAES,0.0,-0.0,-0.0
5,PHS,0.0,3895.1779262513105,114067.48572622235
5,H2,0.0,0.0,120774.70520293107
6,Li-Ion,0.0,0.0,0.0
6,CAES,0.0,0.0,-0.0
6,PHS,0.0,3608.9535782826133,109986.37931027834
6,H2,0.0,0.0,120774.70520293107
7,Li-Ion,0.0,-0.0,0.0
7,CAES,0.0,0.0,-0.0
7,PHS,3908.686715439518,0.0,113442.86083032911
7,H2,0.0,0.0,120774.70520293107
8,Li-Ion,0.0,-0.0,0.0
8,CAES,0.0,0.0,-0.0
8,PHS,36386.09281024584,0.0,145619.3606476917
8,H2,0.0,0.0,120774.70520293107
9,Li-Ion,6056.872015327599,0.0,5616.912034619236
9,CAES,-0.0,0.0,-0.0
9,PHS,41005.84319641802,0.0,181881.14102079102
9,H2,5597.008723826239,0.0,124487.34077998658
10,Li-Ion,6056.872015327599,0.0,11233.824069238472
10,CAES,-0.0,0.0,-0.0
10,PHS,41005.84319641802,0.0,218142.92139389034
10,H2,2957.8278803286885,0.0,126449.34183468707
11,Li-Ion,261.98586494660776,0.0,11476.7797655112
11,CAES,-0.0,0.0,-0.0
11,PHS,41005.84319641802,0.0,254404.70176698966
11,H2,5597.008723826239,0.0,130161.97741174258
12,Li-Ion,3682.0238194527633,0.0,14891.348184804488
12,CAES,-0.0,0.0,-0.0
12,PHS,41005.84319641802,0.0,290666.482140089
12,H2,2621.670751953381,0.0,131900.99705335824
13,Li-Ion,6056.872015327599,0.0,20508.260219423726
13,CAES,-0.0,0.0,-0.0
13,PHS,41005.84319641802,0.0,326928.2625131883
13,H2,4117.937174237479,0.0,134632.52755679865
14,Li-Ion,6056.872015327599,0.0,26125.172254042962
14,CAES,-0.0,0.0,-0.0
14,PHS,41005.84319641802,0.0,363190.0428862876
14,H2,5597.008723826239,0.0,138345.16313385416
15,Li-Ion,-0.0,0.0,26125.172254042962
15,CAES,-0.0,0.0,-0.0
15,PHS,41005.84319641802,0.0,399451.82325938693
15,H2,4485.0099884256415,0.0,141320.18219637498
16,Li-Ion,-0.0,0.0,26125.172254042962
16,CAES,0.0,0.0,-0.0
16,PHS,13134.73340979867,0.0,411066.96834697615
16,H2,0.0,0.0,141320.18219637498
17,Li-Ion,0.0,4198.583115887014,21597.72364493066
17,CAES,0.0,-0.0,-0.0
17,PHS,0.0,0.0,411066.96834697615
17,H2,0.0,0.0,141320.18219637498
18,Li-Ion,0.0,6056.872015327599,15066.430581419918
18,CAES,0.0,-0.0,-0.0
18,PHS,0.0,2285.072390939984,408482.94408806635
18,H2,0.0,0.0,141320.18219637498
19,Li-Ion,0.0,6056.872015327599,8535.137517909177
19,CAES,0.0,0.0,-0.0
19,PHS,0.0,3272.640124747486,404782.15040356055
19,H2,0.0,0.0,141320.18219637498
20,Li-Ion,0.0,0.0,8535.137517909177
20,CAES,0.0,-0.0,-0.0
20,PHS,0.0,8089.669962012202,395634.1236227483
20,H2,0.0,0.0,141320.18219637498
21,Li-Ion,0.0,1858.2888994405841,6531.2930635107405
21,CAES,0.0,-0.0,-0.0
21,PHS,0.0,5854.014806675054,389014.238698121
21,H2,0.0,0.0,141320.18219637498
22,Li-Ion,0.0,0.0,6531.2930635107405
22,CAES,0.0,0.0,-0.0
22,PHS,0.0,7789.124584724646,380206.0771000896
22,H2,0.0,0.0,141320.18219637498
23,Li-Ion,0.0,6056.872015327599,0.0
23,CAES,0.0,-0.0,-0.0
23,PHS,0.0,946.6853020400977,379135.5386805086
23,H2,0.0,0.0,141320.18219637498
24,Li-Ion,0.0,0.0,-0.0
24,CAES,0.0,0.0,-0.0
24,PHS,0.0,5210.6672087920015,373243.16935076244
24,H2,0.0,0.0,141320.18219637498
25,Li-Ion,0.0,0.0,-0.0
25,CAES,0.0,-0.0,-0.0
25,PHS,0.0,4852.49657210401,367755.8294711556
25,H2,0.0,0.0,141320.18219637498
26,Li-Ion,0.0,0.0,-0.0
26,CAES,0.0,-0.0,-0.0
26,PHS,0.0,5007.200370408998,362093.5461764733
26,H2,0.0,0.0,141320.18219637498
27,Li-Ion,0.0,-0.0,0.0
27,CAES,0.0,-0.0,-0.0
27,PHS,0.0,5173.134515052003,356243.61987457646
27,H2,0.0,0.0,141320.18219637498
28,Li-Ion,0.0,-0.0,-0.0
28,CAES,0.0,-0.0,-0.0
28,PHS,0.0,5564.961336023005,349950.60476083495
28,H2,0.0,0.0,141320.18219637498
29,Li-Ion,0.0,0.0,-0.0
29,CAES,0.0,0.0,-0.0
29,PHS,0.0,7047.0094263017145,341981.6478986678
29,H2,0.0,0.0,141320.18219637498
30,Li-Ion,0.0,0.0,-0.0
30,CAES,0.0,0.0,-0.0
30,PHS,0.0,8741.360422463442,332096.6711788589
30,H2,0.0,0.0,141320.18219637498
31,Li-Ion,0.0,0.0,0.0
31,CAES,0.0,-0.0,-0.0
31,PHS,0.0,5134.690891803507,326290.21800957195
31,H2,0.0,0.0,141320.18219637498
32,Li-Ion,-0.0,0.0,0.0
32,CAES,0.0,0.0,-0.0
32,PHS,25621.00471047582,0.0,348947.0681881966
32,H2,0.0,0.0,141320.18219637498
33,Li-Ion,4363.895204426408,0.0,4046.909928017374
33,CAES,0.0,0.0,-0.0
33,PHS,41005.84319641802,0.0,385208.8485612959
33,H2,0.0,0.0,141320.18219637498
34,Li-Ion,0.0,0.0,4046.909928017374
34,CAES,0.0,0.0,-0.0
34,PHS,38657.82570413562,0.0,419394.25912998704
34,H2,0.0,0.0,141320.18219637498
35,Li-Ion,0.0,0.0,4046.909928017374
35,CAES,0.0,0.0,-0.0
35,PHS,35429.667090609386,0.0,450724.98437755194
35,H2,0.0,0.0,141320.18219637498
36,Li-Ion,5636.986495300561,0.0,9274.436150185253
36,CAES,0.0,0.0,-0.0
36,PHS,31027.077826502762,0.0,478162.46630846814
36,H2,0.0,0.0,141320.18219637498
37,Li-Ion,6056.872015327599,0.0,14891.348184804488
37,CAES,0.0,0.0,-0.0
37,PHS,29752.925223650513,0.0,504473.20535971405
37,H2,0.0,0.0,141320.18219637498
38,Li-Ion,6056.872015327599,0.0,20508.260219423726
38,CAES,0.0,0.0,-0.0
38,PHS,34742.33753493272,0.0,535196.1198308367
38,H2,0.0,0.0,141320.18219637498
39,Li-Ion,6056.872015327599,0.0,26125.172254042962
39,CAES,0.0,0.0,-0.0
39,PHS,24030.820136318238,0.0,556446.757643468
39,H2,0.0,0.0,141320.18219637498
40,Li-Ion,0.0,1519.0162538603568,24487.174902094357
40,CAES,0.0,0.0,-0.0
40,PHS,0.0,0.0,556446.757643468
40,H2,0.0,1531.5417706725548,139011.29610361252
41,Li-Ion,0.0,4537.855761467243,19593.87919053222
41,CAES,0.0,0.0,-0.0
41,PHS,0.0,12671.883172036793,542117.0350261707
41,H2,0.0,1531.5417706725548,136702.41001085006
42,Li-Ion,0.0,0.0,19593.87919053222
42,CAES,0.0,0.0,-0.0
42,PHS,0.0,19119.30332579589,520496.3879940699
42,H2,0.0,1531.5417706725548,134393.5239180876
43,Li-Ion,0.0,0.0,19593.87919053222
43,CAES,0.0,0.0,-0.0
43,PHS,0.0,19444.679270806548,498507.79667341756
43,H2,0.0,1531.5417706725548,132084.63782532513
44,Li-Ion,0.0,6056.872015327599,13062.586127021481
44,CAES,0.0,0.0,-0.0
44,PHS,0.0,15112.187850994947,481418.50875107315
44,H2,0.0,1531.5417706725548,129775.75173256268
45,Li-Ion,0.0,6056.872015327599,6531.2930635107405
45,CAES,0.0,0.0,-0.0
45,PHS,0.0,16628.696176255216,462614.3104754076
