Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,-0.0,0.0
1,CAES,0.0,0.0,25726.385029782607
1,PHS,0.0,528.2592448232738,26280.197176294503
1,H2,1355.6548531865103,0.0,60806.88102647319
2,Li-Ion,0.0,-0.0,-0.0
2,CAES,0.0,0.0,25726.385029782607
2,PHS,0.0,160.68402915895854,26098.491147631084
2,H2,1355.6548531865103,0.0,61706.12072512198
3,Li-Ion,0.0,-0.0,-0.0
3,CAES,1.9442106902758154e-11,0.0,25726.38502978262
3,PHS,1696.1287827434426,0.0,27598.390786561267
3,H2,-0.0,0.0,61706.12072512198
4,Li-Ion,0.0,-0.0,-0.0
4,CAES,617.0248315078334,0.0,26216.960516061976
4,PHS,0.0,0.0,27598.390786561267
4,H2,1355.6548531865103,0.0,62605.36042377078
5,Li-Ion,0.0,-0.0,-0.0
5,CAES,444.4565551032849,0.0,26570.332827054735
5,PHS,0.0,0.0,27598.390786561267
5,H2,1355.6548531865103,0.0,63504.60012241957
6,Li-Ion,0.0,-0.0,-0.0
6,CAES,-0.0,0.0,26570.332827054735
6,PHS,103.8542217754773,0.0,27690.229868196602
6,H2,1355.6548531865103,0.0,64403.839821068366
7,Li-Ion,0.0,0.0,-0.0
7,CAES,1390.4417641796122,0.0,27675.825847390137
7,PHS,2067.192126463487,0.0,29518.26365644869
7,H2,1355.6548531865103,0.0,65303.07951971716
8,Li-Ion,0.0,0.0,-0.0
8,CAES,1290.9917911771752,0.0,28702.2495720103
8,PHS,20795.41816956004,0.0,47907.81079536026
8,H2,1355.6548531865103,0.0,66202.31921836596
9,Li-Ion,-0.0,0.0,-0.0
9,CAES,1390.4417641794596,0.0,29807.74259234558
9,PHS,20795.41816956004,0.0,66297.35793427183
9,H2,1355.6548531865103,0.0,67101.55891701476
10,Li-Ion,-0.0,0.0,-0.0
10,CAES,1390.4417641794596,0.0,30913.235612680863
10,PHS,20795.41816956004,0.0,84686.9050731834
10,H2,1355.6548531865103,0.0,68000.79861566356
11,Li-Ion,-0.0,0.0,-0.0
11,CAES,1390.4417641794596,0.0,32018.728633016144
11,PHS,20795.41816956004,0.0,103076.45221209497
11,H2,1355.6548531865103,0.0,68900.03831431236
12,Li-Ion,-0.0,0.0,-0.0
12,CAES,1390.4417641794596,0.0,33124.22165335142
12,PHS,20795.41816956004,0.0,121465.99935100654
12,H2,1355.6548531865103,0.0,69799.27801296116
13,Li-Ion,-0.0,0.0,-0.0
13,CAES,1390.4417641794596,0.0,34229.7146736867
13,PHS,20795.41816956004,0.0,139855.5464899181
13,H2,1355.6548531865103,0.0,70698.51771160997
14,Li-Ion,-0.0,0.0,-0.0
14,CAES,1390.4417641794596,0.0,35335.20769402198
14,PHS,20795.41816956004,0.0,158245.09362882967
14,H2,1355.6548531865103,0.0,71597.75741025877
15,Li-Ion,-0.0,0.0,-0.0
15,CAES,1390.4417641794596,0.0,36440.700714357255
15,PHS,20795.41816956004,0.0,176634.64076774122
15,H2,1355.6548531865103,0.0,72496.99710890757
16,Li-Ion,-0.0,0.0,-0.0
16,CAES,0.0,0.0,36440.700714357255
16,PHS,9514.34387449543,0.0,185048.24773391217
16,H2,1355.6548531865103,0.0,73396.23680755637
17,Li-Ion,0.0,0.0,-0.0
17,CAES,0.0,0.0,36440.700714357255
17,PHS,0.0,537.6598100079866,184440.24686811466
17,H2,1355.6548531865103,0.0,74295.47650620517
18,Li-Ion,0.0,0.0,-0.0
18,CAES,0.0,0.0,36440.700714357255
18,PHS,0.0,3522.4394007117908,180456.97312236045
18,H2,1355.6548531865103,0.0,75194.71620485398
19,Li-Ion,0.0,0.0,-0.0
19,CAES,0.0,0.0,36440.700714357255
19,PHS,0.0,3971.047591298464,175966.4005917547
19,H2,1355.6548531865103,0.0,76093.95590350278
20,Li-Ion,0.0,0.0,-0.0
20,CAES,0.0,0.0,36440.700714357255
20,PHS,0.0,3949.688198510001,171499.98186447695
