Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,1,0.0,0.0,16617.79714806183,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,3692.9241000618276,0,24234.829938000003,1204.0758999381735
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,2,0.0,0.0,16546.966367991987,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,4448.737745991986,0,23407.508502,448.2622540080142
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,3,0.0,0.0,16619.855975391067,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,4866.832057391064,0,22763.420658000003,30.167942608935846
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,4,0.0,0.0,16883.69800099735,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,5350.387378997344,0,22406.194872,-453.3873789973486
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,5,0.0,0.0,16781.657928190773,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,5267.37314619077,0,22439.965302,-370.3731461907719
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,6,0.0,0.0,17172.120704682588,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,5444.088783682582,0,22948.853571000003,-547.0887836825843
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,7,277.4012813220834,0.0,17605.39300325882,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,5590.8304925809,0,23781.972582000002,-693.8304925809025
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,8,1489.623925089607,0.0,18672.634247154852,0.0,4897.0,2377.80212,2274.36005,1772.26723,0,7717.818798244456,0,23765.868774000002,-2820.8187982444565
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,9,1982.3751098760476,0.0,18210.416106826277,0.0,4897.0,1850.3501,2273.97646,1765.77912,0,7883.612534702323,0,23096.284362,-2986.6125347023253
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,10,1902.438880067207,0.0,16586.286890296462,0.0,4897.0,1856.33584,2273.79651,1728.63502,0,6826.4825913636705,0,22418.010549000002,-1929.4825913636666
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,11,1762.1684013492486,0.0,16518.783430108055,0.0,4897.0,1690.7218,2273.82441,1729.4593,0,7117.6216064573,0,21754.335735,-2220.6216064573027
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,12,1737.3803039128345,0.0,17120.807913716722,0.0,4854.128381527387,1591.59286,2273.3104,1717.51558,0,8200.961382156938,0,21093.774057000002,-3346.8330006295546
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,13,1847.3134430455405,0.0,17796.822661997656,0.0,4281.591598332888,1502.94835,2273.2278,1725.88248,0,8805.438900376088,0,20622.347433,-4523.8473020431975
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,14,1959.088764444272,0.0,18229.398398690857,0.0,3409.464135109592,1568.58219,2272.73277,1728.15225,0,8469.545406244717,0,20697.873102,-5060.081271135128
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,15,1671.8494083402063,0.0,17987.668169850025,0.0,4841.193906185851,1691.31252,2273.15628,1732.26885,0,8805.438900376083,0,21392.010233999998,-3964.244994190234
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,16,529.2090091440443,0.0,19110.578908806303,0.0,4897.0,2100.98322,2272.64222,1788.5111,0,7999.061574950343,0,22699.862883,-3102.061574950346
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,17,0.0,0.0,20194.882646797578,0.0,4897.0,2797.40289,2272.26654,1865.41948,0,6709.35809879758,0,25317.613458,-1812.358098797578
GenMix_Target=0.0_P_Capexx0.8_load_datax0.9,18,0.0,0.0,21586.864551616374,0.0,4897.0,3241.56259,2272.95466,1964.17257,0,4993.619475616371,0,28968.934896000002,-96.61947561637157
