Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,1,0.0,0.0,15161.601826088485,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,-456.0301039115256,0,26927.58882,5353.030103911516
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,2,0.0,0.0,15378.282840906231,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,679.2199409062341,0,26008.34278,4217.780059093769
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,3,0.0,0.0,15603.97622869175,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,1321.6833486917494,0,25292.68962,3575.316651308251
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,4,0.0,0.0,15909.052957861302,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,1886.1651278613026,0,24895.77208,3010.834872138696
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,5,0.0,0.0,16010.678157608469,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,2003.0638976084665,0,24933.29478,2893.9361023915317
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,6,0.0,0.0,16537.145084545744,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,2259.2405445457407,0,25498.72619,2637.759455454257
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,7,772.7213935016634,0.0,17203.367372943085,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,3041.683576444747,0,26424.41398,1855.3164235552536
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,8,3333.5200915661817,0.0,18738.571869513296,0.0,4897.0,2377.80212,2274.36005,1772.26723,0,6987.000501079478,0,26406.52086,-2090.000501079476
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,9,4108.55964924835,0.0,18432.28634783262,0.0,4897.0,1850.3501,2273.97646,1765.77912,0,7665.413497080973,0,25662.53818,-2768.413497080971
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,10,3991.8787188295955,0.0,16521.62451754861,0.0,4897.0,1856.33584,2273.79651,1728.63502,0,6360.369996378207,0,24908.90061,-1463.3699963782042
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,11,3747.6987584830695,0.0,15866.581521051794,0.0,4897.0,1690.7218,2273.82441,1729.4593,0,6033.801639534862,0,24171.48415,-1136.8016395348616
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,12,3712.9262957754972,0.0,16092.190355521765,0.0,4897.0,1591.59286,2273.3104,1717.51558,0,6847.008761297259,0,23437.52673,-1950.0087612972616
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,13,3912.2884152989263,0.0,16412.48215217594,0.0,4897.0,1502.94835,2273.2278,1725.88248,0,7810.109827474867,0,22913.71937,-2913.1098274748697
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,14,4095.423385558821,0.0,16572.527950263615,0.0,4897.0,1568.58219,2272.73277,1728.15225,0,8136.781765822434,0,22997.63678,-3239.7817658224353
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,15,3546.7911961726386,0.0,16661.672704799894,0.0,4897.0,1691.31252,2273.15628,1732.26885,0,7033.301290972533,0,23768.90026,-2136.301290972534
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,16,1228.6270156676483,0.0,18088.842099579873,0.0,4897.0,2100.98322,2272.64222,1788.5111,0,5154.535785247522,0,25222.06987,-257.5357852475215
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,17,0.0,0.0,20042.65105836159,0.0,4897.0,2797.40289,2272.26654,1865.41948,0,3744.058348361592,0,28130.68162,1152.94165163841
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,18,0.0,0.0,22456.663972575076,0.0,4897.0,3241.56259,2272.95466,1964.17257,0,2644.6483525750737,0,32187.70544,2252.351647424927
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,19,0.0,0.0,24514.670609570567,0.0,4897.0,3443.81907,2273.316,1970.43835,0,4072.1451995705647,0,33027.09883,824.8548004294366
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,20,0.0,0.0,27599.701776588303,0.0,4897.0,3278.70458,2272.44109,1967.35514,0,7209.103606588302,0,32806.09898,-2312.1036065883
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,21,0.0,0.0,29167.009360026303,0.0,4897.0,2893.49016,2272.43881,1887.29345,0,8806.690090026306,0,32310.54169,-3909.6900900263045
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,22,0.0,0.0,29275.944254239104,0.0,4897.0,2554.17395,2272.75623,1847.9486,0,9706.548184239102,0,31141.27485,-4809.548184239102
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,23,0.0,0.0,29107.703765364102,0.0,4897.0,2272.69783,2273.49363,1801.85677,0,11109.865705364104,0,29242.88629,-6212.865705364104
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,24,0.0,0.0,29152.68976974611,0.0,4897.0,2125.45029,2274.43377,1781.79636,0,12879.229329746111,0,27352.14086,-7982.229329746111
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,25,0.0,0.0,28974.748236493106,0.0,4109.763862922401,1976.73049,2272.10748,1779.85401,0,12983.288649415454,0,26129.91543,-8873.524786493104
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,26,0.0,0.0,28526.471300885107,0.0,4303.014460584469,1916.08734,2271.68539,1775.86374,0,13523.193341469578,0,25269.92889,-9220.178880885109
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,27,0.0,0.0,28141.2695928661,0.0,3135.8162049228886,1767.92297,2272.17995,1779.45385,0,12231.940867788991,0,24864.7017,-9096.1246628661
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,28,0.0,0.0,27698.817937012107,0.0,4897.0,1813.7194,2271.74,1778.60586,0,13458.027227012106,0,25001.85597,-8561.027227012106
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,29,0.0,0.0,27923.6081649841,0.0,4345.902092804892,1853.20168,2271.91046,1777.53263,0,12231.940867788991,0,25940.21416,-7886.0387749841
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,30,0.0,0.0,28425.216910218103,0.0,4897.0,2374.9343,2271.79811,1813.03012,0,11878.557470218104,0,27903.42197,-6981.557470218104
