Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,1,0.0,0.0,13829.679551148833,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,904.8065031488314,0,24234.829938000003,3992.1934968511696
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,2,0.0,0.0,13308.510813067007,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,1210.2821910670089,0,23407.508502,3686.717808932994
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,3,0.0,0.0,13462.135490144341,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,1709.11157214434,0,22763.420658000003,3187.8884278556616
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,4,0.0,0.0,13515.303101486854,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,1981.9924794868498,0,22406.194872,2915.007520513146
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,5,0.0,0.0,13320.937977415737,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,1806.6531954157347,0,22439.965302,3090.3468045842637
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,6,0.0,0.0,13199.18203080004,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,1471.1501098000354,0,22948.853571000003,3425.849890199963
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,7,3908.2417091087505,0.0,13205.3770333777,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,4821.654950486446,0,23781.972582000002,75.34504951355257
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,8,22617.736113796196,0.0,13464.152012130844,0.0,4055.5589988536776,2377.80212,2274.36005,1772.26723,0,22796.00775078072,0,23765.868774000002,-18740.448751927037
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,9,27048.192384970785,4051.366953979272,12953.994047809934,0.0,0.0,1850.3501,2273.97646,1765.77912,0,22796.00775078072,0,23096.284362,-26847.374704759994
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,10,29861.983397380205,0.0,9493.267532400514,2789.76330538245,0.0,1856.33584,2273.79651,1728.63502,0,22796.00775078072,0,22418.010549000002,-25585.77105616317
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,11,25771.497766435696,1886.467786254725,13084.840209345024,0.0,0.0,1690.7218,2273.82441,1729.4593,0,22796.00775078072,0,21754.335735,-24682.475537035443
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,12,24567.98869695927,2626.3355023198383,13739.374270821458,0.0,0.0,1591.59286,2273.3104,1717.51558,0,22796.00775078072,0,21093.774057000002,-25422.343253100564
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,13,28905.74155048055,0.0,9010.555003300167,5010.726277094007,0.0,1502.94835,2273.2278,1725.88248,0,22796.00775078072,0,20622.347433,-27806.734027874725
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,14,30758.21249573609,0.0,7166.201147044627,6951.70575253921,0.0,1568.58219,2272.73277,1728.15225,0,22796.00775078072,0,20697.873102,-29747.713503319927
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,15,26635.164032336033,0.0,11856.11630244468,1667.8339275125672,0.0,1691.31252,2273.15628,1732.26885,0,22796.00775078072,0,21392.010233999998,-24463.841678293284
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,16,8935.487969481483,0.0,13844.797248822075,0.0,4897.0,2100.98322,2272.64222,1788.5111,0,11139.558875303554,0,22699.862883,-6242.558875303556
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,17,0.0,0.0,14371.096814809085,0.0,4897.0,2797.40289,2272.26654,1865.41948,0,885.5722668090889,0,25317.613458,4011.4277331909148
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,18,0.0,0.0,14500.231234525763,0.0,4897.0,3241.56259,2272.95466,1964.17257,0,-2093.013841474238,0,28968.934896000002,6990.01384147424
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,19,0.0,0.0,14598.714280146967,0.0,4897.0,3443.81907,2273.316,1970.43835,0,-2541.1012468530334,0,29724.388947000003,7438.101246853036
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,20,0.0,0.0,14589.820362888939,0.0,4897.0,3278.70458,2272.44109,1967.35514,0,-2520.1679091110627,0,29525.489082000004,7417.1679091110655
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,21,0.0,0.0,14714.381495430753,0.0,4897.0,2893.49016,2272.43881,1887.29345,0,-2414.8836055692436,0,29079.487521,7311.883605569246
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,22,0.0,0.0,14456.798783286635,0.0,4897.0,2554.17395,2272.75623,1847.9486,0,-1998.4698017133662,0,28027.147365,6895.469801713366
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,23,0.0,0.0,14042.295890589354,0.0,4897.0,2272.69783,2273.49363,1801.85677,0,-1031.2535404106459,0,26318.597661,5928.253540410646
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,24,0.0,0.0,13847.83352486544,0.0,4897.0,2125.45029,2274.43377,1781.79636,0,309.58717086544175,0,24616.926774,4587.412829134559
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,25,0.0,0.0,13288.963501215367,0.0,4897.0,1976.73049,2272.10748,1779.85401,0,697.7315942153666,0,23516.923887,4199.2684057846345
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,26,0.0,0.0,12588.777264642145,0.0,4897.0,1916.08734,2271.68539,1775.86374,0,706.4777336421483,0,22742.936001,4190.5222663578525
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,27,0.0,0.0,12182.008679993594,0.0,4897.0,1767.92297,2272.17995,1779.45385,0,520.333919993597,0,22378.23153,4376.666080006406
GenMix_Target=0.0_P_Capexx1.2_load_datax0.9,28,0.0,0.0,12046.365505137943,0.0,4897.0,1813.7194,2271.74,1778.60586,0,305.76039213793854,0,22501.670373,4591.239607862059
