Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
56,H2,0.0,461.5594912743704,44048.905917099015
57,Li-Ion,-0.0,0.0,-0.0
57,CAES,0.0,0.0,-0.0
57,PHS,21877.746688184856,0.0,156145.51894760743
57,H2,0.0,461.5594912743704,43353.078803015196
58,Li-Ion,-0.0,0.0,-0.0
58,CAES,0.0,0.0,-0.0
58,PHS,20353.645854686303,0.0,174144.4034538758
58,H2,0.0,461.5594912743704,42657.25168893138
59,Li-Ion,-0.0,0.0,-0.0
59,CAES,0.0,0.0,-0.0
59,PHS,18017.229768514022,0.0,190077.1773677797
59,H2,0.0,461.5594912743704,41961.42457484756
60,Li-Ion,-0.0,0.0,-0.0
60,CAES,0.0,0.0,-0.0
60,PHS,18246.784188274414,0.0,206212.94800859282
60,H2,0.0,461.5594912743704,41265.59746076374
61,Li-Ion,-0.0,0.0,-0.0
61,CAES,0.0,0.0,-0.0
61,PHS,21273.59057905754,0.0,225025.3466618756
61,H2,0.0,461.5594912743704,40569.77034667992
62,Li-Ion,-0.0,0.0,-0.0
62,CAES,0.0,0.0,-0.0
62,PHS,23235.361669783404,0.0,245572.55447621987
62,H2,0.0,461.5594912743704,39873.9432325961
63,Li-Ion,-0.0,0.0,-0.0
63,CAES,0.0,0.0,-0.0
63,PHS,17722.996975931714,0.0,261245.13608406443
63,H2,0.0,461.5594912743704,39178.116118512284
64,Li-Ion,0.0,-0.0,-0.0
64,CAES,0.0,-0.0,-0.0
64,PHS,0.0,4807.013365242709,255809.22989661046
64,H2,0.0,461.5594912743704,38482.289004428465
65,Li-Ion,0.0,-0.0,-0.0
65,CAES,0.0,-0.0,-0.0
65,PHS,0.0,17067.40342842808,236508.92909628572
65,H2,0.0,461.5594912743704,37786.461890344646
66,Li-Ion,0.0,-0.0,-0.0
66,CAES,0.0,0.0,-0.0
66,PHS,0.0,18405.94555533027,215694.96713528974
66,H2,0.0,461.5594912743704,37090.63477626083
67,Li-Ion,0.0,-0.0,-0.0
67,CAES,0.0,0.0,-0.0
67,PHS,0.0,18012.570154313515,195325.84516409712
67,H2,0.0,461.5594912743704,36394.80766217701
68,Li-Ion,0.0,-0.0,-0.0
68,CAES,0.0,0.0,-0.0
68,PHS,0.0,17534.793217192302,175497.00681838777
68,H2,0.0,461.5594912743704,35698.98054809319
69,Li-Ion,0.0,-0.0,0.0
69,CAES,0.0,-0.0,-0.0
69,PHS,0.0,17242.49786200597,155998.7042979603
69,H2,0.0,461.5594912743704,35003.15343400937
70,Li-Ion,0.0,-0.0,-0.0
70,CAES,0.0,0.0,-0.0
70,PHS,0.0,16901.180045415087,136886.3735837504
70,H2,0.0,461.5594912743704,34307.32631992555
71,Li-Ion,0.0,-0.0,-0.0
71,CAES,0.0,0.0,-0.0
71,PHS,0.0,14948.103584521186,119982.63677425243
71,H2,0.0,461.5594912743704,33611.499205841734
72,Li-Ion,0.0,-0.0,-0.0
72,CAES,0.0,-0.0,-0.0
72,PHS,0.0,12264.900917472785,106113.14116022595
72,H2,0.0,461.5594912743704,32915.672091757915
73,Li-Ion,0.0,-0.0,-0.0
73,CAES,0.0,0.0,-0.0
73,PHS,0.0,10525.51782221833,94210.58897061601
73,H2,0.0,461.5594912743704,32219.844977674096
74,Li-Ion,0.0,-0.0,-0.0
74,CAES,0.0,0.0,-0.0
74,PHS,0.0,9356.654437468445,83629.8204380668
74,H2,0.0,461.5594912743704,31524.017863590278
75,Li-Ion,0.0,0.0,-0.0
75,CAES,0.0,0.0,-0.0
75,PHS,0.0,8621.471508930445,73880.41748045987
75,H2,0.0,461.5594912743704,30828.19074950646
76,Li-Ion,0.0,-0.0,0.0
76,CAES,0.0,0.0,-0.0
76,PHS,0.0,7694.200402826848,65179.598822526794
76,H2,0.0,461.5594912743704,30132.36363542264
77,Li-Ion,0.0,-0.0,-0.0
77,CAES,0.0,0.0,-0.0
77,PHS,0.0,7624.592947907598,56557.49423633405
77,H2,0.0,461.5594912743704,29436.53652133882
78,Li-Ion,0.0,-0.0,0.0
78,CAES,0.0,0.0,-0.0
78,PHS,0.0,9007.606145416501,46371.43934951851
78,H2,0.0,461.5594912743704,28740.709407255003
79,Li-Ion,0.0,-0.0,0.0
79,CAES,0.0,0.0,-0.0
79,PHS,0.0,6132.852583920244,39436.236808014444
79,H2,0.0,461.5594912743704,28044.882293171184
80,Li-Ion,0.0,-0.0,-0.0
80,CAES,0.0,0.0,-0.0
80,PHS,15236.499850224645,0.0,52909.99001379829
80,H2,0.0,461.5594912743704,27349.055179087365
81,Li-Ion,-0.0,0.0,-0.0
81,CAES,-0.0,0.0,-0.0
81,PHS,28866.43188349679,0.0,78436.79623262101
81,H2,316.8514123616005,0.0,27559.230628906887
82,Li-Ion,0.0,0.0,-0.0
82,CAES,0.0,0.0,-0.0
82,PHS,27744.247580198364,0.0,102971.24629992087
82,H2,0.0,461.5594912743704,26863.40351482307
83,Li-Ion,0.0,0.0,-0.0
83,CAES,0.0,0.0,-0.0
83,PHS,25301.273401527993,0.0,125345.35563968666
83,H2,0.0,461.5594912743704,26167.57640073925
84,Li-Ion,0.0,0.0,-0.0
84,CAES,0.0,0.0,-0.0
84,PHS,25271.427607196492,0.0,147693.07211553972
84,H2,0.0,461.5594912743704,25471.74928665543
85,Li-Ion,0.0,0.0,-0.0
85,CAES,0.0,0.0,-0.0
85,PHS,28190.834813357716,0.0,172622.44268450284
85,H2,0.0,461.5594912743704,24775.922172571612
86,Li-Ion,-0.0,0.0,-0.0
86,CAES,-0.0,0.0,-0.0
86,PHS,28866.43188349679,0.0,198149.24890332556
86,H2,113.35144204389871,0.0,24851.111013112677
87,Li-Ion,0.0,0.0,-0.0
87,CAES,0.0,0.0,-0.0
87,PHS,23349.696339357513,0.0,218797.5637393513
87,H2,0.0,461.5594912743704,24155.28389902886
88,Li-Ion,-0.0,0.0,-0.0
88,CAES,0.0,0.0,-0.0
88,PHS,59.57257882645962,0.0,218850.2442258692
88,H2,0.0,461.5594912743704,23459.45678494504
89,Li-Ion,0.0,-0.0,-0.0
89,CAES,0.0,-0.0,-0.0
89,PHS,0.0,12713.42955542375,204473.53978735366
89,H2,0.0,461.5594912743704,22763.62967086122
90,Li-Ion,0.0,0.0,-0.0
90,CAES,0.0,0.0,-0.0
90,PHS,0.0,16183.590857162277,186172.67915073456
90,H2,0.0,461.5594912743704,22067.802556777402
91,Li-Ion,0.0,-0.0,-0.0
91,CAES,0.0,-0.0,-0.0
91,PHS,0.0,17444.277156652068,166446.19891726022
91,H2,0.0,461.5594912743704,21371.975442693583
92,Li-Ion,0.0,-0.0,-0.0
92,CAES,0.0,-0.0,-0.0
92,PHS,0.0,17562.8728729867,146585.60730542144
92,H2,0.0,461.5594912743704,20676.148328609765
93,Li-Ion,0.0,-0.0,-0.0
93,CAES,0.0,0.0,-0.0
93,PHS,0.0,17650.776954156925,126625.6112812316
93,H2,0.0,461.5594912743704,19980.321214525946
94,Li-Ion,0.0,-0.0,-0.0
94,CAES,0.0,0.0,-0.0
94,PHS,0.0,16916.60700545532,107495.83532583667
94,H2,0.0,461.5594912743704,19284.494100442127
95,Li-Ion,0.0,-0.0,-0.0
95,CAES,0.0,-0.0,-0.0
95,PHS,0.0,15189.934275759659,90318.6295552735
95,H2,0.0,461.5594912743704,18588.66698635831
96,Li-Ion,0.0,-0.0,-0.0
96,CAES,0.0,-0.0,-0.0
96,PHS,0.0,12540.665823312902,76137.29121395656
96,H2,0.0,461.5594912743704,17892.83987227449
97,Li-Ion,0.0,0.0,-0.0
97,CAES,0.0,0.0,-0.0
97,PHS,0.0,10554.653226265775,64201.79188833892
97,H2,0.0,461.5594912743704,17197.01275819067
98,Li-Ion,0.0,-0.0,-0.0
98,CAES,0.0,-0.0,-0.0
98,PHS,0.0,9103.102516977184,53907.74701322845
98,H2,0.0,461.5594912743704,16501.185644106852
99,Li-Ion,0.0,0.0,-0.0
99,CAES,0.0,-0.0,-0.0
99,PHS,0.0,9107.341605128135,43608.90845776844
99,H2,0.0,461.5594912743704,15805.358530023032
100,Li-Ion,0.0,-0.0,-0.0
100,CAES,0.0,-0.0,-0.0
100,PHS,0.0,9960.482350852195,32345.31430333656
100,H2,0.0,461.5594912743704,15109.531415939211
101,Li-Ion,0.0,-0.0,0.0
101,CAES,0.0,-0.0,-0.0
101,PHS,0.0,9869.932085901368,21184.11694045114
101,H2,0.0,461.5594912743704,14413.70430185539
102,Li-Ion,0.0,-0.0,-0.0
102,CAES,0.0,-0.0,-0.0
102,PHS,0.0,10943.07193490103,8809.38279246742
102,H2,0.0,461.5594912743704,13717.87718777157
103,Li-Ion,0.0,0.0,0.0
103,CAES,0.0,-0.0,0.0
103,PHS,0.0,7790.20449629282,0.0
103,H2,0.0,461.5594912743704,13022.05007368775
104,Li-Ion,0.0,0.0,-0.0
104,CAES,0.0,0.0,-0.0
104,PHS,14915.115502794826,0.0,13189.550572368174
104,H2,915.6435282164246,0.0,13629.419278649964
105,Li-Ion,0.0,-0.0,-0.0
105,CAES,0.0,0.0,-0.0
105,PHS,24897.56576061915,0.0,35206.65816144548
105,H2,915.6435282164246,0.0,14236.78848361218
106,Li-Ion,0.0,-0.0,-0.0
106,CAES,0.0,0.0,-0.0
106,PHS,22431.233168707284,0.0,55042.76899972954
106,H2,-0.0,0.0,14236.78848361218
107,Li-Ion,0.0,-0.0,-0.0
107,CAES,0.0,0.0,-0.0
107,PHS,17468.113117243898,0.0,70489.95486433542
107,H2,915.6435282164246,0.0,14844.157688574394
108,Li-Ion,0.0,-0.0,-0.0
108,CAES,0.0,0.0,-0.0
108,PHS,16946.775123031344,0.0,85476.11755827427
108,H2,915.6435282164246,0.0,15451.52689353661
109,Li-Ion,0.0,-0.0,-0.0
109,CAES,0.0,0.0,-0.0
109,PHS,22272.691155088458,0.0,105172.02848284807
109,H2,-0.0,0.0,15451.52689353661
110,Li-Ion,-0.0,0.0,-0.0
110,CAES,0.0,0.0,-0.0
110,PHS,27780.823883002817,0.0,129738.82325411614
110,H2,915.6435282164246,0.0,16058.896098498824
111,Li-Ion,-0.0,0.0,-0.0
111,CAES,0.0,0.0,-0.0
111,PHS,26508.71928469483,0.0,153180.68621177666
111,H2,915.6435282164246,0.0,16666.26530346104
112,Li-Ion,-0.0,0.0,-0.0
112,CAES,0.0,0.0,-0.0
112,PHS,5242.197312187498,0.0,157816.40133892224
112,H2,915.6435282164246,0.0,17273.634508423256
113,Li-Ion,0.0,-0.0,-0.0
113,CAES,0.0,0.0,-0.0
113,PHS,0.0,8268.537633705617,148466.10595400663
113,H2,-0.0,0.0,17273.634508423256
114,Li-Ion,0.0,-0.0,-0.0
114,CAES,0.0,0.0,-0.0
114,PHS,0.0,10740.720911582035,136320.19604596597
114,H2,915.6435282164246,0.0,17881.00371338547
115,Li-Ion,0.0,0.0,-0.0
115,CAES,0.0,0.0,-0.0
115,PHS,0.0,10894.779272493035,124000.07260164512
115,H2,915.6435282164246,0.0,18488.372918347686
116,Li-Ion,0.0,-0.0,-0.0
116,CAES,0.0,0.0,-0.0
116,PHS,0.0,10467.074682830038,112163.6095611339
116,H2,915.6435282164246,0.0,19095.7421233099
117,Li-Ion,0.0,0.0,-0.0
117,CAES,0.0,0.0,-0.0
117,PHS,0.0,9954.89830139504,100906.33000720109
117,H2,915.6435282164246,0.0,19703.111328272116
118,Li-Ion,0.0,0.0,-0.0
118,CAES,0.0,0.0,-0.0
118,PHS,0.0,9052.684514218037,90669.29923052005
118,H2,915.6435282164246,0.0,20310.48053323433
119,Li-Ion,0.0,0.0,-0.0
119,CAES,0.0,0.0,-0.0
119,PHS,0.0,6594.026329230614,83212.58842075316
119,H2,-0.0,0.0,20310.48053323433
120,Li-Ion,0.0,-0.0,-0.0
120,CAES,0.0,0.0,-0.0
120,PHS,0.0,5498.750349936039,76994.44655607521
120,H2,915.6435282164246,0.0,20917.849738196546
121,Li-Ion,-0.0,0.0,-0.0
121,CAES,0.0,0.0,-0.0
121,PHS,0.0,4621.935110836041,71767.83207468696
121,H2,915.6435282164246,0.0,21525.21894315876
122,Li-Ion,-0.0,0.0,0.0
122,CAES,0.0,0.0,-0.0
122,PHS,0.0,3555.284344164038,67747.41634122169
122,H2,915.6435282164246,0.0,22132.588148120976
123,Li-Ion,0.0,-0.0,-0.0
123,CAES,0.0,0.0,-0.0
123,PHS,0.0,2141.943188224037,65325.24661849322
123,H2,915.6435282164246,0.0,22739.95735308319
124,Li-Ion,-0.0,0.0,-0.0
124,CAES,0.0,0.0,-0.0
124,PHS,134.71183042538723,0.0,65444.37331917207
124,H2,-0.0,0.0,22739.95735308319
125,Li-Ion,0.0,-0.0,-0.0
125,CAES,0.0,0.0,-0.0
125,PHS,0.0,1203.746981260998,64083.14230806683
125,H2,915.6435282164246,0.0,23347.326558045406
126,Li-Ion,-0.0,0.0,0.0
126,CAES,0.0,0.0,-0.0
126,PHS,0.0,2557.3972204469937,61191.16545713425
126,H2,915.6435282164246,0.0,23954.69576300762
127,Li-Ion,0.0,-0.0,-0.0
127,CAES,0.0,0.0,-0.0
127,PHS,2196.413361295514,0.0,63133.47057044054
127,H2,915.6435282164246,0.0,24562.064967969836
128,Li-Ion,0.0,-0.0,-0.0
128,CAES,0.0,0.0,-0.0
128,PHS,26874.28028357721,0.0,86898.60191185182
128,H2,915.6435282164246,0.0,25169.43417293205
129,Li-Ion,-0.0,0.0,-0.0
129,CAES,-0.0,0.0,-0.0
129,PHS,28866.43188349679,0.0,112425.40813067454
129,H2,915.6435282164246,0.0,25776.803377894266
130,Li-Ion,-0.0,0.0,-0.0
130,CAES,-0.0,0.0,-0.0
130,PHS,28866.43188349679,0.0,137952.21434949726
130,H2,915.6435282164246,0.0,26384.17258285648
131,Li-Ion,0.0,-0.0,-0.0
131,CAES,-0.0,0.0,-0.0
131,PHS,28866.43188349679,0.0,163479.02056831997
131,H2,915.6435282164246,0.0,26991.541787818696
132,Li-Ion,0.0,0.0,-0.0
132,CAES,-0.0,0.0,-0.0
132,PHS,28866.43188349679,0.0,189005.8267871427
