Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.3,1,0.0,0.0,13470.255052336088,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,-2147.3768776639154,0,26927.58882,7044.376877663913
GenMix_Target=0.3,2,0.0,0.0,13092.232224096326,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,-1606.8306759036716,0,26008.34278,6503.830675903673
GenMix_Target=0.3,3,0.0,0.0,13196.458328682054,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,-1085.8345513179452,0,25292.68962,5982.8345513179465
GenMix_Target=0.3,4,0.0,0.0,13260.880757014198,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,-762.007072985801,0,24895.77208,5659.007072985801
GenMix_Target=0.3,5,0.0,0.0,13075.676530492781,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,-931.9377295072206,0,24933.29478,5828.937729507219
GenMix_Target=0.3,6,0.0,0.0,12938.059144119605,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,-1339.8453958803987,0,25498.72619,6236.845395880397
GenMix_Target=0.3,7,5252.141876563909,0.0,12929.177926729753,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,3246.914613293664,0,26424.41398,1650.0853867063388
GenMix_Target=0.3,8,30757.28065355935,0.0,13124.82123436897,0.0,4897.0,2377.80212,2274.36005,1772.26723,0,28797.010427928322,0,26406.52086,-23900.010427928322
GenMix_Target=0.3,9,36863.88771398164,5769.479445727055,12690.620197731572,0.0,0.0,1850.3501,2273.97646,1765.77912,0,29782.075411713213,0,25662.53818,-35551.554857440264
GenMix_Target=0.3,10,36753.24139587255,4240.23667165653,12078.96725584066,0.0,0.0,1856.33584,2273.79651,1728.63502,0,29782.075411713213,0,24908.90061,-34022.31208336974
GenMix_Target=0.3,11,35430.07845058881,2515.2420393540524,12829.4756011244,0.0,0.0,1690.7218,2273.82441,1729.4593,0,29782.075411713213,0,24171.48415,-32297.31745106726
GenMix_Target=0.3,12,34147.15362072258,3135.7577937572423,13490.029680990636,0.0,0.0,1591.59286,2273.3104,1717.51558,0,29782.075411713213,0,23437.52673,-32917.83320547046
GenMix_Target=0.3,13,33417.34988234001,6234.64097309341,13776.386269373206,0.0,0.0,1502.94835,2273.2278,1725.88248,0,29782.075411713213,0,22913.71937,-36016.71638480663
GenMix_Target=0.3,14,33335.199244680945,8860.174971669927,13875.045737032266,0.0,0.0,1568.58219,2272.73277,1728.15225,0,29782.075411713213,0,22997.63678,-38642.250383383136
GenMix_Target=0.3,15,34567.08356428945,1958.164230598908,13287.154457423758,0.0,0.0,1691.31252,2273.15628,1732.26885,0,29782.075411713213,0,23768.90026,-31740.23964231212
GenMix_Target=0.3,16,12236.62168114882,0.0,13563.579330425058,0.0,4897.0,2100.98322,2272.64222,1788.5111,0,11637.267681573878,0,25222.06987,-6740.267681573879
GenMix_Target=0.3,17,0.0,0.0,13963.581576307253,0.0,4897.0,2797.40289,2272.26654,1865.41948,0,-2335.011133692744,0,28130.68162,7232.011133692746
GenMix_Target=0.3,18,0.0,0.0,14064.293801968004,0.0,4897.0,3241.56259,2272.95466,1964.17257,0,-5747.721818031997,0,32187.70544,10644.721818031998
GenMix_Target=0.3,19,0.0,0.0,14159.40266090488,0.0,4897.0,3443.81907,2273.316,1970.43835,0,-6283.122749095121,0,33027.09883,11180.122749095124
GenMix_Target=0.3,20,0.0,0.0,14149.294092844382,0.0,4897.0,3278.70458,2272.44109,1967.35514,0,-6241.304077155617,0,32806.09898,11138.30407715562
GenMix_Target=0.3,21,0.0,0.0,14280.993506419005,0.0,4897.0,2893.49016,2272.43881,1887.29345,0,-6079.3257635809905,0,32310.54169,10976.325763580993
GenMix_Target=0.3,22,0.0,0.0,14021.938053520113,0.0,4897.0,2554.17395,2272.75623,1847.9486,0,-5547.458016479889,0,31141.27485,10444.45801647989
GenMix_Target=0.3,23,0.0,0.0,13617.812604668703,0.0,4897.0,2272.69783,2273.49363,1801.85677,0,-4380.025455331293,0,29242.88629,9277.025455331295
GenMix_Target=0.3,24,0.0,0.0,13442.569390771256,0.0,4897.0,2125.45029,2274.43377,1781.79636,0,-2830.891049228743,0,27352.14086,7727.891049228743
GenMix_Target=0.3,25,0.0,0.0,12891.952422618138,0.0,4897.0,1976.73049,2272.10748,1779.85401,0,-2312.2710273818666,0,26129.91543,7209.271027381863
GenMix_Target=0.3,26,0.0,0.0,12235.10521679838,0.0,4897.0,1916.08734,2271.68539,1775.86374,0,-2174.187203201617,0,25269.92889,7071.187203201619
GenMix_Target=0.3,27,0.0,0.0,11881.682879859763,0.0,4897.0,1767.92297,2272.17995,1779.45385,0,-2266.462050140234,0,24864.7017,7163.462050140238
GenMix_Target=0.3,28,0.0,0.0,11777.048526642417,0.0,4897.0,1813.7194,2271.74,1778.60586,0,-2463.7421833575836,0,25001.85597,7360.7421833575845
GenMix_Target=0.3,29,0.0,0.0,11527.432270684361,0.0,4897.0,1853.20168,2271.91046,1777.53263,0,-3613.1371193156383,0,25940.21416,8510.137119315637
GenMix_Target=0.3,30,0.0,0.0,11299.129979032918,0.0,4897.0,2374.9343,2271.79811,1813.03012,0,-5247.529460967081,0,27903.42197,10144.529460967082
GenMix_Target=0.3,31,5283.545842334609,0.0,11077.31865510813,0.0,4897.0,3071.83127,2271.83689,1823.61862,0,-2085.6086425572594,0,30510.75992,6982.60864255726
GenMix_Target=0.3,32,30740.194791453152,0.0,10860.985086248587,0.0,4897.0,3060.75883,2271.82665,1817.28301,0,21868.68561770174,0,31779.36275,-16971.68561770174
GenMix_Target=0.3,33,41686.02600323327,0.0,10025.924429019176,0.0,3012.7792294607643,2379.734,2272.13217,1807.16665,0,29782.075411713213,0,31401.68707,-26769.29618225245
GenMix_Target=0.3,34,40577.15735979322,0.0,9136.266260287493,0.0,4334.689661632496,1821.02956,2273.33141,1764.80068,0,29782.075411713213,0,30125.19952,-25447.385750080717
GenMix_Target=0.3,35,37632.357538867866,0.0,8143.376057704219,0.0,4897.0,1608.68114,2272.58316,1764.80052,0,27351.732026572085,0,28967.06639,-22454.732026572085
GenMix_Target=0.3,36,36554.05972557656,0.0,8403.70234593912,0.0,4897.0,1569.38605,2271.64759,1743.28636,0,27453.246741515683,0,27985.83533,-22556.24674151568
GenMix_Target=0.3,37,39060.696355828506,0.0,8013.142024186242,0.0,3657.5386134820365,1517.2403,2271.13844,1717.17108,0,28866.43188349679,0,27370.49493,-25208.89327001475
GenMix_Target=0.3,38,41362.487752846515,0.0,7304.341948622119,0.0,2966.197260244582,1499.82831,2271.9547,1749.82994,0,29782.075411713213,0,27372.5645,-26815.878151468634
GenMix_Target=0.3,39,35255.78695741156,0.0,5985.290086836001,0.0,4897.0,1518.98264,2272.15452,1767.32966,0,23871.496454247565,0,27825.04741,-18974.496454247565
GenMix_Target=0.3,40,11257.791818247719,0.0,5938.251642640669,0.0,4897.0,1771.344,2271.19906,1790.4726,0,-1134.5115791116134,0,29060.5707,6031.511579111612
