Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,1,0.0,0.0,18749.343527086483,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,3131.7115970864525,0,26927.58882,1765.2884029135178
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,2,0.0,0.0,18328.362749161777,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,3629.29984916178,0,26008.34278,1267.7001508382223
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,3,0.0,0.0,18359.711486750715,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,4077.4186067507144,0,25292.68962,819.5813932492856
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,4,0.0,0.0,18697.836898313555,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,4674.949068313557,0,24895.77208,222.05093168644362
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,5,0.0,0.0,18673.105782748837,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,4665.4915227488345,0,24933.29478,231.50847725116364
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,6,0.0,0.0,19030.04279121432,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,4752.138251214317,0,25498.72619,144.86174878568067
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,7,522.7043657444965,0.0,19721.198083769228,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,5309.497259513723,0,26424.41398,-412.4972595137233
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,8,2784.0847742548212,0.0,21414.849025808915,0.0,4897.0,2377.80212,2274.36005,1772.26723,0,9113.842340063677,0,26406.52086,-4216.842340063735
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,9,3682.1300651114434,0.0,20770.76635576014,0.0,4897.0,1850.3501,2273.97646,1765.77912,0,9577.463920871483,0,25662.53818,-4680.463920871584
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,10,3530.6882828667294,0.0,18239.911295788097,0.0,4897.0,1856.33584,2273.79651,1728.63502,0,7617.4663386548145,0,24908.90061,-2720.466338654826
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,11,3268.3678526526783,0.0,18169.585389830747,0.0,4897.0,1690.7218,2273.82441,1729.4593,0,7857.4746024833685,0,24171.48415,-2960.474602483425
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,12,3221.1296631079167,0.0,18994.467361021932,0.0,4897.0,1591.59286,2273.3104,1717.51558,0,9257.48913412982,0,23437.52673,-4360.489134129848
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,13,3426.6642288927333,0.0,19820.748355569835,0.0,4897.0,1502.94835,2273.2278,1725.88248,0,10732.751844462511,0,22913.71937,-5835.751844462569
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,14,3635.3215067304227,0.0,20293.071605744528,0.0,4232.528301987561,1568.58219,2272.73277,1728.15225,0,10732.751844462511,0,22997.63678,-6500.223542474951
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,15,3094.33229683607,0.0,19740.378511592025,0.0,4897.0,1691.31252,2273.15628,1732.26885,0,9659.548198428096,0,23768.90026,-4762.548198428097
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,16,957.4473735711072,0.0,20927.858529257323,0.0,4897.0,2100.98322,2272.64222,1788.5111,0,7722.372572828184,0,25222.06987,-2825.3725728284307
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,17,0.0,0.0,23082.687150167116,0.0,4897.0,2797.40289,2272.26654,1865.41948,0,6784.094440167119,0,28130.68162,-1887.0944401671163
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,18,0.0,0.0,25076.748778922494,0.0,4897.0,3241.56259,2272.95466,1964.17257,0,5264.733158922321,0,32187.70544,-367.7331589224925
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,19,0.0,0.0,27103.28409407899,0.0,4897.0,3443.81907,2273.316,1970.43835,0,6660.758684078988,0,33027.09883,-1763.7586840789872
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,20,0.0,0.0,30110.532987777045,0.0,4841.852713766439,3278.70458,2272.44109,1967.35514,0,9664.787531543483,0,32806.09898,-4822.934817777043
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,21,0.0,0.0,31456.048434188033,0.0,3466.0583673554465,2893.49016,2272.43881,1887.29345,0,9664.787531543483,0,32310.54169,-6198.729164188035
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,22,0.0,0.0,31309.494862081207,0.0,2821.6887394622754,2554.17395,2272.75623,1847.9486,0,9664.787531543483,0,31141.27485,-6843.098792081205
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,23,0.0,0.0,30886.729237506643,0.0,1672.8963540368422,2272.69783,2273.49363,1801.85677,0,9664.787531543483,0,29242.88629,-7991.891177506644
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,24,0.0,0.0,30976.51255396403,0.0,45.33356631512495,2125.45029,2274.43377,1781.79636,0,9851.385680279156,0,27352.14086,-9806.05211396403
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,25,0.0,0.0,30461.297667083316,0.0,0.0,1976.73049,2272.10748,1779.85401,0,10360.074217083311,0,26129.91543,-10360.074217083315
GenMix_Target=0.0_P_Capexx1.0_load_datax1.0,26,0.0,0.0,29744.895387593682,0.0,0.0,1916.08734,2271.68539,1775.86374,0,10438.602967593684,0,25269.92889,-10438.602967593682
