Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,0.0
1,CAES,0.0,452.3273623931472,0.0
1,PHS,0.0,-0.0,0.0
1,H2,0.0,-3.3581342834692704e-12,9.618898039274299e-11
2,Li-Ion,0.0,0.0,0.0
2,CAES,-0.0,0.0,-0.0
2,PHS,0.0,0.0,0.0
2,H2,0.0,0.0,9.618898039274299e-11
3,Li-Ion,0.0,0.0,0.0
3,CAES,-0.0,0.0,-0.0
3,PHS,0.0,0.0,0.0
3,H2,0.0,0.0,9.618898039274299e-11
4,Li-Ion,0.0,0.0,0.0
4,CAES,1859.4104937889738,0.0,1478.3541287217715
4,PHS,0.0,0.0,0.0
4,H2,0.0,0.0,9.618898039274299e-11
5,Li-Ion,0.0,0.0,0.0
5,CAES,1975.0727595952555,0.0,3048.6673965164873
5,PHS,0.0,0.0,0.0
5,H2,0.0,0.0,9.618898039274299e-11
6,Li-Ion,0.0,0.0,0.0
6,CAES,2233.8406112775574,0.0,4824.7181941319905
6,PHS,0.0,0.0,0.0
6,H2,0.0,0.0,9.618898039274299e-11
7,Li-Ion,0.0,0.0,0.0
7,CAES,2961.757807998781,0.0,7179.51123114809
7,PHS,0.0,0.0,0.0
7,H2,0.0,0.0,9.618898039274299e-11
8,Li-Ion,0.0,0.0,0.0
8,CAES,6725.073419217472,0.0,12526.388689604297
8,PHS,0.0,0.0,-0.0
8,H2,0.0,0.0,9.618898039274299e-11
9,Li-Ion,0.0,0.0,-0.0
9,CAES,7406.8841304405205,0.0,18415.35068684859
9,PHS,-0.0,0.0,0.0
9,H2,0.0,0.0,9.618898039274299e-11
10,Li-Ion,-0.0,0.0,0.0
10,CAES,6113.296079569769,0.0,23275.824761572338
10,PHS,0.0,0.0,0.0
10,H2,0.0,0.0,9.618898039274299e-11
11,Li-Ion,0.0,0.0,0.0
11,CAES,5768.6283769478,0.0,27862.26525258218
11,PHS,0.0,0.0,-0.0
11,H2,0.0,0.0,9.618898039274299e-11
12,Li-Ion,0.0,0.0,0.0
12,CAES,6543.968124942364,0.0,33065.15204280278
12,PHS,0.0,0.0,0.0
12,H2,0.0,0.0,9.618898039274299e-11
13,Li-Ion,0.0,0.0,0.0
13,CAES,7482.999762654068,0.0,39014.63099395211
13,PHS,0.0,0.0,0.0
13,H2,0.0,0.0,9.618898039274299e-11
14,Li-Ion,0.0,0.0,0.0
14,CAES,7795.523272670051,0.0,45212.58677305204
14,PHS,0.0,0.0,0.0
14,H2,0.0,0.0,9.618898039274299e-11
15,Li-Ion,0.0,0.0,0.0
15,CAES,6751.169941605165,0.0,50580.21269009014
15,PHS,0.0,0.0,0.0
15,H2,0.0,0.0,9.618898039274299e-11
16,Li-Ion,0.0,0.0,0.0
16,CAES,5063.6007142327935,0.0,54606.109632744556
16,PHS,0.0,-0.0,0.0
16,H2,0.0,0.0,9.618898039274299e-11
17,Li-Ion,0.0,0.0,0.0
17,CAES,3786.6527603699633,0.0,57616.74862882841
17,PHS,0.0,-0.0,0.0
17,H2,0.0,0.0,9.618898039274299e-11
18,Li-Ion,0.0,0.0,0.0
18,CAES,2783.8583586283585,0.0,59830.09985600608
18,PHS,0.0,-0.0,0.0
18,H2,0.0,0.0,9.618898039274299e-11
19,Li-Ion,0.0,0.0,0.0
19,CAES,4286.637019254356,0.0,63238.25935436023
19,PHS,0.0,-0.0,0.0
19,H2,0.0,0.0,9.618898039274299e-11
20,Li-Ion,0.0,0.0,0.0
20,CAES,7501.237171364361,0.0,69202.2382497414
