Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,1636.983364032094,7687.764130355988
1,PHS,0.0,1367.9524813573312,46991.31138795079
1,H2,0.0,0.0,60258.413260161906
2,Li-Ion,0.0,-0.0,0.0
2,CAES,0.0,0.0,7687.764130355988
2,PHS,0.0,2584.5982479741306,44068.57484849539
2,H2,0.0,0.0,60258.413260161906
3,Li-Ion,0.0,-0.0,-0.0
3,CAES,0.0,1636.983364032094,5628.836579708139
3,PHS,0.0,265.2932314427576,43768.57378573227
3,H2,0.0,0.0,60258.413260161906
4,Li-Ion,0.0,-0.0,-0.0
4,CAES,0.0,1636.983364032094,3569.9090290602903
4,PHS,0.0,1.26457654234423,43767.14376693915
4,H2,0.0,0.0,60258.413260161906
5,Li-Ion,0.0,-0.0,0.0
5,CAES,0.0,0.0,3569.9090290602903
5,PHS,0.0,1861.9836894141354,41661.56013544583
5,H2,0.0,0.0,60258.413260161906
6,Li-Ion,0.0,-0.0,0.0
6,CAES,0.0,1636.983364032094,1510.981478412442
6,PHS,0.0,504.35151623891306,41091.225226956034
6,H2,0.0,0.0,60258.413260161906
7,Li-Ion,-0.0,0.0,-0.0
7,CAES,0.0,0.0,1510.981478412442
7,PHS,1174.2348853501476,0.0,42129.61010579003
7,H2,2037.6588709122466,0.0,61610.04324527294
8,Li-Ion,-0.0,0.0,0.0
8,CAES,1111.6872848716207,0.0,2394.8462801478113
8,PHS,28771.218141885496,0.0,67572.2180855893
8,H2,2037.6588709122466,0.0,62961.67323038397
9,Li-Ion,-0.0,0.0,0.0
9,CAES,3269.167667578622,0.0,4994.050455337908
9,PHS,28771.218141885496,0.0,93014.82606538857
9,H2,2037.6588709122466,0.0,64313.303215495
10,Li-Ion,-0.0,0.0,0.0
10,CAES,3269.167667578622,0.0,7593.254630528005
10,PHS,28771.218141885496,0.0,118457.43404518784
10,H2,2037.6588709122466,0.0,65664.93320060603
11,Li-Ion,-0.0,0.0,-0.0
11,CAES,3269.167667578622,0.0,10192.4588057181
11,PHS,28771.218141885496,0.0,143900.0420249871
11,H2,2037.6588709122466,0.0,67016.56318571705
12,Li-Ion,-0.0,0.0,-0.0
12,CAES,3269.167667578622,0.0,12791.662980908197
12,PHS,28771.218141885496,0.0,169342.65000478638
12,H2,2037.6588709122466,0.0,68368.19317082808
13,Li-Ion,-0.0,0.0,-0.0
13,CAES,3269.167667578622,0.0,15390.867156098293
13,PHS,28771.218141885496,0.0,194785.25798458565
13,H2,2037.6588709122466,0.0,69719.8231559391
14,Li-Ion,-0.0,0.0,-0.0
14,CAES,3269.167667578622,0.0,17990.07133128839
14,PHS,28771.218141885496,0.0,220227.86596438492
14,H2,2037.6588709122466,0.0,71071.45314105012
15,Li-Ion,-0.0,0.0,-0.0
15,CAES,3269.167667578622,0.0,20589.275506478487
15,PHS,28771.218141885496,0.0,245670.4739441842
15,H2,2037.6588709122466,0.0,72423.08312616115
16,Li-Ion,-0.0,0.0,-0.0
16,CAES,0.0,0.0,20589.275506478487
16,PHS,10394.165907944369,0.0,254862.1142552987
16,H2,2037.6588709122466,0.0,73774.71311127217
17,Li-Ion,0.0,0.0,-0.0
17,CAES,0.0,0.0,20589.275506478487
17,PHS,0.0,2275.8933504261895,252288.4699140909
17,H2,0.0,0.0,73774.71311127217
18,Li-Ion,0.0,-0.0,-0.0
18,CAES,0.0,1636.983364032094,18530.34795583064
18,PHS,0.0,3584.845351553785,248234.62576036388
18,H2,0.0,0.0,73774.71311127217
19,Li-Ion,0.0,-0.0,-0.0
19,CAES,0.0,0.0,18530.34795583064
19,PHS,0.0,5657.7113996478965,241836.72626073932
19,H2,0.0,0.0,73774.71311127217
20,Li-Ion,0.0,0.0,-0.0
20,CAES,0.0,0.0,18530.34795583064
20,PHS,0.0,5651.3643252168695,235446.0042117583
20,H2,0.0,0.0,73774.71311127217
21,Li-Ion,0.0,-0.0,-0.0
21,CAES,0.0,1636.983364032094,16471.42040518279
21,PHS,0.0,3914.9268695047576,231018.8945749836
21,H2,0.0,0.0,73774.71311127217
22,Li-Ion,0.0,0.0,-0.0
22,CAES,0.0,0.0,16471.42040518279
22,PHS,0.0,5130.986357909867,225216.63059702687
22,H2,0.0,0.0,73774.71311127217
23,Li-Ion,0.0,-0.0,-0.0
23,CAES,0.0,0.0,16471.42040518279
23,PHS,0.0,4196.4415958681875,220471.17617386917
23,H2,0.0,0.0,73774.71311127217
