Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,33,44639.69275874038,2114.98002759862,11240.837464635988,0.0,0.0,2379.734,2272.13217,1807.16665,0,34078.04468037636,0,28261.518363,-36193.02470797498
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,34,45189.193155540175,264.4370522298268,10142.369442836185,0.0,0.0,1821.02956,2273.33141,1764.80068,0,34078.04468037636,0,27112.679568,-34342.48173260619
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,35,42168.214026828995,0.0,9013.83382311256,0.0,0.0,1608.68114,2272.58316,1764.80052,0,30757.752918941555,0,26070.359751,-30757.752918941555
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,36,41024.267912726005,0.0,9150.328722747363,0.0,0.0,1569.38605,2271.64759,1743.28636,0,30571.66483847337,0,25187.251797,-30571.664838473367
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,37,43811.99054074,0.0,8713.785916206887,0.0,0.0,1517.2403,2271.13844,1717.17108,0,33397.88083994688,0,24633.445437000002,-33397.88083994688
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,38,45320.59372754417,1089.0260605038347,7871.146052832192,0.0,0.0,1499.82831,2271.9547,1749.82994,0,34078.04468037636,0,24635.30805,-35167.0707408802
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,39,39516.083546537004,0.0,6385.645574214737,0.0,0.0,1518.98264,2272.15452,1767.32966,0,26417.65327175174,0,25042.542669,-26417.653271751744
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,40,12610.507128521002,0.0,6347.852829216274,0.0,0.0,1771.344,2271.19906,1790.4726,0,-1363.138012262725,0,26154.51363,1363.138012262726
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,41,0.0,0.0,6337.762369120834,0.0,0.0,2886.11495,2270.77884,1843.44536,0,-15013.148040879169,0,28351.24956,15013.148040879167
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,42,0.0,0.0,5727.377408770477,0.0,0.0,3355.08242,2272.02612,1956.69124,0,-18223.398219229526,0,31534.575408,18223.398219229523
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,43,0.0,0.0,5073.037613888082,0.0,0.0,3362.43615,2271.38148,1955.1573,0,-19503.21100811192,0,32165.223552000003,19503.21100811192
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,44,0.0,0.0,5079.5018594044595,0.0,0.0,3702.80186,2270.77099,1957.61878,0,-18983.606760595543,0,31994.300250000004,18983.606760595543
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,45,0.0,0.0,4091.1488356692207,0.0,0.0,3528.70561,2271.31488,1911.60531,0,-19723.78930533078,0,31526.563941,19723.789305330778
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,46,0.0,0.0,3597.2998668201544,0.0,0.0,3009.23935,2271.40369,1874.86184,0,-19521.63260117985,0,30274.437348000003,19521.63260117985
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,47,0.0,0.0,2848.3682393424488,0.0,0.0,2452.75731,2271.84025,1820.72351,0,-18906.336498657547,0,28300.025808,18906.33649865755
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,48,0.0,0.0,2164.7286948518404,0.0,0.0,2105.84629,2273.26322,1772.14567,0,-18077.141121148154,0,26393.124996,18077.141121148157
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,49,0.0,0.0,1650.8514665706,0.0,0.0,1890.6653,2271.7643,1767.44471,0,-17383.1236554294,0,24963.849432,17383.1236554294
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,50,0.0,0.0,1651.4033457236,0.0,0.0,1646.13601,2268.91299,1745.16677,0,-16714.4490272764,0,24026.068143,16714.4490272764
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,51,0.0,0.0,1901.4369173233,0.0,0.0,1613.70478,2269.42241,1717.80874,0,-16113.367232676705,0,23615.740080000003,16113.367232676703
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,52,0.0,0.0,1788.2467301019,0.0,0.0,1623.97328,2269.37887,1722.2454,0,-16210.188724898102,0,23614.033005,16210.1887248981
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,53,0.0,0.0,1383.103888802305,0.0,0.0,1740.33244,2270.14767,1723.32001,0,-17258.7468591977,0,24375.650868,17258.746859197698
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,54,0.0,0.0,1535.9895640688956,0.0,0.0,2312.49749,2270.54554,1745.40054,0,-18233.254108931105,0,26097.687243,18233.254108931105
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,55,5700.830226880002,0.0,1018.0024786289323,0.0,0.0,2772.4667,2270.05147,1765.52091,0,-15044.941044491066,0,28571.81283,15044.941044491065
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,56,33245.811353069,0.0,1908.8933538462388,0.0,0.0,2584.15671,2269.87176,1784.98432,0,11976.79142291524,0,29816.926074000003,-11976.79142291524
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,57,46035.661360778,0.0,1938.1041305433537,0.0,0.0,2115.4461,2270.83031,1788.95408,0,24840.257904321355,0,29308.738077,-24840.257904321355
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,58,43915.69560849401,0.0,1400.5377962879174,0.0,0.0,1706.65133,2270.58341,1735.90513,0,22989.505318781925,0,28039.867956000002,-22989.505318781925
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,59,40495.141152674,0.0,1150.2877253057159,0.0,0.0,1486.01447,2270.46587,1724.24361,0,20181.499353979714,0,26944.653474000002,-20181.49935397971
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,60,40015.784742463,0.0,850.5901868875808,0.0,0.0,1330.25815,2270.0664,1699.16155,0,20190.338940350583,0,25975.522089000002,-20190.33894035058
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,61,42586.618903462004,0.0,1054.4990825625828,0.0,0.0,1328.75095,2269.7085,1698.56006,0,23419.84889602459,0,25518.2886,-23419.84889602459
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,62,45147.027231743996,0.0,861.3699729123109,0.0,0.0,1327.09933,2269.34549,1696.37059,0,25630.386074656308,0,25670.82654,-25630.386074656308
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,63,39109.896805071,0.0,1052.4803620677667,0.0,0.0,1453.09843,2269.05942,1690.45271,0,19445.37266013877,0,26129.615067000002,-19445.372660138768
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,64,13205.011513795002,0.0,1762.783006710456,0.0,0.0,2124.10003,2269.29379,1755.3951,0,-5738.849217494541,0,26855.432658,5738.849217494544
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,65,0.0,0.0,2514.6055253301492,0.0,0.0,2907.13594,2269.41559,1824.28077,0,-19178.09673766985,0,28693.534563,19178.09673766985
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,66,0.0,0.0,3389.4255829585163,0.0,0.0,3749.78855,2269.13177,1916.21774,0,-20184.619309041485,0,31509.182952000003,20184.619309041485
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,67,0.0,0.0,4314.672727731995,0.0,0.0,3918.31748,2268.60662,1915.97277,0,-19630.562631268007,0,32048.132229000003,19630.562631268007
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,68,0.0,0.0,4898.196083884122,0.0,0.0,3652.36646,2268.07947,1855.00721,0,-19132.717868115877,0,31806.367092,19132.717868115877
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,69,0.0,0.0,5213.24053372096,0.0,0.0,3045.51265,2269.07595,1777.16653,0,-18886.44363827904,0,31191.439302,18886.443638279037
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,70,0.0,0.0,4729.3424566653775,0.0,0.0,2530.64985,2269.40243,1736.95608,0,-18615.21599333462,0,29881.566809999997,18615.21599333462
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,71,0.0,0.0,4877.344600004179,0.0,0.0,2267.6788,2269.2099,1683.00454,0,-16833.64043099582,0,27930.878271,16833.640430995823
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,72,0.0,0.0,5652.627116102563,0.0,0.0,2159.48083,2269.01268,1675.06881,0,-14240.335304897439,0,25996.524741,14240.335304897439
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,73,0.0,0.0,6185.487203201119,0.0,0.0,2046.68452,2268.30824,1690.61168,0,-12588.291961798886,0,24779.383605000003,12588.291961798885
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,74,0.0,0.0,6556.7927900432605,0.0,0.0,1853.73264,2268.59916,1684.69309,0,-11529.36368095674,0,23893.181361,11529.363680956738
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,75,0.0,0.0,7128.184541978219,0.0,0.0,1728.87708,2269.15393,1647.49556,0,-10688.298582021782,0,23462.009694,10688.29858202178
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,76,0.0,0.0,8002.5450742722305,0.0,0.0,1740.55254,2268.98898,1648.73394,0,-9779.887716727771,0,23440.708251,9779.88771672777
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,77,0.0,0.0,8632.492943428144,0.0,0.0,1893.26015,2270.16928,1692.76954,0,-9694.203200571857,0,24182.895114000003,9694.20320057186
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,78,0.0,0.0,8693.500018161922,0.0,0.0,2311.35644,2271.40396,1696.69113,0,-10923.918559838081,0,25896.870108,10923.918559838077
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,79,4073.6946274299994,0.0,10102.13708160317,0.0,0.0,2604.32813,2272.77479,1698.43353,0,-7635.225777966835,0,28386.593937,7635.225777966832
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,80,29110.708007289995,0.0,10122.995181749342,0.0,0.0,2601.94232,2272.73707,1706.89474,0,16304.519959039333,0,29510.75736,-16304.519959039339
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,81,46488.298881618,0.0,9675.421899410034,0.0,0.0,2099.51601,2272.97856,1720.19346,0,33130.80585702803,0,29125.602954,-33130.805857028034
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,82,44443.60651863099,0.0,8776.121307518715,0.0,0.0,1651.5189,2273.137,1640.6854,0,30642.144564149705,0,28142.924562,-30642.14456414971
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,83,41335.72434999801,0.0,8044.4169611228135,0.0,0.0,1423.88537,2273.36692,1620.74302,0,27692.270961120823,0,27005.86566,-27692.270961120823
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,84,40490.52290988,0.0,7728.152044578401,0.0,0.0,1365.10131,2273.05707,1609.7557,0,27434.7896394584,0,26031.799395,-27434.7896394584
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,85,42946.990950713,0.0,7820.1309115713575,0.0,0.0,1344.30416,2272.95768,1603.97572,0,30525.45399628436,0,25462.905425999998,-30525.45399628436
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,86,45539.04451421999,0.0,6682.378311244127,0.0,0.0,1341.99768,2272.39422,1595.87737,0,32040.38580946412,0,25391.306286,-32040.38580946412
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,87,39781.811425742,0.0,5864.423859751892,0.0,0.0,1428.6066,2272.56212,1601.77844,0,25296.832023493895,0,25652.350422,-25296.832023493895
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,88,13774.10893545,0.0,6015.9798214383845,0.0,0.0,2161.85838,2271.77385,1678.96781,0,-616.6464121116118,0,26519.335209,616.646412111616
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,89,0.0,0.0,7002.104213041379,0.0,0.0,2686.82768,2271.30668,1732.69304,0,-14640.445260958619,0,28333.376873999998,14640.445260958619
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,90,0.0,0.0,5685.871950924393,0.0,0.0,3311.22977,2270.75342,1795.21331,0,-17893.578527075606,0,30956.646978,17893.57852707561
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,91,0.0,0.0,4830.4665924390865,0.0,0.0,3253.15582,2270.70674,1803.7008,0,-19146.089844560913,0,31304.119797,19146.089844560913
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,92,0.0,0.0,4245.042832709107,0.0,0.0,3165.16111,2270.81793,1797.69481,0,-19337.67675229089,0,30816.393434999998,19337.676752290892
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,93,0.0,0.0,3830.44760843485,0.0,0.0,2754.93159,2271.05216,1730.0882,0,-19528.668333565154,0,30115.187892,19528.66833356515
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,94,0.0,0.0,3670.1418701126786,0.0,0.0,2379.26979,2270.85237,1722.62446,0,-18933.501339887327,0,28976.389830000004,18933.501339887327
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,95,0.0,0.0,3655.106314363633,0.0,0.0,2278.57724,2271.64313,1682.42877,0,-17415.24119163637,0,27302.996646,17415.241191636367
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,96,0.0,0.0,4403.463884386809,0.0,0.0,2264.25949,2271.49008,1674.22396,0,-14930.614081613194,0,25544.051496,14930.614081613192
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,97,0.0,0.0,5268.076129750494,0.0,0.0,2050.6284,2270.83148,1629.81767,0,-13042.950765249505,0,24262.304445,13042.950765249509
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,98,0.0,0.0,5703.995690251588,0.0,0.0,1933.97947,2270.84292,1628.19112,0,-11687.827489748415,0,23224.83669,11687.827489748412
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,99,0.0,0.0,5632.692348033201,0.0,0.0,1879.64137,2271.22099,1625.55148,0,-11668.046504966798,0,23077.152693,11668.0465049668
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,100,0.0,0.0,4832.047875973696,0.0,0.0,1681.33176,2271.15932,1629.7816,0,-12360.259211026305,0,22774.579767,12360.259211026303
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,101,0.0,0.0,4942.306793346283,0.0,0.0,1926.83468,2270.41506,1630.03368,0,-12130.86013365372,0,22900.450347,12130.86013365372
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,102,0.0,0.0,4727.469562369348,0.0,0.0,1865.74847,2271.45843,1627.6009,0,-13101.652684630655,0,23593.930047,13101.652684630653
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,103,5673.4818788150005,0.0,3998.204671138634,0.0,0.0,1973.62924,2272.57184,1636.23067,0,-9241.369329046365,0,24795.487629,9241.369329046365
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,104,33626.160448454,0.0,4165.459622102062,0.0,0.0,1986.4136,2271.81416,1631.17289,0,17960.76799855606,0,25720.252722,-17960.76799855606
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,105,46811.102150274004,0.0,3747.2951835026506,0.0,0.0,1976.89889,2271.30991,1635.0,0,29567.627931776653,0,26873.978202000002,-29567.627931776653
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,106,45039.73093255,0.0,2859.5360977136443,0.0,0.0,2047.07541,2272.11672,1598.1176,0,26068.86633626365,0,27747.710424,-26068.866336263647
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,107,41451.597859284,0.0,2296.365251422445,0.0,0.0,1653.49398,2272.16925,1616.16738,0,21616.26536470644,0,27673.528356,-21616.265364706444
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,108,40416.96893985,0.0,2509.422105229449,0.0,0.0,1878.07867,2271.29923,1642.05872,0,21050.578780079446,0,27667.248885,-21050.578780079446
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,109,42729.40345312699,0.0,4842.2238323937745,0.0,0.0,1740.6475,2270.34191,1639.96748,0,25748.501804520765,0,27474.082371,-25748.50180452077
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,110,45161.78639434501,0.0,9748.626656429595,0.0,0.0,1758.92428,2270.92204,1636.1214,0,33205.2834917746,0,27371.097279,-33205.2834917746
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,111,39719.723553023,0.0,13614.75347862597,0.0,0.0,1606.11792,2270.46435,1638.95605,0,31272.16576164897,0,27577.84959,-31272.165761648972
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,112,14154.544168067,0.0,15458.394084789605,0.0,0.0,2045.8329,2269.78885,1682.52348,0,7802.647592856605,0,27808.43589,-7802.647592856603
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,113,0.0,0.0,14440.86964144237,0.0,0.0,2401.69974,2269.05792,1776.17586,0,-7729.309656557634,0,28617.112818,7729.309656557631
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,114,0.0,0.0,14237.807490093104,0.0,0.0,2875.71384,2270.97996,1874.75672,0,-9078.149826906894,0,30337.407837,9078.149826906894
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,115,0.0,0.0,14320.375289616331,0.0,0.0,2622.65226,2271.53147,1882.13035,0,-9253.795215383669,0,30350.484585,9253.795215383667
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,116,0.0,0.0,14561.047289149248,0.0,0.0,2252.24208,2271.49714,1836.85518,0,-8883.013325850756,0,29804.655015,8883.013325850752
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,117,0.0,0.0,14246.730052107414,0.0,0.0,2264.83487,2271.97494,1793.48047,0,-8424.88787289259,0,29001.908205,8424.887872892585
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,118,0.0,0.0,14245.82707593196,0.0,0.0,2057.74581,2272.39222,1738.37143,0,-7639.030305068045,0,27953.366841000003,7639.030305068042
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,119,0.0,0.0,14269.323442459545,0.0,0.0,1843.79191,2272.70627,1698.10999,0,-6279.0901565404565,0,26363.021769,6279.090156540455
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,120,0.0,0.0,14377.097931320168,0.0,0.0,1960.99836,2272.29242,1699.80477,0,-4516.7796756798325,0,24826.973157,4516.7796756798325
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,121,0.0,0.0,14266.615215242648,0.0,0.0,1831.4044,2271.13913,1740.9345,0,-3705.5781897573556,0,23815.671435,3705.5781897573524
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,122,0.0,0.0,14402.160749850202,0.0,0.0,1750.04968,2271.10807,1745.83868,0,-2715.808307149797,0,22884.965487,2715.8083071497995
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,123,0.0,0.0,15204.983949454134,0.0,0.0,1704.96928,2271.52794,1742.51453,0,-1357.0557655458674,0,22281.051465,1357.0557655458667
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,124,0.0,0.0,16284.70768730294,0.0,0.0,1651.37656,2270.61934,1740.56205,0,-28.651969697059485,0,21975.917607,28.651969697059258
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,125,0.0,0.0,15935.6856349474,0.0,0.0,1671.02256,2269.99729,1733.07292,0,-443.462657052602,0,22053.241062,443.4626570526009
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,126,0.0,0.0,14649.658073987861,0.0,0.0,1755.12152,2271.00909,1733.41684,0,-1802.9136630121388,0,22212.119187,1802.9136630121393
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,127,5870.320412549999,0.0,14768.784422953839,0.0,0.0,1946.44342,2271.39078,1735.51799,0,3656.437454503838,0,22936.019571,-3656.437454503837
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,128,33622.86265184931,536.7446342786968,14665.54602194844,0.0,0.0,1973.73017,2270.78909,1733.17944,0,30808.877012797744,0,23457.230361,-31345.62164707644
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,129,38044.02553249795,9045.609023292047,13668.935031720108,0.0,0.0,1887.01808,2270.33873,1711.61882,0,33821.01207421806,0,23760.92412,-42866.621097510106
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,130,37296.75280230776,7881.432661795232,15327.473113068603,0.0,0.0,1700.65004,2270.18582,1671.72558,0,34078.04468037636,0,24188.742675,-41959.477342171595
GenMix_Target=1.0_P_Capexx1.0_load_datax0.9,131,41754.622855634996,0.0,11127.81955574137,4412.887782610531,0.0,1725.86858,2269.58049,1667.90851,0,34078.04468037636,0,24467.755311,-38490.93246298689
