Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,0.0
1,CAES,3667.1843189483443,0.0,2915.6536960559406
1,PHS,0.0,0.0,0.0
1,H2,-0.0,0.0,647403.7972764245
2,Li-Ion,0.0,0.0,0.0
2,CAES,1203.9127758021652,0.0,3872.8438531907705
2,PHS,0.0,0.0,-0.0
2,H2,3212.0190492205065,0.0,649534.4096775722
3,Li-Ion,0.0,0.0,0.0
3,CAES,2198.784624092081,0.0,5621.02282607194
3,PHS,0.0,0.0,-0.0
3,H2,2627.2384581272,0.0,651277.1225176521
4,Li-Ion,0.0,0.0,0.0
4,CAES,4702.519352149329,0.0,9359.836241864665
4,PHS,-0.0,0.0,-0.0
4,H2,606.2308178947778,0.0,651679.2505495136
5,Li-Ion,0.0,0.0,0.0
5,CAES,4702.519352149329,0.0,13098.64965765739
5,PHS,-0.0,0.0,0.0
5,H2,518.9407738858008,0.0,652023.4769165928
6,Li-Ion,0.0,0.0,0.0
6,CAES,4702.519352149329,0.0,16837.463073450115
6,PHS,-0.0,0.0,0.0
6,H2,694.2992328487362,0.0,652484.022926111
7,Li-Ion,-0.0,0.0,0.0
7,CAES,4702.519352149329,0.0,20576.276489242842
7,PHS,-0.0,0.0,-0.0
7,H2,847.1524390766164,0.0,653045.9602822413
8,Li-Ion,0.0,0.0,-0.0
8,CAES,4702.519352149329,0.0,24315.08990503557
8,PHS,-0.0,0.0,-0.0
8,H2,3012.722389501876,0.0,655044.3742349375
9,Li-Ion,0.0,0.0,0.0
9,CAES,4699.5909733585695,0.0,28051.575066314166
9,PHS,-0.0,0.0,-0.0
9,H2,3212.0190492205065,0.0,657174.9866360852
10,Li-Ion,0.0,0.0,0.0
10,CAES,4702.519352149329,0.0,31790.388482106893
10,PHS,-0.0,0.0,-0.0
10,H2,2183.2929658026064,0.0,658623.2193510832
11,Li-Ion,0.0,-0.0,0.0
11,CAES,4702.519352149329,0.0,35529.20189789962
11,PHS,-0.0,0.0,-0.0
11,H2,2447.603670821035,0.0,660246.7759534052
12,Li-Ion,364.44059314904143,0.0,337.9683025136375
12,CAES,4702.519352149329,0.0,39268.01531369235
12,PHS,-0.0,0.0,0.0
12,H2,3212.0190492205065,0.0,662377.3883545529
13,Li-Ion,801.7759263190945,0.0,1081.504708469233
13,CAES,4702.519352149329,0.0,43006.828729485074
13,PHS,0.0,0.0,0.0
13,H2,3212.0190492205065,0.0,664508.0007557006
14,Li-Ion,1047.0856064596212,0.0,2052.531953112361
14,CAES,4702.519352149329,0.0,46745.6421452778
14,PHS,0.0,0.0,0.0
14,H2,3212.0190492205065,0.0,666638.6131568484
15,Li-Ion,980.9932778387877,0.0,2962.2676936446346
15,CAES,4702.519352149329,0.0,50484.45556107053
15,PHS,0.0,0.0,-0.0
15,H2,3212.0190492205065,0.0,668769.2255579961
16,Li-Ion,80.26941187470152,0.0,3036.706483903014
16,CAES,4702.519352149329,0.0,54223.268976863255
16,PHS,-0.0,0.0,-0.0
16,H2,3212.0190492205065,0.0,670899.8379591438
17,Li-Ion,0.0,1047.0856064595773,1907.6050366436102
17,CAES,4702.519352149329,0.0,57962.08239265598
17,PHS,-0.0,0.0,-0.0
17,H2,2987.3036018954094,0.0,672881.3909956167
18,Li-Ion,0.0,721.9545285322818,1129.1014472594416
18,CAES,4702.519352149329,0.0,61700.89580844871
18,PHS,-0.0,0.0,-0.0
18,H2,936.1916918794423,0.0,673502.3903103791
19,Li-Ion,0.0,1047.0856064596123,0.0
19,CAES,4702.519352149329,0.0,65439.70922424144
19,PHS,-0.0,0.0,-0.0
19,H2,2367.103525035622,0.0,675072.5491568733
20,Li-Ion,0.0,0.0,0.0
20,CAES,4702.519352149329,0.0,69178.52264003416
20,PHS,-0.0,0.0,-0.0
20,H2,3212.0190492205065,0.0,677203.161558021
21,Li-Ion,0.0,0.0,0.0
21,CAES,4702.519352149329,0.0,72917.33605582689
21,PHS,-0.0,0.0,-0.0
21,H2,3212.0190492205065,0.0,679333.7739591687
22,Li-Ion,-0.0,0.0,0.0
22,CAES,4702.519352149329,0.0,76656.14947161962
22,PHS,-0.0,0.0,-0.0
22,H2,3212.0190492205065,0.0,681464.3863603164
23,Li-Ion,0.0,0.0,0.0
23,CAES,4702.519352149329,0.0,80394.96288741234
23,PHS,-0.0,0.0,-0.0
23,H2,3212.0190492205065,0.0,683594.9987614641
24,Li-Ion,-0.0,0.0,0.0
24,CAES,4702.519352149329,0.0,84133.77630320507
24,PHS,-0.0,0.0,-0.0
24,H2,3212.0190492205065,0.0,685725.6111626119
25,Li-Ion,-0.0,0.0,0.0
25,CAES,4702.519352149329,0.0,87872.5897189978
25,PHS,-0.0,0.0,-0.0
25,H2,3212.0190492205065,0.0,687856.2235637596
26,Li-Ion,1047.0856064596123,0.0,971.0272446431226
26,CAES,4702.519352149329,0.0,91611.40313479053
26,PHS,-0.0,0.0,-0.0
26,H2,3212.0190492205065,0.0,689986.8359649073
27,Li-Ion,1022.3351598096888,0.0,1919.101869303791
27,CAES,4702.519352149329,0.0,95350.21655058325
27,PHS,-0.0,0.0,-0.0
27,H2,3212.0190492205065,0.0,692117.448366055
28,Li-Ion,966.2428680752273,0.0,2815.1586425561154
28,CAES,4702.519352149329,0.0,99089.02996637598
28,PHS,-0.0,0.0,0.0
28,H2,3212.0190492205065,0.0,694248.0607672028
29,Li-Ion,238.90118129671464,0.0,3036.706483903014
