Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,1,0.0,0.0,15233.69497807162,0.0,4897.0,2350.85995,2272.82328,1789.27366,0,-383.93695192838277,0,26927.58882,5280.93695192838
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,2,0.0,0.0,15444.040674209646,0.0,4897.0,2359.65165,2273.72072,1778.90751,0,744.9777742096478,0,26008.34278,4152.022225790354
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,3,0.0,0.0,15660.73513487783,0.0,4897.0,2063.74177,2274.35167,1775.3033,0,1378.442254877829,0,25292.68962,3518.557745122171
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,4,0.0,0.0,15951.226758123401,0.0,4897.0,1929.00365,2274.18453,1772.69607,0,1928.338928123402,0,24895.77208,2968.6610718765974
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,5,0.0,0.0,16051.71899942055,0.0,4897.0,1978.7031,2273.92119,1776.05623,0,2044.1047394205468,0,24933.29478,2852.895260579451
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,6,0.0,0.0,16580.724678149916,0.0,4897.0,2274.47982,2274.6642,1774.67763,0,2302.8201381499134,0,25498.72619,2594.1798618500848
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,7,693.4869477032081,0.0,17267.09050535666,0.0,4897.0,2541.02594,2274.96771,1777.01514,0,3026.1722630598665,0,26424.41398,1870.8277369401326
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,8,2991.7026923916396,0.0,18810.11010307194,0.0,4897.0,2377.80212,2274.36005,1772.26723,0,6716.721335463578,0,26406.52086,-1819.7213354635774
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,9,3687.270100937957,0.0,18514.229301850668,0.0,4897.0,1850.3501,2273.97646,1765.77912,0,7326.066902788626,0,25662.53818,-2429.0669027886242
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,10,3582.553571834773,0.0,16605.555929254442,0.0,4897.0,1856.33584,2273.79651,1728.63502,0,6034.9762610892185,0,24908.90061,-1137.9762610892126
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,11,3363.411696360559,0.0,15930.443383071488,0.0,4897.0,1690.7218,2273.82441,1729.4593,0,5713.376439432048,0,24171.48415,-816.3764394320472
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,12,3332.2047837139144,0.0,16129.184917155191,0.0,4897.0,1591.59286,2273.3104,1717.51558,0,6503.281810869103,0,23437.52673,-1606.281810869104
GenMix_Target=0.0_P_Capexx0.7_load_datax1.0,13,3511.124416221342,0.0,16437.166773425837,0.0,4897.0,1502.94835,2273.2278,1725.88248,0,7433.6304496471785,0,22913.71937,-2536.630449647179
