Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,0.0
1,CAES,0.0,383.93695192838277,0.0
1,PHS,0.0,-0.0,0.0
1,H2,0.0,-0.0,0.0
2,Li-Ion,0.0,0.0,0.0
2,CAES,744.9777742096478,0.0,592.3065250990139
2,PHS,0.0,0.0,-0.0
2,H2,0.0,0.0,0.0
3,Li-Ion,-0.0,0.0,0.0
3,CAES,1378.442254877829,0.0,1688.2591431519816
3,PHS,-0.0,0.0,0.0
3,H2,0.0,0.0,0.0
4,Li-Ion,-0.0,0.0,-0.0
4,CAES,1928.338928123402,0.0,3221.415928858324
4,PHS,-0.0,0.0,0.0
4,H2,0.0,0.0,0.0
5,Li-Ion,0.0,0.0,0.0
5,CAES,2044.1047394205468,0.0,4846.614179140473
5,PHS,0.0,0.0,0.0
5,H2,0.0,0.0,-0.0
6,Li-Ion,0.0,0.0,0.0
6,CAES,2302.8201381499134,0.0,6677.508255682096
6,PHS,0.0,0.0,0.0
6,H2,-0.0,0.0,-0.0
7,Li-Ion,0.0,0.0,0.0
7,CAES,3026.1722630598665,0.0,9083.515038079868
7,PHS,0.0,0.0,0.0
7,H2,-0.0,0.0,-0.0
8,Li-Ion,0.0,0.0,0.0
8,CAES,6716.721335463578,0.0,14423.752038421935
8,PHS,0.0,0.0,-0.0
8,H2,-0.0,0.0,0.0
9,Li-Ion,0.0,0.0,-0.0
9,CAES,7326.066902788626,0.0,20248.459002917887
9,PHS,-0.0,0.0,0.0
9,H2,0.0,0.0,0.0
10,Li-Ion,0.0,0.0,-0.0
10,CAES,6034.9762610892185,0.0,25046.663650100905
10,PHS,0.0,0.0,-0.0
10,H2,0.0,0.0,0.0
11,Li-Ion,0.0,0.0,0.0
11,CAES,5713.376439432048,0.0,29589.1752022244
11,PHS,-0.0,0.0,0.0
11,H2,0.0,0.0,-0.0
12,Li-Ion,0.0,0.0,0.0
12,CAES,6503.281810869103,0.0,34759.71368603628
12,PHS,0.0,0.0,0.0
12,H2,-0.0,0.0,-0.0
13,Li-Ion,0.0,0.0,0.0
13,CAES,7433.6304496471785,0.0,40669.94077324288
13,PHS,0.0,0.0,0.0
13,H2,-0.0,0.0,-0.0
14,Li-Ion,0.0,0.0,0.0
14,CAES,7735.752672725703,0.0,46820.37497843588
14,PHS,0.0,0.0,0.0
14,H2,-0.0,0.0,0.0
15,Li-Ion,0.0,0.0,-0.0
15,CAES,6702.2443881182935,0.0,52149.10184965333
15,PHS,0.0,0.0,-0.0
15,H2,0.0,0.0,0.0
16,Li-Ion,0.0,0.0,0.0
16,CAES,5085.228684850381,0.0,56192.194457151614
16,PHS,0.0,0.0,-0.0
16,H2,0.0,0.0,0.0
17,Li-Ion,0.0,0.0,-0.0
17,CAES,3854.2558988271594,0.0,59256.582412481745
17,PHS,-0.0,0.0,0.0
17,H2,0.0,0.0,0.0
18,Li-Ion,0.0,-0.0,0.0
18,CAES,2849.5057376201753,0.0,61522.12764098214
18,PHS,0.0,0.0,0.0
18,H2,0.0,0.0,0.0
19,Li-Ion,0.0,0.0,0.0
19,CAES,4350.7604918723155,0.0,64981.26953446065
19,PHS,0.0,0.0,0.0
19,H2,0.0,0.0,-0.0
20,Li-Ion,0.0,0.0,0.0
20,CAES,7563.788966248783,0.0,70994.9812373823
20,PHS,0.0,0.0,0.0
20,H2,-0.0,0.0,0.0
21,Li-Ion,0.0,0.0,0.0
21,CAES,9205.768923646898,0.0,78314.17543457096
21,PHS,0.0,0.0,0.0
21,H2,0.0,0.0,0.0
22,Li-Ion,0.0,0.0,-0.0
22,CAES,10109.788906043457,0.0,86352.1252147184
22,PHS,0.0,0.0,-0.0
22,H2,0.0,0.0,0.0
23,Li-Ion,0.0,-0.0,0.0
23,CAES,11513.106427168466,0.0,95505.80509222334
23,PHS,0.0,0.0,-0.0
23,H2,0.0,0.0,0.0
24,Li-Ion,27.5338726249186,0.0,25.5338630427068
24,CAES,12406.179603537514,0.0,105369.53711902292
24,PHS,-0.0,0.0,0.0
24,H2,0.0,0.0,-0.0
25,Li-Ion,458.16222130141387,0.0,450.4160279825255
25,CAES,12406.179603537514,0.0,115233.2691458225
25,PHS,0.0,0.0,0.0
25,H2,-0.0,0.0,-0.0
26,Li-Ion,0.0,0.0,450.4160279825255
26,CAES,12406.179603537514,0.0,125097.00117262205
26,PHS,0.0,0.0,0.0
26,H2,-0.0,0.0,-0.0
27,Li-Ion,0.0,0.0,450.4160279825255
27,CAES,12406.179603537514,0.0,134960.73319942164
27,PHS,0.0,0.0,-0.0
27,H2,-0.0,0.0,0.0
28,Li-Ion,458.16222130141387,0.0,875.2981929223442
