Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,-0.0,0.0
1,CAES,0.0,0.0,-2.7917439597371835e-12
1,PHS,0.0,3356.476268878708,81151.3872132317
1,H2,0.0,0.0,44555.821924102864
2,Li-Ion,0.0,-0.0,-0.0
2,CAES,0.0,1.1098104003923976e-13,-2.9313311577240426e-12
2,PHS,0.0,2734.0362319942587,78059.66198989845
2,H2,0.0,0.0,44555.821924102864
3,Li-Ion,0.0,-0.0,0.0
3,CAES,0.0,1.1098104003923976e-13,-3.0709183557109017e-12
3,PHS,0.0,1883.5406431501096,75929.70114758992
3,H2,0.0,0.0,44555.821924102864
4,Li-Ion,0.0,-0.0,-0.0
4,CAES,0.0,1.1098104003923976e-13,-3.2105055536977608e-12
4,PHS,0.0,1541.2034106773988,74186.86489570788
4,H2,0.0,0.0,44555.821924102864
5,Li-Ion,0.0,-0.0,0.0
5,CAES,0.0,1.1098104003923976e-13,-3.35009275168462e-12
5,PHS,0.0,1779.4764874135699,72174.5827335026
5,H2,0.0,0.0,44555.821924102864
6,Li-Ion,0.0,-0.0,0.0
6,CAES,0.0,1.1098104003923976e-13,-3.489679949671479e-12
6,PHS,0.0,2163.8637136663956,69727.62466282696
6,H2,0.0,0.0,44555.821924102864
7,Li-Ion,0.0,-0.0,-0.0
7,CAES,0.0,0.0,-3.489679949671479e-12
7,PHS,1693.9092172222938,0.0,71225.56152301202
7,H2,1645.3847955117787,0.0,45647.24672459651
8,Li-Ion,0.0,-0.0,0.0
8,CAES,0.0,0.0,0.0
8,PHS,31652.8331855574,0.0,99216.40369794612
8,H2,1645.3847955117753,0.0,46738.67152509015
9,Li-Ion,-0.0,0.0,0.0
9,CAES,8.778339901542387e-13,0.0,-2.7917439597371827e-12
9,PHS,33876.387592993735,0.0,129173.55202061326
9,H2,1645.3847955117753,0.0,47830.096325583785
10,Li-Ion,-0.0,0.0,0.0
10,CAES,8.778339901542387e-13,0.0,-2.093807969802887e-12
10,PHS,33876.387592993735,0.0,159130.7003432804
10,H2,1645.3847955117753,0.0,48921.52112607742
11,Li-Ion,-0.0,0.0,-0.0
11,CAES,8.778339901542387e-13,0.0,-1.3958719798685907e-12
11,PHS,33876.387592993735,0.0,189087.84866594753
11,H2,1645.3847955117753,0.0,50012.94592657106
12,Li-Ion,-0.0,0.0,-0.0
12,CAES,8.778339901542387e-13,0.0,-6.979359899342947e-13
12,PHS,33876.387592993735,0.0,219044.99698861467
12,H2,1645.3847955117753,0.0,51104.3707270647
13,Li-Ion,-0.0,0.0,-0.0
13,CAES,8.778339901542387e-13,0.0,-0.0
13,PHS,33876.387592993735,0.0,249002.1453112818
13,H2,1645.3847955117753,0.0,52195.79552755834
14,Li-Ion,-0.0,0.0,-0.0
14,CAES,8.778339901542387e-13,0.0,6.979359899342961e-13
14,PHS,33876.387592993735,0.0,278959.29363394895
14,H2,1645.3847955117753,0.0,53287.220328051975
15,Li-Ion,-0.0,0.0,-0.0
15,CAES,8.778339901542387e-13,0.0,1.3958719798685921e-12
15,PHS,33876.387592993735,0.0,308916.44195661606
15,H2,-9.094947017729282e-13,0.0,53287.220328051975
16,Li-Ion,0.0,-0.0,-0.0
16,CAES,0.0,0.0,1.3958719798685921e-12
16,PHS,11703.552181098952,0.0,319265.98255119135
