Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
1,Li-Ion,0.0,0.0,-0.0
1,CAES,0.0,1606.1745460049513,10100.887695563835
1,PHS,0.0,1281.423703774565,39285.974368903364
1,H2,0.0,0.0,63388.5512403206
2,Li-Ion,0.0,-0.0,0.0
2,CAES,0.0,597.6547788913246,9349.183116841206
2,PHS,0.0,1852.3293020123756,37191.30819076949
2,H2,0.0,0.0,63388.5512403206
3,Li-Ion,0.0,0.0,-0.0
3,CAES,0.0,1606.1745460049513,7329.00557772844
3,PHS,0.0,137.039452787129,37036.3401154325
3,H2,0.0,0.0,63388.5512403206
4,Li-Ion,0.0,0.0,-0.0
4,CAES,0.0,1480.0027912261876,5467.521466866351
4,PHS,0.0,0.0,37036.3401154325
4,H2,0.0,0.0,63388.5512403206
5,Li-Ion,0.0,0.0,-0.0
5,CAES,0.0,1606.1745460049513,3447.3439277535845
5,PHS,0.0,103.13179194445752,36919.715778581754
5,H2,0.0,0.0,63388.5512403206
6,Li-Ion,0.0,-0.0,0.0
6,CAES,0.0,1606.1745460049513,1427.1663886408176
6,PHS,0.0,376.17740612179364,36494.32376608948
6,H2,0.0,0.0,63388.5512403206
7,Li-Ion,-0.0,0.0,-0.0
7,CAES,0.0,0.0,1427.1663886408176
7,PHS,1496.4429432338188,0.0,37817.63969178563
7,H2,1879.4264764837708,0.0,64635.22172903187
8,Li-Ion,-0.0,0.0,0.0
8,CAES,1381.0872140442618,0.0,2525.22192389096
8,PHS,28829.347589817356,0.0,63311.65198642896
8,H2,1879.4264764837708,0.0,65881.89221774315
9,Li-Ion,-0.0,0.0,0.0
9,CAES,3176.1159611253847,0.0,5050.4438477819185
9,PHS,28829.347589817356,0.0,88805.66428107228
9,H2,1879.4264764837708,0.0,67128.56270645442
10,Li-Ion,-0.0,0.0,0.0
10,CAES,3176.1159611253847,0.0,7575.665771672877
10,PHS,28829.347589817356,0.0,114299.67657571561
10,H2,-0.0,0.0,67128.56270645442
11,Li-Ion,-0.0,0.0,-0.0
11,CAES,3176.1159611253847,0.0,10100.887695563835
11,PHS,28829.347589817356,0.0,139793.68887035892
11,H2,1879.4264764837708,0.0,68375.2331951657
12,Li-Ion,-0.0,0.0,-0.0
12,CAES,3176.1159611253847,0.0,12626.109619454794
12,PHS,28829.347589817356,0.0,165287.70116500225
12,H2,1879.4264764837708,0.0,69621.90368387697
13,Li-Ion,-0.0,0.0,-0.0
13,CAES,3176.1159611253847,0.0,15151.331543345752
13,PHS,28829.347589817356,0.0,190781.71345964557
13,H2,1879.4264764837708,0.0,70868.57417258824
14,Li-Ion,-0.0,0.0,-0.0
14,CAES,3176.1159611253847,0.0,17676.55346723671
14,PHS,28829.347589817356,0.0,216275.7257542889
14,H2,1879.4264764837708,0.0,72115.24466129951
15,Li-Ion,-0.0,0.0,-0.0
15,CAES,3176.1159611253847,0.0,20201.77539112767
15,PHS,28829.347589817356,0.0,241769.73804893222
15,H2,1879.4264764837708,0.0,73361.91515001078
16,Li-Ion,-0.0,0.0,-0.0
16,CAES,0.0,0.0,20201.77539112767
16,PHS,10732.77314389664,0.0,251260.81132534458
16,H2,1879.4264764837708,0.0,74608.58563872206
17,Li-Ion,0.0,0.0,-0.0
17,CAES,0.0,-0.0,20201.77539112767
17,PHS,0.0,2064.4435535406756,248926.2803736557
17,H2,0.0,0.0,74608.58563872206
18,Li-Ion,0.0,-0.0,-0.0
18,CAES,0.0,1606.1745460049513,18181.597852014904
18,PHS,0.0,3401.3131389192904,245079.97961838698
18,H2,0.0,0.0,74608.58563872206
19,Li-Ion,0.0,0.0,-0.0
19,CAES,0.0,0.0,18181.597852014904
19,PHS,0.0,5442.105744595789,238925.8930698189
19,H2,0.0,0.0,74608.58563872206
20,Li-Ion,0.0,0.0,-0.0
20,CAES,0.0,0.0,18181.597852014904
20,PHS,0.0,5437.655606750469,232776.83886254267
20,H2,0.0,0.0,74608.58563872206
21,Li-Ion,0.0,-0.0,-0.0
21,CAES,0.0,1606.1745460049513,16161.420312902137
21,PHS,0.0,3732.659281260736,228555.84255132516
21,H2,0.0,0.0,74608.58563872206
22,Li-Ion,0.0,0.0,-0.0
22,CAES,0.0,0.0,16161.420312902137
22,PHS,0.0,4917.277639443467,222995.24641507326
22,H2,0.0,0.0,74608.58563872206
23,Li-Ion,0.0,-0.0,-0.0
23,CAES,0.0,0.0,16161.420312902137
23,PHS,0.0,3986.2349141754066,218487.49963174033
23,H2,0.0,0.0,74608.58563872206
24,Li-Ion,0.0,0.0,-0.0
24,CAES,0.0,0.0,16161.420312902137
24,PHS,0.0,2679.1477148198655,215457.84389052787
24,H2,0.0,0.0,74608.58563872206
25,Li-Ion,0.0,-0.0,-0.0
25,CAES,0.0,0.0,16161.420312902137
25,PHS,0.0,2338.462636649111,212813.4444370953
25,H2,0.0,0.0,74608.58563872206
26,Li-Ion,0.0,0.0,-0.0
26,CAES,0.0,1457.9608035841502,14327.659669867753
26,PHS,0.0,955.9298007142215,211732.45207787983
26,H2,0.0,0.0,74608.58563872206
27,Li-Ion,0.0,0.0,-0.0
27,CAES,0.0,1606.1745460049513,12307.482130754986
27,PHS,0.0,994.0184171051126,210608.38803781406
27,H2,0.0,0.0,74608.58563872206
28,Li-Ion,0.0,0.0,-0.0
28,CAES,0.0,0.0,12307.482130754986
28,PHS,0.0,2882.6043827626013,207348.6577625582
28,H2,0.0,0.0,74608.58563872206
29,Li-Ion,0.0,0.0,-0.0
29,CAES,0.0,0.0,12307.482130754986
29,PHS,0.0,4126.501654574903,202682.29339610293
29,H2,0.0,0.0,74608.58563872206
30,Li-Ion,0.0,0.0,0.0
30,CAES,0.0,1606.1745460049513,10287.30459164222
30,PHS,0.0,4118.459261250799,198025.02359467396
30,H2,0.0,0.0,74608.58563872206
31,Li-Ion,0.0,-0.0,0.0
31,CAES,0.0,0.0,10287.30459164222
31,PHS,0.0,1835.8354072152492,195949.00917761718
31,H2,0.0,0.0,74608.58563872206
32,Li-Ion,0.0,-0.0,0.0
32,CAES,0.0,0.0,10287.30459164222
32,PHS,23281.112076859732,0.0,216536.67442641623
32,H2,1879.4264764837708,0.0,75855.25612743333
33,Li-Ion,-0.0,0.0,-0.0
33,CAES,3176.1159611253847,0.0,12812.526515533178
33,PHS,28829.347589817356,0.0,242030.68672105955
33,H2,1879.4264764837708,0.0,77101.9266161446
34,Li-Ion,-0.0,0.0,-0.0
34,CAES,3176.1159611253847,0.0,15337.748439424136
34,PHS,28829.347589817356,0.0,267524.6990157029
34,H2,1879.4264764837708,0.0,78348.59710485587
35,Li-Ion,0.0,-0.0,-0.0
35,CAES,158.77760035625852,0.0,15463.98711658514
35,PHS,28829.347589817356,0.0,293018.7113103462
35,H2,1879.4264764837708,0.0,79595.26759356714
36,Li-Ion,0.0,-0.0,-0.0
36,CAES,0.0,0.0,15463.98711658514
36,PHS,28790.85277705687,0.0,318478.6823480121
36,H2,1879.4264764837708,0.0,80841.93808227842
37,Li-Ion,-0.0,0.0,-0.0
37,CAES,2782.8711745561604,0.0,17676.55346723671
37,PHS,28829.347589817356,0.0,343972.69464265544
37,H2,1879.4264764837708,0.0,82088.60857098969
38,Li-Ion,-0.0,0.0,-0.0
38,CAES,3176.1159611253847,0.0,20201.77539112767
38,PHS,28829.347589817356,0.0,369466.70693729876
38,H2,1879.4264764837708,0.0,83335.27905970096
39,Li-Ion,0.0,-0.0,-0.0
39,CAES,0.0,0.0,20201.77539112767
39,PHS,24590.71593252772,0.0,391212.4648794373
39,H2,1879.4264764837708,0.0,84581.94954841223
40,Li-Ion,0.0,-0.0,-0.0
40,CAES,0.0,-0.0,20201.77539112767
40,PHS,0.0,467.5760077592471,390683.716752365
40,H2,0.0,847.731215200581,83303.94665573389
41,Li-Ion,0.0,0.0,-0.0
41,CAES,0.0,-0.0,20201.77539112767
41,PHS,0.0,14122.770144989696,374713.29025631474
41,H2,0.0,847.731215200581,82025.94376305555
42,Li-Ion,0.0,0.0,-0.0
42,CAES,0.0,-0.0,20201.77539112767
42,PHS,0.0,17344.627087538454,355099.4971293901
42,H2,0.0,847.731215200581,80747.9408703772
43,Li-Ion,0.0,0.0,-0.0
43,CAES,0.0,0.0,20201.77539112767
43,PHS,0.0,18628.999717803086,334033.2992352281
43,H2,0.0,847.731215200581,79469.93797769886
44,Li-Ion,0.0,-0.0,-0.0
44,CAES,0.0,-0.0,20201.77539112767
44,PHS,0.0,18115.001532969833,313548.3449742704
44,H2,0.0,847.731215200581,78191.93508502052
45,Li-Ion,0.0,-0.0,-0.0
45,CAES,0.0,0.0,20201.77539112767
45,PHS,0.0,18859.141495492873,292221.8962719078
45,H2,0.0,847.731215200581,76913.93219234218
46,Li-Ion,0.0,0.0,-0.0
46,CAES,0.0,0.0,20201.77539112767
46,PHS,0.0,18658.492456714437,271122.34715740336
46,H2,0.0,847.731215200581,75635.92929966384
47,Li-Ion,0.0,-0.0,-0.0
47,CAES,0.0,0.0,20201.77539112767
47,PHS,0.0,18051.792762098823,250708.87115593284
47,H2,0.0,847.731215200581,74357.9264069855
48,Li-Ion,0.0,-0.0,-0.0
48,CAES,0.0,0.0,20201.77539112767
48,PHS,0.0,17227.611469843847,231227.40258729924
48,H2,0.0,847.731215200581,73079.92351430716
49,Li-Ion,0.0,0.0,-0.0
