Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,1,0.0,0.0,14934.274798220486,0.0,0.0,2350.85995,2272.82328,1789.27366,0,-2887.598249779516,0,24234.829938000003,2887.5982497795167
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,2,0.0,0.0,14545.244541096301,0.0,0.0,2359.65165,2273.72072,1778.90751,0,-2449.9840809037,0,23407.508502,2449.9840809037
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,3,0.0,0.0,14906.809919207923,0.0,0.0,2063.74177,2274.35167,1775.3033,0,-1743.2139987920802,0,22763.420658000003,1743.21399879208
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,4,0.0,0.0,14950.307830773818,0.0,0.0,1929.00365,2274.18453,1772.69607,0,-1480.0027912261876,0,22406.194872,1480.0027912261821
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,5,0.0,0.0,14701.978444050594,0.0,0.0,1978.7031,2273.92119,1776.05623,0,-1709.3063379494088,0,22439.965302,1709.306337949407
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,6,0.0,0.0,14642.67996887326,0.0,0.0,2274.47982,2274.6642,1774.67763,0,-1982.351952126745,0,22948.853571000003,1982.3519521267424
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,7,5863.6613962950005,0.0,14701.171815422593,0.0,0.0,2541.02594,2274.96771,1777.01514,0,3375.8694197175896,0,23781.972582000002,-3375.869419717591
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,8,34414.965652745,0.0,15016.335001600393,0.0,0.0,2377.80212,2274.36005,1772.26723,0,32089.86128034539,0,23765.868774000002,-32089.86128034539
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,9,36599.17673953248,11212.457516473529,14491.891969894039,0.0,0.0,1850.3501,2273.97646,1765.77912,0,33884.89002742651,0,23096.284362,-45097.34754390005
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,10,34920.37107960794,11065.533182869061,13644.335650334808,0.0,0.0,1856.33584,2273.79651,1728.63502,0,32005.463550942743,0,22418.010549000002,-43070.99673381181
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,11,35479.02512577132,7090.1975117126785,14466.195126655197,0.0,0.0,1690.7218,2273.82441,1729.4593,0,33884.89002742651,0,21754.335735,-40975.08753913919
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,12,34348.58993782632,7472.517066702676,15047.655306600203,0.0,0.0,1591.59286,2273.3104,1717.51558,0,33884.89002742651,0,21093.774057000002,-41357.407094129194
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,13,44476.848592512004,0.0,4528.330237914505,10793.355200220729,0.0,1502.94835,2273.2278,1725.88248,0,33884.89002742651,0,20622.347433,-44678.24522764724
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,14,33449.82847755432,13863.138220766676,15563.467441872193,0.0,0.0,1568.58219,2272.73277,1728.15225,0,33884.89002742651,0,20697.873102,-47748.028248193186
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,15,34560.530113268236,6371.273547980767,15019.632498158277,0.0,0.0,1691.31252,2273.15628,1732.26885,0,33884.89002742651,0,21392.010233999998,-40256.163575407285
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,16,13672.858758463,0.0,15477.067204917414,0.0,0.0,2100.98322,2272.64222,1788.5111,0,12612.199620380412,0,22699.862883,-12612.199620380412
GenMix_Target=1.0_P_Capexx1.2_load_datax0.9,17,0.0,0.0,16318.080994459322,0.0,0.0,2797.40289,2272.26654,1865.41948,0,-2064.4435535406756,0,25317.613458,2064.443553540678
